Year,FIPS,Unemployment,LaborForce
2002,26131,7.4771689497716896,3504.0
2002,26133,6.944064239437905,10959.0
2002,26135,10.90474927036349,3769.0
2002,26137,7.3435713118771435,12242.0
2002,26139,5.39587873227052,130785.0
2002,26141,10.401854714064914,6470.0
2002,26143,7.7503822629969426,10464.0
2002,26145,7.111828858202928,97837.0
2002,26147,7.253601057792443,85461.0
2002,26149,6.45351310665314,30557.0
2002,26151,8.078380626675294,21638.0
2002,26153,10.0,3840.0
2002,26111,5.423761239716854,41816.0
2002,26109,6.2051595176308965,13102.0
2002,26107,6.071391186014864,19106.0
2002,26061,6.84858529655499,16894.0
2002,26013,9.648894668400521,3845.0
2002,26011,8.97725761404442,7519.0
2002,26155,6.508061344868265,35602.0
2002,27001,6.498868025036622,7509.0
2002,27003,4.376887173454618,184469.0
2002,27005,5.417071984435798,16448.0
2002,27007,4.8165779893587235,21426.0
2002,27009,5.0046082949308754,21700.0
2002,27011,4.2170756999654335,2893.0
2002,27013,3.528777692678637,35253.0
2002,27015,4.549867322503398,15451.0
2002,27017,6.147091108671789,16398.0
2002,27019,4.023552502453385,43817.0
2002,27021,6.006689915308519,14051.0
2002,27023,4.633982538616522,7445.0
2002,27025,5.307575393968483,25002.0
2002,27027,3.5021737630253265,28982.0
2002,27029,10.31929662193429,4322.0
2002,27031,4.785736628088833,3197.0
2002,27033,4.146115906288532,6488.0
2002,27035,5.210511080376958,31091.0
2002,27037,3.910242268435768,222109.0
2002,27041,3.6611740473738412,19420.0
2002,26161,3.5988843512459336,185363.0
2002,26165,7.754431592635686,14611.0
2002,27091,3.959415986142044,12123.0
2002,26163,7.104604995101991,922824.0
2002,27043,4.2445395181265475,8882.0
2002,27051,6.158005407029138,3329.0
2002,27053,4.375478662018348,664613.0
2002,27055,4.803764873024329,11262.0
2002,27057,5.183673469387755,9800.0
2002,27059,5.160920737423185,19202.0
2002,27061,6.186474237690852,22727.0
2002,27063,3.62496176200673,6538.0
2002,27065,7.3155533399800605,8024.0
2002,27067,4.059574468085106,23500.0
2002,27069,5.842185128983308,2636.0
2002,27071,5.971993410214168,7284.0
2002,27073,3.6957558416785883,4194.0
2002,27075,4.785935210809051,6143.0
2002,27077,4.6069315300084535,2366.0
2002,27079,5.885078776645042,15106.0
2002,27081,3.6907875617553034,3441.0
2002,27083,3.8693743139407246,14576.0
2002,27085,4.255949442085514,20254.0
2002,27087,5.8569888609414305,2783.0
2002,27045,4.1771304202243424,11946.0
2002,27089,7.68069447065484,5299.0
2002,27039,3.92138685454714,10787.0
2002,27095,6.342757648619518,12061.0
2002,27147,4.448407643312102,19625.0
2002,27149,3.6591650919086067,5821.0
2002,27103,3.5352469396369774,18952.0
2002,27105,3.2810019403774917,11338.0
2002,27107,4.7556142668428,3785.0
2002,27109,3.8222490296863523,76264.0
2002,27111,4.995822890559733,29925.0
2002,27113,5.806776672124952,7939.0
2002,27115,6.396223833629771,14618.0
2002,27117,3.1771968046477848,5508.0
2002,27119,5.568160912491568,16307.0
2002,27121,3.8480513073507647,6081.0
2002,27123,4.336320654858514,283420.0
2002,27125,8.32208726945569,2223.0
2002,27127,3.9995493465525014,8876.0
2002,27129,4.850746268656716,9112.0
2002,27131,4.46638883855771,33114.0
2002,27133,3.0280512725246145,5383.0
2002,27135,5.227502527805865,9890.0
2002,27137,5.611674441916953,103748.0
2002,27141,4.7173881777649935,41718.0
2002,26159,6.197578075207138,39225.0
2002,26157,7.934805176828847,28898.0
2002,27101,3.782120883098082,5526.0
2002,27099,3.9494855916914524,20509.0
2002,27097,5.689328199528763,17401.0
2002,27139,4.084289317386705,61455.0
2002,27151,4.836995038979447,5644.0
2002,27153,4.8489542989930285,12910.0
2002,27155,4.278350515463917,1940.0
2002,27157,3.768506056527591,12631.0
2002,27159,6.099015806740233,6706.0
2002,27161,4.5874125874125875,10725.0
2002,27163,3.817572849889316,121517.0
2002,27165,3.975685887957943,6087.0
2002,27167,3.836993913733792,3779.0
2002,27169,4.045200873513814,28849.0
2002,28019,11.75830157866086,3674.0
2002,27171,4.82044588683505,56696.0
2002,28001,7.1336299698579015,13934.0
2002,28003,7.677902621722846,16020.0
2002,28005,6.5701771091220715,5251.0
2002,28007,7.098976109215018,8790.0
2002,28009,10.884808013355594,2995.0
2002,28011,9.634154020527674,15881.0
2002,28013,7.456805092452258,6598.0
2002,27145,4.344841358995482,80118.0
2002,27093,5.117892910653734,12681.0
2002,27143,4.3492622770314915,9082.0
2002,27173,4.687773307678852,5717.0
2002,28021,9.4993894993895,4095.0
2002,29111,4.8959608323133414,5719.0
2002,29113,5.3497020475827775,22319.0
2002,28027,8.5326884877796,11579.0
2002,28029,6.877522444609176,12141.0
2002,28031,5.713267608979688,8419.0
2002,28033,3.5504478186896087,62302.0
2002,28035,5.487734983952315,34896.0
2002,28037,8.178777743995136,3289.0
2002,28039,8.933787731256086,8216.0
2002,28041,8.824742268041238,4850.0
2002,28043,6.5338323050470315,9887.0
2002,28045,5.215945169581213,19843.0
2002,28047,5.211534179470051,89820.0
2002,28049,5.58095459759605,120302.0
2002,28051,11.483945617587503,6914.0
2002,28053,9.746807080439167,4463.0
2002,28055,11.230585424133812,837.0
2002,28057,5.972130059721301,10549.0
2002,28059,6.643784010046044,59725.0
2002,28061,7.8170478170478175,7215.0
2002,28063,11.748633879781421,2928.0
2002,28067,5.3384275649339274,28529.0
2002,28117,5.977087829985058,12046.0
2002,28025,9.013819095477386,9552.0
2002,28119,8.222550467749876,4062.0
2002,28023,13.386443776936135,7657.0
2002,28069,9.19272048530098,4286.0
2002,28077,6.873111782477341,5296.0
2002,28079,6.028545763050205,10019.0
2002,28081,5.826558265582656,38376.0
2002,28083,9.452874843380203,14366.0
2002,28085,6.928260564368946,14246.0
2002,28087,8.021043803133697,26231.0
2002,28089,4.65779232046801,40341.0
2002,28091,5.76099649669132,10276.0
2002,28093,7.78274004991462,15226.0
2002,28095,7.96836618536936,16691.0
2002,28097,10.918962396943495,4973.0
2002,28099,6.363953894516242,14315.0
2002,28101,6.54639175257732,9700.0
2002,28103,9.284928492849286,4545.0
2002,28105,5.513024458142772,20116.0
2002,28107,8.084285911031538,14522.0
2002,28109,5.284305938419847,21403.0
2002,28111,7.052896725440807,5161.0
2002,28113,7.305066946705171,15236.0
2002,28071,4.735765257747392,20039.0
2002,28115,5.52629570261812,13101.0
2002,28065,7.530981887511916,5245.0
2002,28121,4.085365853658537,65600.0
2002,29011,4.296758846268213,6726.0
2002,29013,5.816693538385216,8063.0
2002,28129,5.144429160935351,7270.0
2002,28131,5.472861223876109,6651.0
2002,28133,10.238320571281081,11623.0
2002,28135,9.116262855150776,5737.0
2002,28137,5.338450802512212,11464.0
2002,28139,7.336074442761308,9242.0
2002,28141,9.539207760711399,8659.0
2002,29055,5.837239028547081,11735.0
2002,28143,6.8957173965642395,4133.0
2002,28147,7.351951547779273,5944.0
2002,28149,6.0590478639071,23337.0
2002,28151,10.126069155620414,24669.0
2002,28153,8.699708454810494,8575.0
2002,28155,15.78529878371232,3782.0
2002,28157,8.646727864968907,3377.0
2002,28159,9.539390888497357,7946.0
2002,28161,6.757239899892742,5594.0
2002,28163,7.08955223880597,10720.0
2002,29001,4.286681206287132,13297.0
2002,28145,6.294296321295984,11852.0
2002,13293,9.565143392051741,11751.0
2002,28127,5.4605766777239095,11757.0
2002,28125,9.798708697303455,2633.0
2002,28123,6.018813775510204,12544.0
2002,29003,4.839062842128312,9134.0
2002,29015,6.466857356050243,8041.0
2002,29017,6.27601665065642,6246.0
2002,29019,3.4005331760832447,81399.0
2002,29021,5.711378823964668,43247.0
2002,29023,5.4192979879571155,20427.0
2002,29025,5.346127484578479,4377.0
2002,29027,4.377952755905512,22225.0
2002,29029,5.740630577037478,20172.0
2002,29031,4.1516976167585895,39526.0
2002,29033,5.336697069668155,5153.0
2002,28075,6.35299809500771,33071.0
2002,29035,6.630824372759856,2790.0
2002,29039,5.892886211948559,6143.0
2002,29041,6.188175753393145,4347.0
2002,29043,4.765360425737784,33072.0
2002,29045,6.326034063260341,3699.0
2002,29047,4.263706430889093,107559.0
2002,29049,5.11255627813907,9995.0
2002,29051,3.833346043366634,39339.0
2002,29009,4.727042139851271,17347.0
2002,29007,5.398852339772085,12373.0
2002,29005,3.800475059382423,3368.0
2002,29037,4.554162312783003,45936.0
2002,27047,4.849081744974219,17261.0
2002,28073,4.306196840826246,20575.0
2002,29057,4.829914307971955,3851.0
2002,29065,6.165818617180485,6682.0
2002,29067,8.457047539616347,5995.0
2002,29069,6.848855166856913,14893.0
2002,29071,5.444649588429879,51996.0
2002,29073,5.572715572715572,7770.0
2002,29075,4.891787726059888,3373.0
2002,29077,4.461217568763974,133282.0
2002,29079,5.139186295503212,5137.0
2002,29081,4.93494840735756,4458.0
2002,29083,5.741279069767442,11008.0
2002,29085,6.8615751789976125,3352.0
2002,29087,4.501845018450185,2710.0
2002,29089,4.456460936043259,5363.0
2002,29091,4.910129434575277,19083.0
2002,29093,7.9793568876538306,5038.0
2002,29095,5.992166987444399,342397.0
2002,29097,5.173898393920108,53422.0
2002,29099,5.147494844539637,112987.0
2002,29101,4.538651349055459,24721.0
2002,29105,5.678233438485805,16801.0
2002,29155,8.351331893448524,8334.0
2002,29063,5.954743946010321,5038.0
2002,29157,4.027249048286916,9982.0
2002,29061,4.844377510040161,3984.0
2002,29107,4.995293010120029,16996.0
2002,29115,6.970207982012367,7116.0
2002,29117,4.358256697321072,7503.0
2002,29119,5.010893246187364,11475.0
2002,29121,5.5440980225646,8243.0
2002,29123,6.988497734402231,5738.0
2002,29125,5.319371727748691,4775.0
2002,29127,5.33033033033033,14652.0
2002,29129,4.824561403508771,1824.0
2002,29131,6.398308403163913,12769.0
2002,29133,7.564853556485356,5975.0
2002,29135,4.976525821596244,7455.0
2002,29137,5.460149713782474,4542.0
2002,29139,5.1994412540741894,6443.0
2002,29141,6.58631990696691,9459.0
2002,29143,7.854512997880174,8963.0
2002,29145,5.807978113793486,27049.0
2002,29147,3.447704293054865,12066.0
2002,29149,5.4186046511627906,4300.0
2002,29151,5.259544081296347,7282.0
2002,29109,4.807639836289222,18325.0
2002,29153,6.104129263913824,4456.0
2002,29103,4.4186046511627906,2150.0
2002,29159,5.923897376765638,20814.0
2002,29215,6.408594184108169,10798.0
2002,29217,4.967933378003255,10447.0
2002,29167,4.965599760693987,13372.0
2002,29169,5.280607631563084,16589.0
2002,29171,4.564144736842105,2432.0
2002,29173,5.18189884649512,5635.0
2002,29175,5.240516229956981,12785.0
2002,29177,4.796548515354031,11821.0
2002,29179,8.123028391167193,2536.0
2002,29059,5.820689655172414,7250.0
2002,29181,6.29220886180201,6071.0
2002,29185,5.887580537658298,4501.0
2002,29186,5.167494452076508,9463.0
2002,29187,6.744264381151989,26719.0
2002,29189,4.836970484257909,552722.0
2002,29195,5.662762281958372,11867.0
2002,29197,5.593764328289776,2181.0
2002,29199,4.4435548438751,2498.0
2002,29201,5.4906316399459145,20708.0
2002,29203,6.6816255297930685,4011.0
2002,29205,5.450603902136884,3229.0
2002,29183,4.129408275924996,175352.0
2002,24037,3.88557957439643,47509.0
2002,29165,4.198031899805808,45831.0
2002,29163,5.0941923977260055,8971.0
2002,29161,4.262860874026398,21441.0
2002,29207,6.005632326936931,15269.0
2002,29219,5.218183091685928,14277.0
2002,29221,8.390496073168308,10059.0
2002,29223,7.636938202247191,5696.0
2002,29225,5.526813880126183,15850.0
2002,29227,4.242928452579035,1202.0
2002,29229,6.7287657801201135,8159.0
2002,29510,7.935418645262093,163205.0
2002,30001,3.8041357783847056,5126.0
2002,30003,10.900570497147514,4908.0
2002,30005,4.992764109985528,2764.0
2002,29053,4.677364288152954,8787.0
2002,30007,4.1195110909913994,2209.0
2002,30011,3.34855403348554,657.0
2002,30013,4.354006528377383,37988.0
2002,30015,3.5728786033292734,2463.0
2002,30017,3.85559060637925,5706.0
2002,30019,4.441913439635535,878.0
2002,30021,3.4786641929499074,4312.0
2002,19035,4.069851349401068,6929.0
2002,29213,8.927189015197817,24543.0
2002,29211,5.00136649357748,3659.0
2002,29209,8.432559047433145,15369.0
2002,30009,3.8357748650732457,5188.0
2002,30029,5.2520797835020545,39908.0
2002,01001,4.805739813185326,22161.0
2002,30027,4.770861833105335,5848.0
2002,30039,5.909797822706065,1286.0
2002,30041,4.2012514365981355,7831.0
2002,30043,4.3844856661045535,5337.0
2002,30045,5.032618825722274,1073.0
2002,30047,6.79366736256089,11496.0
2002,30049,4.06084699543319,30437.0
2002,30051,4.0914560770156445,831.0
2002,30053,9.211398277004639,7545.0
2002,30055,2.721774193548387,992.0
2002,30057,4.620960434913924,3311.0
2002,30059,5.762711864406779,885.0
2002,30061,6.947368421052631,1900.0
2002,30063,3.984755224735185,55888.0
2002,30065,6.326034063260341,2055.0
2002,30067,4.650353705207005,8623.0
2002,30069,5.583756345177665,197.0
2002,30071,4.519505233111323,2102.0
2002,30073,4.62322533673098,2747.0
2002,30077,6.352087114337568,2755.0
2002,31015,3.492063492063492,1260.0
2002,31017,3.4828496042216357,1895.0
2002,30037,5.057471264367816,435.0
2002,31019,2.5705954573357888,26064.0
2002,30035,6.970894717930292,5566.0
2002,30075,3.728813559322034,885.0
2002,30089,7.3669849931787175,4398.0
2002,30091,4.105090311986864,1827.0
2002,30093,5.203366884454647,16989.0
2002,30095,4.158283031522468,4473.0
2002,30097,3.142589118198874,2132.0
2002,30099,3.9005868139454605,2897.0
2002,30101,3.630926954293037,2341.0
2002,30103,4.0201005025125625,398.0
2002,30105,4.134929270946682,3676.0
2002,30107,5.163853028798411,1007.0
2002,30109,3.9761431411530817,503.0
2002,30111,3.6692562027902476,74402.0
2002,31001,3.601157093098766,16939.0
2002,31003,3.1202046035805626,3910.0
2002,31005,4.545454545454546,242.0
2002,31007,2.770780856423174,397.0
2002,31009,3.4602076124567476,289.0
2002,31011,3.050847457627119,3245.0
2002,30081,5.301122051751775,17468.0
2002,31013,4.759395855286266,5694.0
2002,30079,5.141843971631205,564.0
2002,30033,3.7037037037037033,621.0
2002,30087,5.8735316170957255,4001.0
2002,31073,3.00820419325433,1097.0
2002,31077,3.5385704175513095,1413.0
2002,31027,2.6076649545634134,5062.0
2002,31029,2.5358851674641145,2090.0
2002,31031,2.789518174133559,3549.0
2002,31033,3.253036854025118,4857.0
2002,31035,3.7405026300409117,3422.0
2002,31037,2.9273216689098254,5944.0
2002,31039,2.5812274368231045,5540.0
2002,35029,14.90419378163413,11064.0
2002,31041,2.632801610655103,6457.0
2002,31045,2.9681274900398407,5020.0
2002,31047,3.915197790593778,12311.0
2002,31049,2.6785714285714284,1120.0
2002,31051,3.0378953961791417,3193.0
2002,31053,4.4158375217971075,19498.0
2002,31055,4.341024189476583,261436.0
2002,31057,3.7489812550937245,1227.0
2002,31059,3.4934497816593884,3435.0
2002,31061,3.6055143160127257,1886.0
2002,31063,2.3875624652970573,1801.0
2002,31043,4.378202142524453,10735.0
2002,38049,5.808533524560774,2789.0
2002,31025,3.619214740074578,13677.0
2002,31075,2.657004830917874,414.0
2002,31023,4.096593359206555,4638.0
2002,31065,3.2371294851794072,2564.0
2002,31079,3.9347442069897127,28871.0
2002,31081,3.018796278716537,5267.0
2002,31083,3.0015797788309637,1899.0
2002,31085,3.1088082901554404,579.0
2002,31087,3.1914893617021276,1504.0
2002,31089,2.9359574124858847,6199.0
2002,31091,3.3734939759036147,415.0
2002,31093,3.6089798238135837,3519.0
2002,31095,4.537079686780285,4342.0
2002,31097,2.9493407356002774,2882.0
2002,31099,2.778499091145157,3851.0
2002,31101,3.233485419559611,5041.0
2002,31103,3.8461538461538463,442.0
2002,31105,2.6103464641670624,2107.0
2002,31107,3.410755388156518,4779.0
2002,31109,3.2176121930567314,151168.0
2002,31111,3.3209030437411817,19844.0
2002,31113,2.494331065759637,441.0
2002,31071,2.8598665395614873,1049.0
2002,31069,3.4265103697024344,1109.0
2002,31067,3.750676668471116,12931.0
2002,31021,4.816003951592986,4049.0
2002,30085,5.951795376291195,4066.0
2002,30083,5.107808247854302,4777.0
2002,31115,3.592814371257485,334.0
2002,31127,4.362139917695473,3645.0
2002,31129,2.9923170238576624,2473.0
2002,31131,3.866885399578158,8534.0
2002,31133,3.665241295051924,1637.0
2002,31135,2.4734982332155475,1698.0
2002,31137,2.89395070948469,5356.0
2002,31139,3.6085022244191793,4046.0
2002,31141,4.329079997669405,17163.0
2002,31143,3.1568562972706347,3041.0
2002,31145,3.0037960059415747,6059.0
2002,31147,5.80347329083315,4549.0
2002,31149,2.734375,1024.0
2002,31151,2.9861796643632776,8104.0
2002,31153,3.1115519831949934,68551.0
2002,31155,3.6140191169776967,10985.0
2002,31157,4.44515510073553,18762.0
2002,31159,2.9954417191230736,9214.0
2002,31161,2.719406674907293,3236.0
2002,31163,2.9914529914529915,1872.0
2002,31167,3.0773655450100663,3477.0
2002,31121,3.740530303030303,4224.0
2002,31125,4.431599229287091,2076.0
2002,32033,4.100700752660265,3853.0
2002,31123,4.162257495590829,2835.0
2002,31169,3.4343434343434343,2970.0
2002,31177,2.899864068871772,11035.0
2002,31179,2.87651154268963,5458.0
2002,31181,3.5555555555555554,2025.0
2002,31183,2.1868787276341948,503.0
2002,31185,2.9998660774072587,7467.0
2002,32001,5.1075485378232495,12413.0
2002,32003,5.915733089044538,785955.0
2002,32005,5.044038863161718,22026.0
2002,32007,4.6192525674351215,23467.0
2002,32009,7.128309572301425,491.0
2002,32011,4.651162790697675,774.0
2002,32013,5.548110426159206,7462.0
2002,32015,6.219188471748199,2637.0
2002,32017,4.9052396878483835,1794.0
2002,32019,5.799208059746379,19951.0
2002,32021,5.979005020538567,2191.0
2002,32023,7.395114179500796,15064.0
2002,32027,4.805491990846682,2622.0
2002,32029,3.941384537645275,1979.0
2002,31171,4.12621359223301,412.0
2002,32031,4.947873248139031,203926.0
2002,31165,2.5412960609911055,787.0
2002,33001,3.897419661231597,31585.0
2002,34033,5.814440968751008,31009.0
2002,34035,4.735762831028826,170680.0
2002,33009,2.956621508318256,45322.0
2002,33011,4.817465568051964,216151.0
2002,33013,3.4454033087326073,76827.0
2002,33015,5.5056507119532885,164758.0
2002,33017,4.3820047355958955,63350.0
2002,33019,3.1955150665732304,21405.0
2002,34001,5.968338737364105,131075.0
2002,34003,5.029970600986582,463621.0
2002,34005,4.82123865919147,228489.0
2002,34007,5.846776547510168,256945.0
2002,34009,7.928559807661021,55319.0
2002,34011,7.530933039952979,66353.0
2002,34013,7.197126674955104,369189.0
2002,34015,5.224863441069154,138951.0
2002,34017,7.6273086040714295,294442.0
2002,34019,4.112023620128706,69771.0
2002,34021,5.259925989367032,185649.0
2002,34023,5.594053628220465,411276.0
2002,34027,4.576725790442708,263966.0
2002,31119,3.9483317644597844,19122.0
2002,31117,1.644736842105263,304.0
2002,33007,6.647951260303428,16742.0
2002,33005,3.539295123527365,40234.0
2002,33003,3.598014888337469,24180.0
2002,34025,5.248416612368797,323831.0
2002,34037,4.9043444092438415,81438.0
2002,34039,6.321011600581894,268090.0
2002,34041,4.849335968653559,57678.0
2002,35001,4.8851894767876365,291698.0
2002,35003,6.1571125265392785,1413.0
2002,35005,6.448704378846681,25509.0
2002,35006,6.35907909394727,10772.0
2002,35007,5.368543238537435,6892.0
2002,35009,4.711688311688312,19250.0
2002,35011,5.017103762827822,877.0
2002,35031,6.1105607291460275,25235.0
2002,35013,6.1950388857825445,78692.0
2002,35017,9.818671312059546,12629.0
2002,35019,7.674144037780402,1694.0
2002,35021,4.0669856459330145,418.0
2002,35023,4.430379746835443,2370.0
2002,35025,5.3458169737239505,23177.0
2002,35027,4.020346278000587,10223.0
2002,35028,2.345120487489613,10831.0
2002,34031,7.015532026043856,235449.0
2002,32510,5.754401280372472,27492.0
2002,34029,5.442151577120902,242055.0
2002,35015,5.808080808080808,23760.0
2002,31175,2.8391167192429023,2536.0
2002,35035,5.628373168851195,24643.0
2002,37107,8.877516965179664,26967.0
2002,35045,6.100346565847511,50784.0
2002,35047,6.152918111898658,13262.0
2002,35049,3.882964561467427,71363.0
2002,35051,5.336339721909057,5322.0
2002,35053,5.008268367587999,8466.0
2002,35055,6.58882402001668,16786.0
2002,35057,4.911022209959994,7249.0
2002,35059,3.618090452261306,1990.0
2002,35061,5.529361337333905,30329.0
2002,36001,3.9724011973009996,157688.0
2002,36003,5.449196264870166,23453.0
2002,36005,9.746290474378743,499390.0
2002,36007,5.859849404906485,98808.0
2002,36009,5.663042957712753,41762.0
2002,36011,4.857759561516261,41233.0
2002,36013,5.6236748854656256,67447.0
2002,36015,6.479839186472744,42285.0
2002,36017,5.612638589936238,24623.0
2002,36021,4.319902866089401,31297.0
2002,36071,4.379825469605088,169025.0
2002,36073,6.39759338179995,19945.0
2002,35043,5.905356122852498,45518.0
2002,36075,6.476299642640415,59324.0
2002,35041,4.128745837957824,9010.0
2002,36019,5.402748014622463,39665.0
2002,36033,6.145075859592422,22278.0
2002,36035,5.022848014266077,26917.0
2002,36037,5.337562301767105,33105.0
2002,36039,4.950703631920452,23734.0
2002,36041,5.075445816186557,2916.0
2002,36043,5.432397188384593,31441.0
2002,36045,6.8062485021460155,45899.0
2002,36047,8.655873468934004,1052453.0
2002,36049,6.3257065948856,12631.0
2002,36051,5.755001370238421,32841.0
2002,36053,5.318578324817209,35423.0
2002,36055,5.38163125209534,375834.0
2002,36057,5.755455605530568,24012.0
2002,36059,4.66538075086726,681745.0
2002,36061,7.620381327472849,875468.0
2002,36063,6.385274573101098,111209.0
2002,36065,5.34025187827685,111006.0
2002,36067,4.943074003795067,231880.0
2002,36025,4.802982357275997,23069.0
2002,36069,5.201671511627906,55040.0
2002,36023,5.9998376227977595,24634.0
2002,35039,6.480914472341294,19596.0
2002,36031,5.201512005536921,18783.0
2002,37005,9.468302658486708,4890.0
2002,37009,8.764469643278998,12699.0
2002,36083,4.594275705197601,82211.0
2002,36085,6.9503686654625545,222017.0
2002,36087,4.412454058166946,147197.0
2002,36089,6.662253249879633,49848.0
2002,36091,3.8824080824914073,115212.0
2002,36093,4.182298367982664,73835.0
2002,36095,5.710431654676259,15568.0
2002,35033,10.205078125,2048.0
2002,36097,7.037728026533998,9648.0
2002,36101,7.174079103717536,47128.0
2002,36103,4.72728719383628,754090.0
2002,36105,5.042383990212357,34329.0
2002,36107,5.543295305778941,26735.0
2002,36109,4.119985543910372,52573.0
2002,36111,4.449682244225876,90793.0
2002,36113,5.027105489231863,33757.0
2002,36115,4.650933473573494,30424.0
2002,36117,6.3384439964978725,49113.0
2002,36119,4.583060140596122,471279.0
2002,36099,5.4660495635362345,17069.0
2002,35037,5.424409844299348,3982.0
2002,36081,7.1236746082048965,1071287.0
2002,37007,9.568733153638814,11130.0
2002,36079,4.006392388597763,53814.0
2002,36121,5.7797473128417876,21212.0
2002,37011,6.854680767724246,7659.0
2002,37013,9.445512496205605,19766.0
2002,37015,8.431970713849909,8195.0
2002,37017,10.07271747912739,14852.0
2002,37019,7.227990253204789,37756.0
2002,37021,5.29366166714739,110944.0
2002,37023,8.169919737322145,43856.0
2002,37025,5.791418844630486,75491.0
2002,37027,8.30618100471721,41126.0
2002,37029,4.677373908143139,3549.0
2002,37031,6.166948338138317,30177.0
2002,37033,8.41683366733467,10978.0
2002,37035,8.717586520028252,79288.0
2002,37037,5.568716311326261,29127.0
2002,37039,10.703272654928877,10053.0
2002,37041,6.289209535759096,6376.0
2002,37043,6.026457618814306,4082.0
2002,37045,10.557525369849614,49074.0
2002,37003,7.349416839750759,18777.0
2002,37001,7.511723582381541,69518.0
2002,36123,4.918553833929281,12585.0
2002,36077,4.727807435348272,31283.0
2002,36029,5.454626650476456,470243.0
2002,36027,4.239027250390887,143264.0
2002,37047,9.30445393532642,22946.0
2002,37059,6.006790284669627,19145.0
2002,37061,7.740032105514338,23049.0
2002,37063,6.137570268582136,128080.0
2002,37065,11.358433972689241,25338.0
2002,37067,5.960424419795016,166062.0
2002,37069,6.810505821114952,25167.0
2002,37071,8.026088777637051,100273.0
2002,37073,4.581291284892393,4693.0
2002,37075,10.194552529182879,3855.0
2002,37077,7.596770854895467,24155.0
2002,37079,7.622271506945255,8567.0
2002,37081,6.590035419919088,238284.0
2002,37083,10.698786644229918,22582.0
2002,37085,7.760952491041498,43255.0
2002,37087,6.724221337401853,26873.0
2002,37089,5.437854704140005,44227.0
2002,37091,7.469447956173619,9492.0
2002,37093,8.012386297658216,15501.0
2002,37095,7.768052516411379,2742.0
2002,37099,5.154476670870114,19032.0
2002,37053,3.1053419870194707,10015.0
2002,37057,6.906480247441346,79534.0
2002,37149,5.459571527297857,8682.0
2002,37055,5.7789065120513685,20869.0
2002,37101,5.864944039660482,66565.0
2002,37109,7.427688851446224,35610.0
2002,37111,8.556992536967506,21573.0
2002,37113,5.598673300165837,15075.0
2002,37115,6.248704663212435,9650.0
2002,37117,6.784339969884558,11954.0
2002,37119,6.0844341846046,413695.0
2002,37121,10.391449909863509,7766.0
2002,37123,8.442423767343419,12757.0
2002,37125,6.7133783360391925,35109.0
2002,37127,8.247305470917276,43978.0
2002,37129,6.565119063456167,90204.0
2002,37131,9.734720112188851,8557.0
2002,37133,6.7680353923081205,53797.0
2002,37135,4.505693502347994,65162.0
2002,37137,5.9569773855488135,5439.0
2002,37139,5.771548170228959,15767.0
2002,37141,7.99253767980755,20369.0
2002,37143,5.8376156217882835,4865.0
2002,37145,7.889420520999469,18810.0
2002,37103,7.126093449967996,4687.0
2002,37147,6.86117020506809,69099.0
2002,37097,6.9159935139316575,67221.0
2002,37153,11.001840906888868,20642.0
2002,38005,5.414488424197162,2678.0
2002,38007,2.564102564102564,507.0
2002,37161,9.740259740259742,30800.0
2002,37163,7.077695255536338,29487.0
2002,37165,10.21034180543383,15974.0
2002,37167,7.492932802016281,29361.0
2002,37169,6.3076156465409845,24082.0
2002,37171,8.157416083337926,36286.0
2002,37173,8.919975932611312,6648.0
2002,37175,7.576214910956837,13252.0
2002,37177,8.7857847976308,2026.0
2002,37179,5.50927678909504,73948.0
2002,37181,10.434566674944127,20135.0
2002,37183,5.911866905338528,379880.0
2002,37185,9.414121181772659,7988.0
2002,37187,8.33195020746888,6025.0
2002,37189,4.699762321180322,22299.0
2002,37191,6.652782143979881,50896.0
2002,37193,8.72631641862411,33462.0
2002,37195,7.9708059748345415,38227.0
2002,37199,9.676616915422885,8040.0
2002,37051,7.105674774275239,120833.0
2002,37049,6.327613747616839,38814.0
2002,37159,6.626834890209874,65944.0
2002,37157,8.316226156872808,46764.0
2002,37155,10.122863247863249,52416.0
2002,37197,6.1310348365912475,19491.0
2002,38009,4.133148404993065,3605.0
2002,38011,2.21316249271986,1717.0
2002,38013,3.3398821218074657,1018.0
2002,38015,2.860141054738024,40977.0
2002,38017,2.5688985389716557,76453.0
2002,38019,3.553976010661928,2251.0
2002,38021,2.6933701657458564,2896.0
2002,38023,3.1791907514450863,1038.0
2002,38025,3.6973833902161544,1758.0
2002,38027,4.8,1375.0
2002,37105,7.9470987727868465,25179.0
2002,38029,5.138339920948617,2024.0
2002,38033,2.5386313465783665,906.0
2002,38035,3.304981098510118,35976.0
2002,38037,3.4664657121326297,1327.0
2002,38039,3.087349397590361,1328.0
2002,38041,3.5171862509992007,1251.0
2002,38043,5.347166799680767,1253.0
2002,38045,3.208791208791209,2275.0
2002,38003,3.1348482335379,6029.0
2002,37151,6.647910946397414,73933.0
2002,38001,3.1553398058252426,1236.0
2002,38031,3.2537960954446854,1844.0
2002,31173,7.069271758436944,2815.0
2002,38047,3.2955715756951593,971.0
2002,46107,3.3075299085151304,1421.0
2002,38059,3.511693577583086,13811.0
2002,38061,5.05291908501195,2929.0
2002,38063,4.061212477928193,1699.0
2002,38065,4.166666666666666,1080.0
2002,38067,5.634807417974322,4206.0
