ZCTA5,NAME,POP100,AREALAND,AREALAND_MILES,DENSITY,YEAR
55721,ZCTA5 55721,3410.0,226933155,87.61938099206172,38.918330184379464,2010
55722,ZCTA5 55722,1200.0,6937456,2.6785667364456485,448.00078477505184,2010
55723,ZCTA5 55723,2363.0,1359136333,524.7654719350315,4.5029639455633825,2010
55724,ZCTA5 55724,741.0,618741042,238.8972518996762,3.101751879134966,2010
55725,ZCTA5 55725,103.0,702679518,271.30607866867354,0.37964501387300814,2010
55726,ZCTA5 55726,1045.0,239885927,92.62047422046771,11.28260256487729,2010
55731,ZCTA5 55731,5820.0,2179748522,841.6056094403721,6.915353147265766,2010
55732,ZCTA5 55732,1453.0,464618415,179.3901729335797,8.099663299494015,2010
55733,ZCTA5 55733,4616.0,92760384,35.81498449032688,128.88460139489146,2010
55734,ZCTA5 55734,6213.0,257702707,99.49957143687818,62.442480005468994,2010
55735,ZCTA5 55735,1809.0,348490884,134.55308254739765,13.444508039143301,2010
55736,ZCTA5 55736,1550.0,798116551,308.1545231155811,5.0299440174650085,2010
55738,ZCTA5 55738,544.0,281415100,108.6549775585641,5.00667352958394,2010
55741,ZCTA5 55741,3164.0,169593420,65.48038553787674,48.319813238879036,2010
55742,ZCTA5 55742,344.0,137420495,53.05834974850948,6.483428181059545,2010
55744,ZCTA5 55744,20164.0,643419139,248.4255184202825,81.16718495032725,2010
55746,ZCTA5 55746,17228.0,860989068,332.4297376427527,51.82448514432893,2010
55748,ZCTA5 55748,1476.0,312443652,120.63516846244502,12.235238022314315,2010
55749,ZCTA5 55749,449.0,206206713,79.61685699680034,5.639509231293124,2010
55750,ZCTA5 55750,2025.0,374827983,144.7218933212427,13.9923542563464,2010
55751,ZCTA5 55751,1553.0,158660258,61.259068089899905,25.35134876229126,2010
55752,ZCTA5 55752,395.0,520085225,200.8060280024624,1.9670724227220724,2010
55753,ZCTA5 55753,989.0,1951385,0.7534339606620917,1312.65651886849,2010
55756,ZCTA5 55756,431.0,126087920,48.682818079079716,8.85322618957451,2010
55757,ZCTA5 55757,866.0,282697990,109.1503041567463,7.934013621770331,2010
55758,ZCTA5 55758,145.0,5461334,2.1086328459625054,68.76493471949755,2010
55760,ZCTA5 55760,3108.0,959802014,370.5816293860373,8.386816165575159,2010
55763,ZCTA5 55763,554.0,452700074,174.78847574714473,3.169545346922278,2010
55764,ZCTA5 55764,569.0,15055926,5.813125527569067,97.8819392943583,2010
55765,ZCTA5 55765,802.0,452013386,174.52334402809433,4.595373784901211,2010
55766,ZCTA5 55766,43.0,46502269,17.95462643837275,2.394925906567463,2010
55767,ZCTA5 55767,4532.0,141005342,54.442466913280974,83.24383990936386,2010
55768,ZCTA5 55768,2843.0,162364886,62.68943295732467,45.35054579190961,2010
55769,ZCTA5 55769,2313.0,470922566,181.82421924250482,12.721077586012221,2010
55771,ZCTA5 55771,1680.0,2707286099,1045.2890066363088,1.6072110099064003,2010
55772,ZCTA5 55772,76.0,38614300,14.909064580897263,5.097569977487222,2010
55775,ZCTA5 55775,1205.0,153914533,59.4267334235152,20.27706943628136,2010
55779,ZCTA5 55779,3755.0,344504609,133.01397316532376,28.23011681135854,2010
55780,ZCTA5 55780,212.0,65857817,25.427845301090883,8.337316728559182,2010
55781,ZCTA5 55781,734.0,197747905,76.35089296924033,9.613509042987989,2010
55782,ZCTA5 55782,480.0,34349098,13.262260882045487,36.192923987027456,2010
55783,ZCTA5 55783,2437.0,274355037,105.92907199476511,23.005960064678312,2010
55784,ZCTA5 55784,89.0,64809271,25.022999427151916,3.5567278918380993,2010
55785,ZCTA5 55785,263.0,291236886,112.44719033398027,2.3388756910587243,2010
55786,ZCTA5 55786,305.0,11065005,4.272222314866543,71.39141587708497,2010
55787,ZCTA5 55787,525.0,224131099,86.53750112208374,6.066733996159081,2010
55790,ZCTA5 55790,1866.0,861744618,332.72145712864517,5.608294746312438,2010
55792,ZCTA5 55792,10107.0,258072716,99.64243271046112,101.43269012077121,2010
55793,ZCTA5 55793,615.0,205000826,79.15126142313295,7.769933023711212,2010
55795,ZCTA5 55795,1629.0,220859042,85.2741528514851,19.103092150761015,2010
55797,ZCTA5 55797,1441.0,179193244,69.18689830597683,20.827642737028388,2010
55798,ZCTA5 55798,581.0,249271392,96.2442225159632,6.036725995720258,2010
55802,ZCTA5 55802,2442.0,6778707,2.6172734048779946,933.0320613233125,2010
55803,ZCTA5 55803,17431.0,868079162,335.1672382404751,52.0068730210846,2010
55804,ZCTA5 55804,14592.0,236131436,91.17085714111117,160.0511441656734,2010
55805,ZCTA5 55805,10194.0,3655600,1.41143505079538,7222.436479989227,2010
55806,ZCTA5 55806,9576.0,8682527,3.3523424163686557,2856.5101086460527,2010
55807,ZCTA5 55807,9963.0,14918643,5.760120264936847,1729.6513860391128,2010
55808,ZCTA5 55808,5846.0,28071774,10.838572535727767,539.369919860712,2010
55810,ZCTA5 55810,8702.0,132983356,51.34516080282309,169.4804313383617,2010
55811,ZCTA5 55811,26246.0,168268882,64.96897855699524,403.977414805363,2010
55812,ZCTA5 55812,10924.0,4545507,1.7550300644041348,6224.394796170572,2010
55814,ZCTA5 55814,772.0,108231,0.04178822272202505,18474.10465707858,2010
55901,ZCTA5 55901,51917.0,77375551,29.87486726009561,1737.8152528010212,2010
55902,ZCTA5 55902,21968.0,104857236,40.48560515918677,542.6126128934778,2010
55904,ZCTA5 55904,26332.0,161045861,62.180154557643256,423.4791660993586,2010
55905,ZCTA5 55905,,154855,0.05978984976226025,,2010
55906,ZCTA5 55906,17598.0,165113640,63.750732810047616,276.0438856826194,2010
55909,ZCTA5 55909,1428.0,132241462,51.0587139280078,27.967801970364228,2010
55910,ZCTA5 55910,1423.0,227385997,87.79422426574382,16.208355525674783,2010
55912,ZCTA5 55912,28483.0,487186838,188.10388976894916,151.4216427687173,2010
55917,ZCTA5 55917,3696.0,349361901,134.8893840912314,27.400228897926013,2010
55918,ZCTA5 55918,982.0,66918731,25.837466486526797,38.00682239925008,2010
55919,ZCTA5 55919,985.0,112207940,43.32372784044888,22.735808968875524,2010
55920,ZCTA5 55920,7026.0,181685253,70.14906836000286,100.15813701106883,2010
55921,ZCTA5 55921,4964.0,469208164,181.1622849296824,27.400846715566445,2010
55922,ZCTA5 55922,1021.0,110341660,42.60315310399019,23.965362317381473,2010
55923,ZCTA5 55923,4469.0,317796272,122.70182659834292,36.4216256912703,2010
55924,ZCTA5 55924,1303.0,199760446,77.12793939351072,16.894007674080687,2010
55925,ZCTA5 55925,1113.0,78560055,30.33220681130672,36.69367042509795,2010
55926,ZCTA5 55926,853.0,161154309,62.222026564533685,13.708971679270356,2010
55927,ZCTA5 55927,4071.0,207590462,80.15112547259174,50.79155128510463,2010
55929,ZCTA5 55929,1209.0,119832420,46.267556026270185,26.130621624222893,2010
55931,ZCTA5 55931,330.0,47772540,18.445080813416215,17.89094899275102,2010
55932,ZCTA5 55932,2042.0,131701420,50.850202546100135,40.15716551273811,2010
55933,ZCTA5 55933,273.0,68146913,26.311670207819056,10.37562411826188,2010
55934,ZCTA5 55934,3338.0,205928201,79.50932291241827,41.98249812386027,2010
55935,ZCTA5 55935,939.0,141125286,54.48877755058609,17.23290633797491,2010
55936,ZCTA5 55936,1861.0,211747395,81.75612627683947,22.76282016711938,2010
55939,ZCTA5 55939,1963.0,210922780,81.43774064536676,24.104303292845355,2010
55940,ZCTA5 55940,2666.0,234624304,90.5889502226914,29.429637869147097,2010
55941,ZCTA5 55941,969.0,64584793,24.93632798680493,38.85896915186337,2010
55943,ZCTA5 55943,3059.0,441236405,170.362328401342,17.955847567389217,2010
55944,ZCTA5 55944,7151.0,150862460,58.24832145016303,122.76748620332964,2010
55945,ZCTA5 55945,1458.0,257101578,99.26747423241119,14.687590384202178,2010
55946,ZCTA5 55946,3178.0,312187062,120.53609850958267,26.365545585892242,2010
55947,ZCTA5 55947,7513.0,189150040,73.03123873381884,102.8737856601757,2010
55949,ZCTA5 55949,1808.0,286504887,110.62015530582383,16.34421860104561,2010
55950,ZCTA5 55950,169.0,1725723,0.6663053753593816,253.63745551181748,2010
55951,ZCTA5 55951,1567.0,196405228,75.8324824813049,20.663968114011237,2010
55952,ZCTA5 55952,2529.0,170050611,65.65690796984637,38.51841456136603,2010
55953,ZCTA5 55953,894.0,88941810,34.340624826343976,26.03330616495304,2010
55954,ZCTA5 55954,1442.0,169383131,65.39919250105741,22.0492019068383,2010
55955,ZCTA5 55955,2746.0,81698597,31.544004652206553,87.05299248704976,2010
55956,ZCTA5 55956,1962.0,140622462,54.29463611881535,36.136166300230265,2010
55957,ZCTA5 55957,756.0,104245748,40.24950832245934,18.78283813912206,2010
55959,ZCTA5 55959,2321.0,96317596,37.18843172194684,62.41188166669197,2010
55960,ZCTA5 55960,3134.0,92502798,35.715529979714624,87.74894287667074,2010
55961,ZCTA5 55961,447.0,85772441,33.11692461420252,13.497630145532888,2010
55962,ZCTA5 55962,763.0,163824932,63.253159869506966,12.062638476466477,2010
55963,ZCTA5 55963,4988.0,202187321,78.06496106954174,63.89550358651426,2010
55964,ZCTA5 55964,4389.0,231585413,89.41562784799322,49.08537920755095,2010
55965,ZCTA5 55965,2376.0,297398568,114.82622905447894,20.692136453185398,2010
55967,ZCTA5 55967,938.0,97507700,37.64793344524583,24.91504617017565,2010
55968,ZCTA5 55968,121.0,4099945,1.5829976144362796,76.43725985215033,2010
55969,ZCTA5 55969,1117.0,79892173,30.846540446550026,36.21151622936467,2010
55970,ZCTA5 55970,1016.0,156803100,60.5420153773315,16.78173403491316,2010
55971,ZCTA5 55971,2993.0,208837505,80.63261146669642,37.11897637392279,2010
55972,ZCTA5 55972,4995.0,224369565,86.62957335942453,57.65929354489414,2010
55973,ZCTA5 55973,285.0,74431966,28.738342737720206,9.91706455034814,2010
55974,ZCTA5 55974,2132.0,217060419,83.80749631166742,25.43925178329411,2010
55975,ZCTA5 55975,4335.0,397074885,153.31147020449302,28.27577084883344,2010
55976,ZCTA5 55976,7582.0,229112431,88.46080415973793,85.7102766815099,2010
55977,ZCTA5 55977,203.0,64010011,24.714403415909242,8.213833714040781,2010
55979,ZCTA5 55979,1143.0,152144965,58.7434993990142,19.457472089570157,2010
55981,ZCTA5 55981,3961.0,131256506,50.678420290331026,78.15950018386272,2010
55982,ZCTA5 55982,436.0,77779371,30.03078303376127,14.51843594986648,2010
55983,ZCTA5 55983,1588.0,100054151,38.63112367298764,41.106751474340115,2010
55985,ZCTA5 55985,1858.0,235002293,90.73489259149954,20.47723810469431,2010
55987,ZCTA5 55987,35629.0,413682044,159.72353014177605,223.06669510982186,2010
55990,ZCTA5 55990,925.0,119863240,46.2794556947967,19.98727050940661,2010
55991,ZCTA5 55991,1490.0,141547394,54.65175436052731,27.26353467394205,2010
55992,ZCTA5 55992,4693.0,193566289,74.73636200541311,62.79406535282101,2010
56001,ZCTA5 56001,46327.0,296787897,114.59044766321506,404.2832622153333,2010
56003,ZCTA5 56003,14335.0,113242346,43.723114229865956,327.8586224356404,2010
56007,ZCTA5 56007,21228.0,437904354,169.0758163178433,125.55314214833524,2010
56009,ZCTA5 56009,1613.0,249680886,96.40232903327647,16.731960899442786,2010
56010,ZCTA5 56010,1129.0,211280788,81.57596830694493,13.83986023619021,2010
56011,ZCTA5 56011,8925.0,269940701,104.22468733660014,85.63230294158768,2010
56013,ZCTA5 56013,4531.0,438087290,169.1464483023198,26.78743801880857,2010
56014,ZCTA5 56014,797.0,190776471,73.65920725365147,10.820100157410948,2010
56016,ZCTA5 56016,1096.0,68072931,26.283105597925207,41.69979060946734,2010
56017,ZCTA5 56017,1620.0,74619331,28.810684768656927,56.22913905060646,2010
56019,ZCTA5 56019,914.0,268028093,103.48622525934015,8.832093331353846,2010
56020,ZCTA5 56020,115.0,2666242,1.0294417914166691,111.71102723714222,2010
56021,ZCTA5 56021,1038.0,93002869,35.908608472242875,28.906717474233716,2010
56022,ZCTA5 56022,70.0,249855,0.09646955482451025,725.6175290467385,2010
56023,ZCTA5 56023,485.0,154665582,59.71671506359202,8.121679156054148,2010
56024,ZCTA5 56024,2759.0,51400720,19.845928943024155,139.0209552760587,2010
56025,ZCTA5 56025,507.0,129715395,50.08339400666588,10.123115856176211,2010
56026,ZCTA5 56026,2012.0,272790317,105.32493022523876,19.102789773487732,2010
56027,ZCTA5 56027,969.0,201941817,77.97017144520908,12.427829540953777,2010
56028,ZCTA5 56028,1372.0,57459764,22.18533891017358,61.84264326793038,2010
56029,ZCTA5 56029,744.0,117484190,45.36089935449832,16.401791203159192,2010
56031,ZCTA5 56031,12401.0,404126437,156.03408965282057,79.47622232803428,2010
56032,ZCTA5 56032,313.0,1661063,0.6413400097875386,488.04065740992803,2010
56033,ZCTA5 56033,345.0,92526397,35.72464160455424,9.657199750774232,2010
56034,ZCTA5 56034,496.0,74444929,28.743347780001493,17.25616667189678,2010
56035,ZCTA5 56035,546.0,1438531,0.55541992424109,983.0399958122476,2010
56036,ZCTA5 56036,1959.0,305576014,117.98355860650501,16.604008415558933,2010
56037,ZCTA5 56037,1635.0,184921134,71.39844899891379,22.899657106345177,2010
56039,ZCTA5 56039,957.0,228343248,88.16382094311797,10.854792700255615,2010
56041,ZCTA5 56041,1066.0,178225893,68.81340199680133,15.491168421662268,2010
56042,ZCTA5 56042,720.0,135737339,52.4084795837331,13.73823483754485,2010
56043,ZCTA5 56043,486.0,52359753,20.216213654444836,24.04010999820165,2010
56044,ZCTA5 56044,2082.0,207894833,80.26864377269176,25.9378993109177,2010
56045,ZCTA5 56045,813.0,70896864,27.373432224825784,29.700331084629788,2010
56046,ZCTA5 56046,94.0,3785627,1.4616387561651607,64.3113762573071,2010
56047,ZCTA5 56047,117.0,4369850,1.6872085175397173,69.34531137301812,2010
56048,ZCTA5 56048,3898.0,309528597,119.50965943465305,32.61661039316572,2010
56050,ZCTA5 56050,1464.0,54081071,20.880818249795805,70.11219495741344,2010
56051,ZCTA5 56051,703.0,79199938,30.57926701882617,22.989432662568305,2010
56052,ZCTA5 56052,699.0,124152736,47.93563935948829,14.5820522963702,2010
56054,ZCTA5 56054,923.0,153990118,59.45591695516921,15.524106720882935,2010
56055,ZCTA5 56055,3902.0,306327655,118.2737688190597,32.9912544341886,2010
56056,ZCTA5 56056,96.0,2669652,1.0307583997773246,93.13530699409186,2010
56057,ZCTA5 56057,3867.0,224839891,86.81116724324671,44.54496031788842,2010
56058,ZCTA5 56058,5985.0,333963571,128.94405564016617,46.41547817219166,2010
56060,ZCTA5 56060,452.0,84864232,32.76626315888798,13.794676488075302,2010
56062,ZCTA5 56062,3208.0,325740508,125.76911326597353,25.50705746979227,2010
56063,ZCTA5 56063,2724.0,109190549,42.15870666215954,64.61298781836173,2010
56065,ZCTA5 56065,2844.0,301881666,116.55716286927014,24.40004483628187,2010
56068,ZCTA5 56068,1087.0,169938336,65.61355834999517,16.566697910235803,2010
56069,ZCTA5 56069,4467.0,184994719,71.42686032625069,62.53949816072617,2010
56071,ZCTA5 56071,11817.0,215222854,83.0980084986915,142.20557403834866,2010
56072,ZCTA5 56072,2389.0,315299833,121.73794611175451,19.624119482079287,2010
56073,ZCTA5 56073,16759.0,518127533,200.05015889548633,83.77398994596913,2010
56074,ZCTA5 56074,2004.0,201964754,77.97902747041974,25.699217661571755,2010
56075,ZCTA5 56075,171.0,151548,0.0585130099239354,2922.426999094616,2010
56078,ZCTA5 56078,476.0,56217037,21.705519332985215,21.92990606203268,2010
56080,ZCTA5 56080,770.0,1164266,0.4495256157263743,1712.916846253091,2010
56081,ZCTA5 56081,6098.0,456513544,176.2608647457104,34.59644889861126,2010
56082,ZCTA5 56082,13597.0,321226336,124.02618171270757,109.63007819990695,2010
56083,ZCTA5 56083,874.0,254655972,98.32322047684835,8.889049766283806,2010
56085,ZCTA5 56085,5451.0,542866101,209.6017733997223,26.006459351871218,2010
56087,ZCTA5 56087,3179.0,379584072,146.5582295503986,21.691037137609538,2010
56088,ZCTA5 56088,1946.0,325101755,125.52248935389325,15.503197952946287,2010
56089,ZCTA5 56089,155.0,1967118,0.7595085059225588,204.0793470926633,2010
56090,ZCTA5 56090,694.0,119371894,46.08974594360179,15.05757920317505,2010
56091,ZCTA5 56091,367.0,50117335,19.35041122427346,18.96600520507954,2010
56093,ZCTA5 56093,12831.0,465078498,179.56781197299185,71.45489973408968,2010
56096,ZCTA5 56096,3021.0,138552642,53.49547414900539,56.47206699365553,2010
56097,ZCTA5 56097,3715.0,476671611,184.0439379266059,20.18539725813457,2010
56098,ZCTA5 56098,2124.0,286892746,110.76990850293687,19.174882679836156,2010
56101,ZCTA5 56101,5867.0,450291247,173.8584224428712,33.74584859084328,2010
56110,ZCTA5 56110,1843.0,278885381,107.67824759213914,17.11580603522512,2010
56111,ZCTA5 56111,420.0,129874170,50.14469737688965,8.375760987114198,2010
56113,ZCTA5 56113,238.0,94339280,36.42459964405284,6.534045736281937,2010
56114,ZCTA5 56114,361.0,122252737,47.202045644345446,7.647973622161138,2010
56115,ZCTA5 56115,1366.0,309690535,119.57218404600431,11.424061631879567,2010
56116,ZCTA5 56116,628.0,110508809,42.66768969368967,14.718397094110253,2010
56117,ZCTA5 56117,399.0,66092859,25.518595524640794,15.63565673568222,2010
56118,ZCTA5 56118,421.0,136542682,52.71942425440623,7.985671428587601,2010
56119,ZCTA5 56119,1017.0,234621224,90.58776102804306,11.226682152848104,2010
56120,ZCTA5 56120,1121.0,257667933,99.48614512041677,11.267900657354406,2010
56121,ZCTA5 56121,659.0,96396460,37.21888128257873,17.706066848077516,2010
56122,ZCTA5 56122,586.0,131316847,50.70171808068009,11.557793743153164,2010
56123,ZCTA5 56123,514.0,180554504,69.7124837303246,7.373141401593935,2010
56125,ZCTA5 56125,65.0,2621496,1.0121652642301908,64.21876179423742,2010
56127,ZCTA5 56127,398.0,135875499,52.46182345795836,7.586469050564886,2010
56128,ZCTA5 56128,1984.0,303776410,117.2887276175698,16.915521553520524,2010
56129,ZCTA5 56129,741.0,121079413,46.749022715266925,15.850598728302616,2010
56131,ZCTA5 56131,2293.0,420523372,162.36498164992463,14.12250336679088,2010
56132,ZCTA5 56132,540.0,154313421,59.5807449413349,9.063330788020545,2010
56134,ZCTA5 56134,462.0,132353995,51.1021631622159,9.040713179468598,2010
56136,ZCTA5 56136,1118.0,222046490,85.73262908745099,13.040542578714012,2010
56137,ZCTA5 56137,1149.0,304220457,117.46017512276745,9.782038880829898,2010
56138,ZCTA5 56138,899.0,75037129,28.971997478294803,31.029962662171,2010
56139,ZCTA5 56139,430.0,115621578,44.64174084075719,9.63224085579156,2010
56140,ZCTA5 56140,59.0,311600,0.12030943260417999,490.4021133081973,2010
56141,ZCTA5 56141,323.0,102758025,39.67509526083486,8.141127270810825,2010
56142,ZCTA5 56142,981.0,250115947,96.57030702447739,10.158401999812932,2010
56143,ZCTA5 56143,4478.0,472483631,182.4269498086417,24.546811776972845,2010
56144,ZCTA5 56144,1143.0,256529421,99.0465631796817,11.540026865207512,2010
56145,ZCTA5 56145,622.0,138898536,53.62902456903488,11.598197151606213,2010
56146,ZCTA5 56146,40.0,2570165,0.9923462543296607,40.30851109225013,2010
56147,ZCTA5 56147,192.0,76698902,29.61361162061491,6.48350503341994,2010
56149,ZCTA5 56149,1268.0,287880815,111.15140407663321,11.407863090292398,2010
56150,ZCTA5 56150,2742.0,444112055,171.4726230735763,15.99089085389129,2010
56151,ZCTA5 56151,823.0,259964038,100.37267621717422,8.199442627386885,2010
56152,ZCTA5 56152,1507.0,342619370,132.2860783180411,11.39197729013391,2010
56153,ZCTA5 56153,224.0,9347501,3.6090903131482834,62.06550143229866,2010
56155,ZCTA5 56155,419.0,109918306,42.43969521075941,9.872832448942145,2010
56156,ZCTA5 56156,6066.0,433126665,167.23114028206274,36.27314858804823,2010
56157,ZCTA5 56157,788.0,117096636,45.21126391854364,17.42928491049766,2010
56158,ZCTA5 56158,434.0,105965936,40.91367662237115,10.607699816513033,2010
56159,ZCTA5 56159,2928.0,309861662,119.6382565500905,24.473776904079976,2010
56160,ZCTA5 56160,214.0,55851135,21.564243780967452,9.923835130674783,2010
56161,ZCTA5 56161,400.0,84142553,32.48762133920778,12.31238187072991,2010
56162,ZCTA5 56162,285.0,59474184,22.963110820399873,12.411210407381429,2010
56164,ZCTA5 56164,5969.0,678397771,261.9308437386086,22.788457879961275,2010
56165,ZCTA5 56165,349.0,98853223,38.16744277992451,9.143918863318993,2010
56166,ZCTA5 56166,253.0,92226714,35.6089333513735,7.10495867718097,2010
56167,ZCTA5 56167,661.0,131846938,50.90638736000802,12.984618125136898,2010
56168,ZCTA5 56168,932.0,253293366,97.79711535899517,9.529933440048818,2010
56169,ZCTA5 56169,681.0,140765632,54.34991436485495,12.529918546483756,2010
56170,ZCTA5 56170,587.0,178119584,68.77235586242804,8.535406307357459,2010
56171,ZCTA5 56171,1821.0,243489761,94.0119223069236,19.369883684060046,2010
56172,ZCTA5 56172,3164.0,308522978,119.12138776807416,26.561141196241056,2010
56173,ZCTA5 56173,424.0,74431688,28.738235401320132,14.753863418507699,2010
56174,ZCTA5 56174,357.0,99353932,38.36076760562992,9.306383116994922,2010
56175,ZCTA5 56175,3085.0,353805776,136.60517382105778,22.583332048909888,2010
56176,ZCTA5 56176,1137.0,158817529,61.31979076247722,18.542137633903224,2010
56177,ZCTA5 56177,45.0,954367,0.3684831587488878,122.12227053412334,2010
56178,ZCTA5 56178,1746.0,219218093,84.64057890051464,20.628403334200065,2010
56180,ZCTA5 56180,1408.0,298693049,115.3260309627809,12.208865494160662,2010
56181,ZCTA5 56181,1147.0,169678954,65.51341039990615,17.5078658399631,2010
56183,ZCTA5 56183,1263.0,265425482,102.48135153437417,12.324193437050507,2010
56185,ZCTA5 56185,560.0,113578775,43.853010192964774,12.769932954108572,2010
56186,ZCTA5 56186,388.0,162538444,62.756444075758296,6.1826320103735375,2010
56187,ZCTA5 56187,14170.0,439749188,169.78811070740974,83.4569625691795,2010
56201,ZCTA5 56201,23173.0,310256980,119.79088968320417,193.445428623852,2010
56207,ZCTA5 56207,251.0,121943761,47.082749343805304,5.331039573903391,2010
56208,ZCTA5 56208,2066.0,488442128,188.58855994755538,10.955065358018187,2010
56209,ZCTA5 56209,2339.0,253271124,97.7885276747847,23.91896120758472,2010
56210,ZCTA5 56210,13.0,586533,0.22646165736080714,57.4048611650312,2010
56211,ZCTA5 56211,529.0,280839195,108.43261939494435,4.8786057456863805,2010
56212,ZCTA5 56212,531.0,213209905,82.32080454474043,6.450374275817573,2010
56214,ZCTA5 56214,725.0,162526100,62.75167803071315,11.5534759029895,2010
56215,ZCTA5 56215,4693.0,547336313,211.3277319020984,22.20721321219745,2010
56216,ZCTA5 56216,670.0,99209807,38.305120632028895,17.491134055841567,2010
56218,ZCTA5 56218,628.0,253373390,97.82801279813098,6.4194291802275885,2010
56219,ZCTA5 56219,1082.0,196344306,75.8089603656017,14.272719145360515,2010
56220,ZCTA5 56220,3070.0,710526928,274.3359806087004,11.190657503941853,2010
56221,ZCTA5 56221,773.0,362813574,140.08310407264014,5.518152992948818,2010
56222,ZCTA5 56222,1984.0,246829873,95.30154675992236,20.818130108611644,2010
56223,ZCTA5 56223,1408.0,302518249,116.80294893966636,12.054490171539172,2010
56224,ZCTA5 56224,333.0,96273148,37.171270253203616,8.958531622182061,2010
56225,ZCTA5 56225,834.0,276744229,106.8515441831555,7.805221781076282,2010
56226,ZCTA5 56226,254.0,81598689,31.505429957750138,8.062102321429123,2010
56227,ZCTA5 56227,223.0,170541668,65.84650613751745,3.3866641235948736,2010
56228,ZCTA5 56228,882.0,152445688,58.85960919843983,14.984808971911741,2010
56229,ZCTA5 56229,1871.0,252887156,97.64027680117057,19.162174271689175,2010
56230,ZCTA5 56230,854.0,157538236,60.82585297375931,14.040082600541934,2010
56231,ZCTA5 56231,390.0,257863370,99.5616037679773,3.9171727376838263,2010
56232,ZCTA5 56232,2415.0,377767472,145.85683636917668,16.55733155960835,2010
56235,ZCTA5 56235,579.0,231382450,89.33726339558744,6.481058160872633,2010
56236,ZCTA5 56236,359.0,252582667,97.52271294101584,3.6811937360390306,2010
56237,ZCTA5 56237,600.0,170610802,65.87319892414665,9.108408424052751,2010
56239,ZCTA5 56239,596.0,69558563,26.856711319936164,22.191845937502396,2010
56240,ZCTA5 56240,1042.0,387006533,149.42405776425178,6.97344199850319,2010
56241,ZCTA5 56241,4166.0,380561165,146.9354872668027,28.352578927617774,2010
56243,ZCTA5 56243,1725.0,242390811,93.58761533978507,18.431925995091408,2010
56244,ZCTA5 56244,1496.0,311242831,120.17152888231284,12.448872157273396,2010
56245,ZCTA5 56245,535.0,121901892,47.066583632528975,11.366875577309742,2010
56248,ZCTA5 56248,807.0,350507911,135.33186102595127,5.963119060671525,2010
56249,ZCTA5 56249,296.0,171513629,66.22178237764388,4.469828346087043,2010
56251,ZCTA5 56251,987.0,87480841,33.776541541869335,29.221464215823183,2010
56252,ZCTA5 56252,1238.0,188463980,72.76634948692403,17.013358629766994,2010
56253,ZCTA5 56253,1015.0,276337087,106.69434577811914,9.513156415156125,2010
56255,ZCTA5 56255,394.0,103516529,39.96795529250367,9.857897335916459,2010
56256,ZCTA5 56256,2581.0,598446322,231.06141670050835,11.170190319335655,2010
56257,ZCTA5 56257,508.0,222856341,86.04531430665486,5.903865934983407,2010
56258,ZCTA5 56258,15617.0,501182800,193.50776090813292,80.70477342463857,2010
56260,ZCTA5 56260,929.0,246201071,95.0587649504218,9.772902062051015,2010
56262,ZCTA5 56262,724.0,171282294,66.13246343479571,10.947724648331581,2010
56263,ZCTA5 56263,541.0,128482445,49.60734935028165,10.905642149512033,2010
56264,ZCTA5 56264,2204.0,327066279,126.28099631081653,17.453140728912807,2010
56265,ZCTA5 56265,7757.0,689924524,266.3813479529813,29.11990670371253,2010
56266,ZCTA5 56266,1628.0,265746271,102.60520885971326,15.866640866409417,2010
56267,ZCTA5 56267,6807.0,524575678,202.53980159862974,33.608209084204276,2010
56270,ZCTA5 56270,1061.0,103879630,40.10814937237534,26.45347682710009,2010
56271,ZCTA5 56271,1196.0,387524791,149.6241582967376,7.9933615909007765,2010
56273,ZCTA5 56273,4797.0,254902260,98.41831280527332,48.740929033107484,2010
56274,ZCTA5 56274,177.0,194242450,74.99742922704044,2.360080896428679,2010
56276,ZCTA5 56276,298.0,142128807,54.87623917483635,5.430401289901964,2010
56277,ZCTA5 56277,3191.0,277023964,106.95955047047748,29.833708032278672,2010
56278,ZCTA5 56278,2601.0,333382419,128.71967159852053,20.206701646292075,2010
56279,ZCTA5 56279,1271.0,155885210,60.187616067020045,21.11730091759603,2010
56280,ZCTA5 56280,480.0,180444365,69.66995882468407,6.8896265779037025,2010
56281,ZCTA5 56281,619.0,31904887,12.318545738993834,50.24943797063494,2010
56282,ZCTA5 56282,1510.0,273073965,105.43444733030715,14.32169502695302,2010
56283,ZCTA5 56283,6636.0,458704912,177.10695666068779,37.46888391692964,2010
56284,ZCTA5 56284,2111.0,363996672,140.53990076421633,15.020645300878808,2010
56285,ZCTA5 56285,1096.0,253057475,97.70603733471266,11.217321159443,2010
56287,ZCTA5 56287,81.0,1137508,0.43919429416789335,184.42862549811647,2010
56288,ZCTA5 56288,4696.0,121696892,46.987432690026225,99.94161696339701,2010
56289,ZCTA5 56289,634.0,126767261,48.94511310557123,12.953285011978739,2010
56291,ZCTA5 56291,501.0,174844875,67.50798364890493,7.421344453207157,2010
56292,ZCTA5 56292,636.0,154213978,59.54234978438221,10.681472973490559,2010
56293,ZCTA5 56293,1223.0,219930242,84.91554116662387,14.402546144058507,2010
56294,ZCTA5 56294,84.0,671124,0.25912242505471017,324.1710939617231,2010
56295,ZCTA5 56295,310.0,57449646,22.181432328533372,13.975652942899792,2010
