,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
makeschool,36,0,78,0,0,0,0,0,0,0,0,29,0,36,0,0,74,0,0,0,0,0,44,30,0,0,0,0,0,0,75,0,61,37,0,0,0,0,49,0,0,0,0,60,0,0,100,0,0,0,36
dendra,11,5,9,6,6,4,0,9,3,9,15,12,6,0,12,8,11,13,11,0,11,10,24,100,84,58,37,35,30,37,25,15,23,19,16,15,8,28,23,29,21,23,20,19,15,22,15,18,8,15,19
osmos,73,68,75,61,89,70,83,72,67,62,65,78,77,91,82,100,76,89,88,58,66,72,75,79,73,61,64,67,72,53,80,53,79,70,64,78,69,75,66,75,68,73,78,72,78,78,68,69,77,81,78
c2sense,0,0,0,0,0,0,45,36,27,0,0,0,0,0,0,0,0,0,100,0,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mydaytrip,65,55,63,100,30,27,0,31,0,0,51,28,0,0,33,67,0,19,42,29,60,0,0,21,36,40,0,98,59,0,35,21,32,27,0,29,37,27,48,0,35,98,41,51,38,40,71,0,19,72,20
letstranzact,0,0,32,20,0,0,0,52,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,52,0,0,100,0,22,0,0,0,0,0,0,33,34,0,0,0,0
athotel,0,16,11,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,19,0,0,0,0,44,27,19,24,13,31,24,42,45,78,86,90,86,100,88
cedexis,0,100,0,0,37,0,80,0,29,43,34,31,0,0,0,0,0,0,35,0,0,0,35,38,42,0,33,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,28,0,0,0,36
guardhat,29,0,0,30,0,100,35,0,0,0,42,0,0,0,0,37,30,62,0,0,0,0,29,0,23,34,0,0,0,0,57,85,0,0,37,32,0,0,58,0,0,65,31,0,0,44,0,0,0,0,0
pocket.health,39,0,48,0,0,0,0,0,0,0,48,63,0,60,64,0,0,0,0,0,0,61,0,0,0,0,65,0,0,44,0,0,69,43,0,0,0,100,0,0,0,0,0,0,0,0,0,76,0,38,0
winedirect,56,34,0,17,16,54,62,0,25,0,43,0,39,0,100,70,34,48,24,26,36,25,27,19,27,37,46,37,39,46,33,15,0,0,21,0,39,28,43,35,40,0,30,0,15,37,25,55,41,77,46
buzzreach,37,0,0,0,0,0,64,0,0,0,49,0,0,94,0,51,0,0,0,100,0,0,0,35,0,0,0,0,58,0,34,0,0,0,51,0,63,0,0,0,0,0,0,52,36,0,0,0,40,0,56
marcom,62,60,58,50,58,63,64,48,60,49,58,63,59,61,60,65,81,67,66,100,87,65,56,51,61,62,53,69,39,54,53,48,59,60,58,76,61,56,54,61,54,62,52,57,47,63,60,51,47,58,56
jiohealth,0,0,0,0,30,0,32,0,0,35,0,0,73,0,0,0,26,0,0,0,92,42,0,0,0,0,0,0,0,52,0,0,0,0,0,26,0,0,100,0,0,25,0,0,0,0,0,0,0,0,51
nexus.gg,0,0,0,0,46,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,61,0,0,100,0,36,0,0,0,43,42,27,77,0,42,0,0,31,29,0,0,0,0,0,0
ravellosystems,0,28,25,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,29,0,0,59,0,0,0,0,25,0,0,0,0,0,0,0,45,0,0,30,0,0,0,0,0,0,0,0
yourtravis,42,33,0,0,0,0,0,56,0,33,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,28,0,0,0,53,0,0,0,0,42,0,0,0,0,41,100,45,0,0,0,49
blocknative,33,47,61,76,55,59,72,77,47,41,34,0,29,88,53,17,17,33,87,57,30,59,57,0,0,0,68,0,38,60,0,37,29,98,100,0,0,21,0,39,0,0,15,25,30,33,19,18,45,78,42
nezasa,85,0,53,0,0,0,0,0,0,0,0,66,0,0,34,0,0,0,100,0,55,48,0,44,0,0,0,0,40,56,0,0,0,0,0,0,47,0,0,35,0,0,0,31,40,0,37,32,0,54,41
huffpost,67,70,67,68,74,78,70,75,89,79,76,77,77,75,76,78,73,81,79,81,79,85,88,83,88,85,88,87,97,97,89,94,82,90,84,81,79,80,77,74,87,92,98,93,91,93,96,93,94,96,100
xanpool,43,25,0,0,0,0,32,27,0,0,100,22,34,0,38,21,17,0,26,0,51,30,0,40,78,18,23,0,22,63,75,0,0,0,43,36,27,39,0,0,39,21,0,0,18,0,24,30,0,35,0
nantmobile,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,49,0,0,0,0,62,0,0,0,0,0,0,0,0,78,0,0,0,0,0,37,0,0,0,100,49,0,0,0,44,0,0,0,0,0
cigent,0,67,90,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,32,0,47,0,30,100,0,43,0,0,28,0,67,0,0,0,0,0,49,0,0,34,0,0,0,28,0,29,53,51,0
transvoyant,0,86,0,0,0,0,0,61,48,0,33,0,100,0,0,0,0,0,0,0,39,0,0,0,59,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,35,0,0
meniga,50,24,24,21,60,88,35,36,64,41,29,55,48,100,66,50,55,51,56,91,35,20,59,23,16,78,39,46,53,14,46,59,37,54,36,56,51,26,67,45,52,46,23,34,26,40,58,37,13,23,26
wallbox,97,100,100,94,93,88,86,89,91,88,90,87,84,89,89,90,81,87,93,91,86,89,94,89,79,82,90,81,65,76,88,88,87,88,85,92,93,94,91,89,85,88,87,87,92,83,81,87,78,83,81
naturalmotion,0,0,0,0,53,26,31,0,70,0,0,0,24,0,20,18,0,24,0,26,27,18,100,0,0,0,27,21,32,56,21,44,0,0,20,0,0,28,37,45,0,0,0,0,0,47,79,20,0,30,0
zebrium,0,0,74,66,94,40,40,0,0,76,0,0,59,0,45,0,0,0,72,0,0,0,0,40,0,62,0,0,100,49,48,0,0,0,100,42,71,46,0,0,0,0,0,0,46,0,82,0,0,0,0
nestpick,25,20,75,46,48,34,69,70,64,40,44,100,53,36,41,44,36,62,43,43,52,49,27,30,0,44,20,0,30,0,24,22,38,32,43,36,45,27,45,30,23,50,0,30,40,65,17,46,26,25,50
nuawoman,31,38,0,0,100,35,0,0,26,0,0,43,38,31,0,24,14,0,0,0,32,20,0,0,0,0,24,27,0,0,0,23,0,0,15,0,0,22,0,0,0,0,17,30,61,0,0,0,45,0,17
powerlinks,0,32,0,0,0,0,0,39,0,0,0,32,41,0,49,0,70,0,0,0,0,0,39,0,60,34,0,0,0,0,30,0,51,0,0,0,0,0,0,0,0,100,63,0,0,0,0,0,44,90,0
dropps,81,73,95,77,73,72,79,75,100,95,74,59,69,80,54,76,70,70,62,60,59,65,74,78,85,77,68,49,89,79,71,72,84,83,77,87,91,66,71,73,70,64,78,67,60,50,70,56,71,72,76
lecollectionist,0,0,22,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,100,0,0,72,0,25,0,0,0,0,24,0,0,0,0,0,27,0,26,0,0,0,0,0,0,0,23,0,24,0
igrid,57,66,51,37,75,55,33,20,49,51,76,75,57,32,59,88,47,58,100,59,36,74,71,59,67,49,58,66,41,72,52,58,33,22,77,12,35,63,68,40,33,61,24,41,22,42,40,57,39,33,67
goodcover,0,0,14,0,0,0,0,0,22,14,0,13,0,23,0,31,17,100,50,0,49,13,0,25,0,66,0,0,31,0,14,0,20,18,18,0,0,0,0,0,18,0,15,0,0,14,19,0,0,0,0
pharmacielo,77,0,30,0,45,0,27,0,31,55,100,0,0,0,34,45,35,0,0,33,59,0,47,36,46,0,0,31,0,0,0,68,33,30,0,46,32,0,34,0,0,0,49,26,0,48,35,0,62,0,46
macrometa,0,0,0,27,0,0,0,38,0,60,0,36,0,0,0,0,0,0,0,0,29,43,0,27,0,0,0,0,100,0,0,0,38,48,0,0,42,0,0,0,0,0,0,0,39,0,48,0,0,0,35
nordcloud,76,38,66,31,85,35,61,55,61,24,65,56,34,63,54,42,41,58,70,22,21,48,44,45,28,35,46,49,15,30,93,84,58,80,70,26,32,92,37,100,56,33,0,59,41,32,33,52,38,33,36
ucan,73,80,73,75,86,76,64,72,80,87,74,81,88,71,68,83,68,69,74,63,77,73,77,63,63,75,70,64,62,69,72,67,69,87,80,77,83,78,100,88,81,81,62,75,77,76,74,73,90,76,77
everyscape,0,0,0,87,0,0,0,0,0,0,100,0,0,0,0,0,0,0,75,74,0,0,85,0,0,0,0,0,0,76,0,0,0,80,62,0,0,0,54,0,0,88,0,0,0,0,0,0,0,0,0
stormsensor,37,0,0,0,0,0,0,0,0,0,0,85,0,0,44,0,0,0,0,0,45,68,0,0,0,0,37,0,0,0,0,0,0,0,0,100,0,0,0,0,0,61,0,0,0,0,0,58,0,0,0
1kubator,40,64,0,0,20,46,0,55,0,0,0,51,47,0,62,94,31,100,0,0,24,0,20,20,0,0,81,51,0,0,0,23,34,31,21,0,57,52,37,0,33,25,35,17,43,31,34,37,31,38,19
underthedoormat,0,0,100,0,55,0,0,30,0,0,57,34,57,45,0,0,0,0,0,30,52,0,0,35,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consumerphysics,0,46,0,0,0,0,0,0,36,25,0,0,0,0,25,0,0,0,0,0,25,0,42,28,0,0,0,0,0,0,0,0,0,34,37,0,31,0,0,0,0,0,0,0,0,0,64,0,47,100,0
vestwell,57,37,39,47,37,12,57,63,41,47,11,49,0,17,0,61,29,39,44,32,54,42,44,0,53,36,0,26,38,23,68,90,50,37,28,47,91,43,44,80,59,67,53,78,44,51,100,99,44,40,58
sentient.ai,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,22,0,0,30,0,0,0,32,38,0,22,0,0,0,56,0,26,100,0,24,0,0,26,0,0,0,0,0,0,0
voltaiq,0,86,0,0,0,0,0,0,100,0,71,49,0,0,0,0,39,0,47,44,0,46,46,76,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,57,0,0,0,69,0,0,0,0
sygnum,47,50,44,54,65,47,46,72,53,36,47,43,62,39,100,48,51,52,59,28,71,45,77,45,48,61,48,42,28,0,41,59,67,51,26,40,26,62,68,46,43,66,77,51,39,66,44,48,38,41,38
irisvision,85,0,0,0,44,54,29,54,42,26,0,0,100,38,51,0,36,51,56,25,36,0,0,0,49,0,0,25,0,31,0,0,0,70,73,0,44,57,0,31,0,0,0,0,0,67,23,53,30,0,0
cyberinc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,88,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
higlobe,0,0,0,0,0,0,81,0,0,0,31,33,0,0,28,0,0,24,0,58,40,0,62,0,0,0,27,0,0,0,70,0,0,0,0,0,0,38,0,0,0,0,24,63,0,0,100,0,0,0,44
transreport,0,21,0,100,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,24,0,51
firstdollar,0,0,0,79,0,0,0,0,0,0,71,0,0,0,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,44,69,0,43,0,0,0,0,0,78,0,0,60,38,0,0
cardionxt,0,0,0,28,0,0,34,0,0,0,0,100,30,38,0,0,30,0,0,29,58,0,0,31,0,35,0,0,0,77,0,0,0,0,0,0,0,27,54,76,24,0,0,27,0,0,0,34,0,0,0
clipchamp,36,33,33,32,40,39,40,36,39,38,48,46,46,43,46,46,53,56,57,53,58,65,67,63,68,67,67,59,54,76,71,75,73,82,81,84,83,80,83,85,86,95,85,82,87,90,85,96,91,100,90
avante,56,66,64,65,69,74,74,75,71,74,80,100,76,65,67,85,80,57,53,59,64,54,62,57,59,54,58,54,55,59,53,52,56,55,56,53,55,61,55,62,57,62,51,55,56,66,60,64,54,61,65
metaco,24,38,17,16,31,48,19,29,19,21,28,15,18,24,19,19,12,25,16,30,31,21,31,12,19,17,21,20,15,26,20,24,21,38,34,37,23,26,27,33,32,20,31,30,32,30,27,21,100,45,66
attero,27,59,60,65,41,62,50,51,36,41,55,51,48,49,34,56,54,78,76,41,58,100,83,79,56,89,74,77,37,75,55,35,58,42,64,79,53,51,61,55,51,60,70,64,75,69,38,67,67,66,35
repro,82,85,84,76,81,85,79,100,80,81,85,80,78,82,77,82,77,87,80,78,85,81,82,77,75,72,78,70,66,67,85,80,80,80,68,86,83,79,81,73,80,79,73,75,74,82,77,80,93,82,79
granify,0,40,0,0,35,0,100,49,26,0,0,20,35,0,69,53,0,22,0,0,33,0,56,0,18,0,23,22,0,0,26,0,0,32,0,0,49,33,45,80,28,27,59,31,33,0,24,0,0,0,45
cambri,60,58,70,78,63,68,59,68,59,69,85,71,80,71,89,59,56,67,51,70,66,64,56,63,65,58,59,61,63,55,86,69,75,60,59,77,100,81,63,70,71,79,66,75,51,63,56,62,86,53,54
plana,91,95,96,97,92,86,92,87,92,96,99,94,90,92,100,95,97,89,89,90,93,94,89,79,78,75,87,70,68,73,80,79,85,84,91,87,88,89,90,89,93,96,83,91,96,89,91,92,92,97,99
nervanasys,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,52,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,88,34,0,0,0,0,0,0
circulogene,56,0,0,0,61,0,71,71,0,0,0,46,40,29,0,47,0,0,0,0,42,0,0,92,0,0,0,29,0,0,0,0,0,0,0,81,0,0,28,34,0,0,0,0,0,45,0,0,100,0,91
salesgenius,0,0,0,0,0,0,55,0,45,0,0,68,0,0,0,0,0,80,0,0,0,52,0,0,0,70,0,0,0,0,0,0,69,56,0,0,0,0,0,0,0,60,0,0,100,0,90,0,0,0,0
ketos,46,33,43,36,43,39,39,43,41,48,54,52,45,38,37,41,44,40,41,36,42,40,35,31,28,33,22,29,28,46,100,61,44,34,37,42,35,34,33,35,36,35,34,37,39,22,26,31,32,30,27
hypnovr,28,0,33,60,0,0,63,0,0,0,45,0,0,0,0,39,22,0,59,94,24,0,0,30,41,25,0,32,0,28,0,52,100,0,36,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lidolearning,0,100,28,48,0,0,63,0,37,27,0,0,0,0,0,0,65,0,29,0,0,58,0,0,0,69,0,46,0,0,0,0,0,0,0,0,0,0,0,48,50,0,0,0,0,0,0,0,0,0,35
lidolearning,0,100,28,48,0,0,63,0,37,27,0,0,0,0,0,0,65,0,29,0,0,58,0,0,0,69,0,46,0,0,0,0,0,0,0,0,0,0,0,48,50,0,0,0,0,0,0,0,0,0,35
virtuagym,51,46,75,85,92,46,53,58,74,55,72,68,53,60,73,68,65,69,83,72,33,78,63,46,68,48,48,76,47,88,95,100,57,50,60,57,80,55,40,61,48,59,70,46,61,51,70,83,69,90,49
vidiq,63,63,71,60,66,65,72,64,68,71,81,73,65,67,72,72,64,69,69,66,78,70,73,73,67,71,71,73,88,99,89,86,91,96,88,91,96,86,99,92,85,100,86,94,81,87,81,87,83,89,91
oden,71,60,64,100,64,59,50,57,56,52,56,52,50,53,45,50,40,40,41,43,41,38,41,39,37,37,36,40,46,42,42,43,49,51,45,43,41,42,56,52,50,44,45,42,37,43,40,39,44,41,46
halodx,0,48,100,0,0,0,25,37,65,57,0,0,0,0,0,38,23,0,0,0,0,23,0,0,0,0,0,0,34,98,0,0,0,34,0,0,0,0,0,24,0,0,0,0,0,0,0,0,59,0,35
ivenix,0,37,0,0,0,20,0,40,0,44,100,19,0,0,0,0,0,0,0,0,0,0,0,23,0,44,22,0,0,41,0,0,57,0,0,0,28,0,0,0,21,0,40,0,30,49,35,0,25,31,0
mintbase,20,0,40,20,0,0,0,0,20,19,71,0,30,31,20,17,33,0,45,0,0,0,0,100,0,0,0,0,0,0,18,0,0,0,0,0,22,0,0,0,22,28,0,0,0,0,0,0,0,0,31
klarityadhd,0,100,0,72,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,91,0,0,46,0,0,0,0,0,55,0,0,0,43,0,0,0,95,0,0,0,0,0,0,0,100,0,0,0
dapperlabs,0,40,0,24,0,0,0,0,50,16,100,0,0,34,0,0,45,0,46,0,25,34,34,0,0,0,0,0,0,0,0,0,46,0,0,0,33,0,0,0,37,0,0,0,0,33,0,0,0,0,0
imagemovermd,0,0,0,0,0,0,0,39,88,0,0,0,0,0,0,53,0,0,0,0,0,0,43,0,0,0,0,52,0,54,0,0,0,0,0,50,0,100,0,0,0,0,38,0,0,0,0,0,0,0,0
chemcom,0,0,0,0,41,0,0,0,0,0,23,46,31,20,0,100,24,68,19,0,0,27,0,0,28,20,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,22,47,0,0,0,26,32,0,0
citruspay,0,0,0,0,38,51,0,0,24,64,42,100,0,0,0,0,0,45,0,0,38,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,21,0,0,0,21,26,0,0,0
utility.com,44,0,60,0,100,37,52,0,42,0,42,0,0,0,0,0,0,24,56,30,0,0,0,0,19,0,21,0,0,25,33,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,95,0
utility.com,44,0,60,0,100,37,52,0,42,0,42,0,0,0,0,0,0,24,56,30,0,0,0,0,19,0,21,0,0,25,33,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,95,0
botpress,0,34,31,46,49,26,41,22,44,19,25,25,38,24,32,16,31,20,24,38,0,25,15,30,36,28,23,20,14,31,52,27,27,25,32,48,43,59,55,63,79,95,100,74,86,96,71,60,67,78,78
3yourmind,0,0,66,0,0,0,0,0,0,0,48,0,38,0,0,41,0,0,0,0,26,0,25,0,100,0,0,0,0,0,0,0,32,0,34,27,0,0,0,0,0,0,32,0,0,0,0,0,0,0,46
3yourmind,0,0,66,0,0,0,0,0,0,0,48,0,38,0,0,41,0,0,0,0,26,0,25,0,100,0,0,0,0,0,0,0,32,0,34,27,0,0,0,0,0,0,32,0,0,0,0,0,0,0,46
payem,90,0,40,43,0,73,66,71,92,29,0,61,35,35,33,40,96,28,41,0,77,100,63,51,69,95,26,51,32,39,81,0,89,68,42,67,0,79,93,78,0,59,86,0,22,52,89,56,83,76,47
kolide,44,44,34,36,23,21,46,38,51,48,30,53,20,32,43,49,56,74,70,22,36,26,12,47,33,72,69,84,88,52,100,35,40,19,45,33,40,55,49,72,67,53,64,25,69,45,39,37,32,46,28
cloudtenna,0,100,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,44,0,42,0,56,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,77,0,0,0,0,0
stackblitz,67,78,74,75,73,76,77,81,66,62,82,74,76,72,78,69,61,76,79,64,76,74,89,81,75,86,74,81,72,78,86,76,75,87,91,100,91,83,78,88,74,80,78,77,82,79,70,73,72,68,77
scality,49,82,19,0,89,40,55,47,31,23,0,38,0,39,0,37,15,55,31,25,0,17,66,27,28,29,85,46,0,32,54,69,21,53,58,41,58,42,63,21,22,35,29,52,100,35,45,70,26,45,34
trakcel,0,0,100,0,0,0,0,0,0,48,0,0,46,90,34,88,33,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
taxdown,20,20,13,0,0,2,1,0,2,1,0,1,1,0,1,2,1,0,2,0,3,2,1,0,1,0,1,2,1,1,2,1,2,2,3,2,2,3,6,6,7,27,48,100,50,27,21,16,12,12,13
missionlane,59,92,67,77,63,59,45,83,100,49,30,61,63,66,58,47,61,29,76,48,44,57,52,35,58,72,49,50,52,50,61,56,45,58,45,41,36,43,73,44,45,51,50,44,59,69,36,45,13,44,21
theloops,40,0,0,0,26,0,0,0,0,0,0,0,0,31,0,0,0,24,0,0,0,0,0,0,0,0,0,100,0,32,0,0,0,0,0,20,17,31,0,0,0,0,0,0,0,0,0,0,0,60,0
crypto,100,75,66,61,58,62,65,62,59,63,59,63,58,59,57,53,52,53,48,53,55,87,87,60,57,51,58,48,46,51,57,58,57,56,56,53,53,46,53,59,54,51,51,51,55,50,50,49,42,46,43
cloudknox,87,100,0,0,80,0,47,40,39,0,0,0,0,0,44,37,45,0,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,85,0,37,0,0,0,0,0,0,72,0,35,0
vendorpanel,0,73,100,50,27,48,98,48,57,33,56,42,0,0,0,0,66,54,25,35,0,27,0,43,0,0,0,72,0,60,0,0,0,36,0,0,49,57,34,0,47,0,0,0,67,0,35,81,0,0,0
removery,52,58,52,62,48,71,65,82,64,83,74,58,61,59,85,80,66,58,54,67,81,62,77,68,90,80,71,57,55,85,86,69,70,82,74,80,89,95,76,80,79,78,89,85,85,86,88,98,100,75,71
mmlafleur,22,70,46,32,61,62,69,57,41,69,61,31,60,100,71,57,76,53,71,38,70,45,92,43,31,28,42,43,83,36,49,50,57,61,59,58,35,37,29,38,66,60,42,59,27,29,41,42,37,50,98
glisser,67,58,82,62,70,60,55,74,50,61,68,62,61,74,69,80,92,80,67,63,76,87,92,67,61,100,99,75,92,82,88,85,98,83,86,96,96,90,83,74,77,65,51,66,69,65,70,82,66,73,85
seniorly,33,87,100,0,0,0,0,0,0,49,0,76,0,41,0,44,56,0,78,0,0,0,42,0,0,0,0,0,0,0,0,72,0,0,49,0,42,0,0,0,0,38,0,0,31,30,0,46,0,0,0
aplazo,61,54,57,52,64,55,70,60,60,69,67,73,65,69,75,66,70,73,71,67,75,66,83,96,76,70,82,100,93,80,65,67,65,71,62,71,59,69,61,71,54,56,62,54,65,62,57,50,63,61,82
pyrowave,0,62,0,0,0,37,34,0,38,24,22,0,0,0,40,0,0,35,64,0,37,0,0,0,0,0,0,0,25,0,0,25,0,0,0,38,41,0,0,0,33,0,38,0,0,0,56,0,100,0,0
rimsys,0,40,100,29,0,0,0,0,0,33,0,85,0,0,95,27,0,31,0,42,0,0,0,0,0,46,0,0,0,0,0,0,0,0,28,0,0,0,36,0,0,0,90,0,80,0,0,0,30,0,0
regology,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,68,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,82
hemlane,95,43,24,84,77,30,54,64,26,18,56,55,66,15,0,40,26,37,48,61,57,43,52,50,86,0,46,44,0,78,32,35,27,63,0,32,70,29,56,34,0,34,50,100,25,56,26,59,68,42,59
globant,46,62,44,46,48,46,41,44,36,43,45,45,41,46,40,55,40,46,41,38,39,39,42,50,45,45,38,34,26,32,44,41,47,43,39,100,46,44,50,44,38,46,34,42,38,41,35,43,53,37,42
novopyxis,0,92,0,93,91,0,85,0,0,0,0,0,67,51,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
aidence,0,0,0,33,0,35,0,0,30,0,25,39,43,0,0,36,0,0,0,33,0,0,0,25,33,0,31,34,23,58,0,0,66,0,82,0,49,0,100,0,0,36,0,33,79,28,0,30,40,0,61
riivos,28,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,38,0,0,0,0,0,21,0,0,0,0,48,0
firebase,90,85,90,90,89,89,90,86,85,85,87,88,84,88,96,84,79,86,88,84,93,95,89,87,92,88,81,82,80,83,89,85,79,100,86,93,92,88,89,92,90,95,84,88,85,84,78,88,88,84,91
unnax,0,0,86,34,0,89,26,78,73,0,74,0,0,39,44,95,38,28,92,39,0,59,100,62,63,61,26,0,83,0,0,94,65,57,94,26,0,0,67,0,56,38,64,42,0,75,0,0,26,29,0
adara,44,44,44,42,46,44,43,42,53,48,47,53,43,43,45,46,43,44,40,41,42,43,41,36,38,39,43,46,50,41,43,40,39,43,41,46,48,71,62,62,47,63,58,100,66,66,68,65,67,95,78
grayquest,54,60,71,65,46,24,46,22,50,30,18,54,49,0,12,33,13,66,8,18,23,16,29,21,51,49,56,36,35,38,16,29,13,31,54,22,48,43,85,35,69,81,100,96,64,63,64,49,59,37,67
cruaoutdoors,0,46,0,0,19,0,0,0,46,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,41,0,0,35,0,100,0,0,29,0,21,0,0,0,0,0,21,0,0,28,0,0,0,0,0,25,28
quiq,64,79,55,80,78,31,75,49,59,65,77,61,69,56,84,82,62,61,59,86,66,62,72,62,73,60,79,48,55,69,81,72,62,66,79,50,70,86,64,94,81,88,71,84,79,98,100,60,73,62,90
bliq,49,58,0,31,61,57,39,0,41,0,52,59,63,67,93,20,33,40,0,33,48,54,46,70,28,35,74,44,17,35,56,69,44,50,50,17,53,59,52,65,66,59,47,47,94,83,100,40,59,13,34
channelfactory,0,0,79,62,0,40,52,66,0,37,57,56,0,60,77,100,0,0,59,0,0,0,67,0,0,0,68,0,0,0,57,0,39,51,67,0,0,0,53,0,82,0,0,0,74,0,60,0,0,90,59
grailed,69,72,79,75,79,88,81,88,92,93,88,86,86,84,88,100,92,90,85,84,83,82,85,79,88,88,90,83,99,87,85,89,84,82,81,83,79,73,69,72,73,76,76,73,75,67,74,64,63,63,69
everstox,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,18,0,16,0,0,21,0,0,0,0,0,0,0,0,0,10,0,0,7,0,8,0,8,0,8,0,0,12,24,0,0,0,0
sharestates,0,42,0,0,32,31,0,0,0,0,30,42,0,0,0,0,47,0,0,0,34,37,0,0,53,0,0,58,0,0,0,0,51,44,0,0,0,0,0,71,0,0,44,0,0,0,100,0,0,79,36
beetlesat,0,0,0,0,0,78,0,72,0,0,64,0,0,0,0,0,0,0,0,0,0,0,41,49,0,70,0,87,0,0,100,47,0,90,0,0,0,0,60,38,0,0,0,0,0,0,0,0,0,0,0
gocheckkids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,100,62,0,53,0,0,99,0,44,0,0,0,0,63,74,61,0,0,0,0,0,67,0,0,0,0,0
blu-smart,55,35,0,69,0,0,0,0,0,0,0,60,42,0,88,0,0,47,0,0,0,100,0,0,0,0,0,0,73,0,77,0,0,0,0,0,0,0,45,0,0,0,53,0,40,0,0,0,63,0,0
tvilight,0,69,0,70,0,0,0,0,0,0,0,48,66,0,0,32,0,0,0,0,0,0,55,0,0,76,0,0,0,0,100,0,0,0,0,0,0,0,0,39,42,0,0,0,0,0,23,0,69,50,0
canatu,0,41,0,80,0,0,0,96,49,0,0,0,0,0,0,0,0,60,81,51,0,46,0,0,0,0,89,0,0,0,42,0,0,0,0,0,0,0,58,0,0,77,35,0,63,61,36,69,0,100,57
robotise,40,39,62,24,0,74,30,0,0,33,38,0,45,0,0,84,33,24,0,100,0,20,53,41,0,26,0,0,56,0,26,38,26,36,0,0,0,24,0,44,27,59,33,0,28,0,38,0,32,67,43
