,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
indinero,0,0,94,0,24,52,22,0,35,0,23,47,0,44,38,31,70,42,0,0,0,0,0,90,41,0,0,0,0,25,30,0,28,36,30,51,30,24,0,46,0,28,100,21,22,0,20,0,0,0,0
teamlabs,6,10,10,0,5,5,0,6,0,0,6,0,14,5,7,16,25,25,20,23,43,16,39,26,31,26,34,15,28,34,55,40,49,66,52,56,61,39,68,72,93,98,100,97,97,92,66,70,75,80,82
qloo,0,0,41,59,0,0,0,0,0,0,30,52,0,0,35,0,0,0,0,28,33,61,0,0,38,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,100,0,49,0,51,24,26,0,0
airrosti,41,66,82,76,62,57,76,81,78,68,63,85,51,98,100,77,66,66,42,47,73,71,78,38,58,62,52,52,46,84,75,61,59,57,80,69,76,57,90,65,65,58,80,87,60,58,78,62,48,40,53
iotics,23,0,31,17,28,0,53,50,0,31,35,35,0,26,14,36,0,27,44,0,31,50,44,0,35,31,34,15,26,47,40,37,48,50,14,28,44,0,26,15,39,0,16,0,88,23,99,100,14,23,0
airplane.dev,0,0,41,0,0,0,0,0,0,0,0,44,0,0,25,0,0,0,0,0,100,0,47,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,0,23,0,0,0,0,29,0,0,0,0,0,0
parcelly,0,0,31,0,27,0,0,0,0,40,0,38,0,0,0,0,66,55,0,0,0,76,0,0,37,0,32,42,0,0,51,42,0,53,66,0,32,28,0,32,71,85,100,49,0,63,0,0,0,34,55
tendies,69,64,88,71,51,62,100,70,63,58,65,64,49,30,66,56,58,73,61,57,57,77,83,60,61,79,80,62,47,52,45,63,44,60,53,48,54,81,60,58,34,38,58,48,25,46,73,50,50,34,44
medicspot,68,50,53,58,61,82,100,88,40,54,31,33,26,27,52,58,14,21,0,39,15,25,29,0,0,0,14,27,31,0,19,0,0,28,29,0,43,38,0,0,11,0,14,0,0,12,11,0,28,0,11
unguess,67,0,0,47,0,0,41,27,0,0,0,74,32,0,0,0,0,0,33,0,36,44,0,100,0,0,0,0,0,0,0,0,77,0,0,0,0,27,0,0,0,0,26,0,0,0,46,0,0,0,79
emq,79,90,63,73,100,15,55,54,62,69,67,84,93,58,66,91,89,70,54,69,54,56,67,59,73,57,74,66,32,64,55,49,53,54,46,91,72,67,75,59,87,82,62,61,71,85,69,71,74,63,35
imotions,48,58,0,38,0,67,0,65,33,29,32,29,59,0,95,52,24,38,55,54,100,55,20,84,66,52,44,63,49,30,58,51,51,70,0,55,56,87,59,84,0,39,0,0,79,25,0,0,67,36,16
anzu,37,42,48,49,60,48,40,42,34,40,39,42,37,40,45,39,36,31,38,58,100,83,75,59,87,61,61,59,50,56,49,47,45,46,36,51,38,45,42,48,43,38,44,45,37,42,43,34,40,38,43
anzu,37,42,48,49,60,48,40,42,34,40,39,42,37,40,45,39,36,31,38,58,100,83,75,59,87,61,61,59,50,56,49,47,45,46,36,51,38,45,42,48,43,38,44,45,37,42,43,34,40,38,43
smiloops,0,0,0,0,32,0,60,0,0,0,0,36,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,37,40,35,0,0,0,0,55,0,24,0,100,0,0,0,21,0,0,0,0,0,0,0,0
iron.io,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,27,61,0,0,33,0,0,0,0,57,20,0,0,22
avicena,84,67,57,65,63,75,68,65,64,76,100,73,81,79,77,85,59,66,67,84,72,79,90,81,63,58,63,72,60,85,74,72,73,71,82,77,78,85,86,77,75,94,79,72,63,69,60,89,90,69,76
iontra,0,0,0,0,44,0,63,30,0,0,0,0,0,0,0,0,0,56,39,0,0,0,0,0,0,0,0,93,0,0,30,27,0,0,0,31,0,0,0,0,0,0,100,0,0,0,58,0,0,0,0
smala,20,22,25,21,33,26,26,28,100,28,24,44,36,38,41,42,41,45,40,40,38,35,34,45,29,30,37,28,35,41,46,47,39,41,40,31,42,64,47,42,50,38,38,39,34,37,37,33,37,39,48
cloudcraze,41,29,34,100,0,0,0,40,0,0,0,0,0,34,0,0,39,0,24,0,0,0,32,0,0,0,0,28,0,72,94,0,49,47,24,81,0,0,34,0,29,0,0,37,0,0,89,0,43,0,0
loris.ai,0,52,46,29,0,0,0,38,0,0,0,34,0,0,0,53,0,0,0,100,0,0,0,0,0,0,27,0,0,43,0,0,0,0,0,0,0,0,0,74,0,0,0,79,28,49,0,0,0,0,68
openreel,0,0,0,0,0,34,0,0,0,83,0,45,0,0,33,0,0,61,0,0,0,0,0,100,0,33,0,0,0,0,71,92,0,0,56,0,0,60,34,56,0,33,0,0,0,0,0,41,46,35,0
valispace,0,20,0,19,0,0,0,65,39,0,100,0,0,19,0,37,37,0,0,49,0,0,31,31,29,0,0,0,0,17,0,0,0,0,51,0,0,0,0,54,36,0,0,0,24,0,0,29,0,31,0
apr2,26,15,0,0,21,11,0,16,20,22,72,21,29,0,0,0,0,0,33,0,74,58,0,26,18,11,0,47,25,0,13,46,40,0,27,14,12,0,0,24,12,24,100,0,20,13,0,0,38,14,19
drivestream,28,32,53,0,0,0,37,0,0,29,0,0,0,38,0,0,25,0,0,0,0,49,57,100,85,26,0,0,0,0,59,36,0,0,0,0,0,30,0,75,71,37,25,45,30,0,0,31,0,25,0
userlike,18,13,12,12,0,17,34,28,0,19,21,100,21,27,11,19,18,33,31,0,42,19,39,0,41,35,11,0,0,0,27,0,44,21,34,26,69,0,20,25,13,25,10,41,29,42,0,15,0,27,33
mightyjaxx,0,0,0,100,0,0,0,0,27,0,31,0,0,0,0,0,0,0,0,0,50,0,0,0,0,38,0,0,70,84,0,0,0,53,52,35,0,0,0,0,29,0,34,39,0,41,0,0,0,0,0
myjobglasses,14,15,23,8,0,11,0,0,7,13,0,24,13,25,21,30,37,48,47,40,60,49,45,33,38,49,50,9,15,28,62,60,63,88,51,34,43,65,46,100,35,38,33,42,20,30,23,23,9,48,0
serenaandlily,57,0,0,51,44,0,45,59,0,42,31,100,25,30,19,57,39,39,42,56,24,28,0,65,0,0,0,61,0,28,0,18,19,0,55,0,24,0,46,0,18,34,28,20,0,26,35,0,48,17,32
danalto,0,0,0,0,0,95,0,0,0,0,28,0,0,47,0,0,0,100,0,0,0,0,0,0,0,0,0,0,52,0,0,32,0,78,0,0,0,0,0,0,0,97,0,0,31,0,0,0,0,0,0
vizit,80,84,88,86,93,78,64,87,81,75,84,83,89,91,79,80,80,82,79,65,74,72,70,74,60,63,74,68,77,69,71,62,85,66,69,69,100,92,67,92,85,90,85,55,88,73,76,75,68,72,72
mytopicals,0,81,41,0,0,0,0,0,0,0,0,0,0,83,0,33,0,100,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,45,0,25,0,0,0,23
coinplug,0,0,0,0,0,0,0,0,0,55,64,43,0,0,100,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
chefcookit,0,45,0,0,0,0,0,43,0,45,0,0,0,31,0,44,0,0,41,0,46,0,0,36,0,30,71,40,100,61,0,0,35,32,0,31,43,0,0,0,0,36,0,0,37,0,0,0,0,0,0
ellipticlabs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,25,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,27,0,0,0,34,0,97,25,0,0,0
phizzle,0,63,0,64,19,23,0,20,0,0,0,0,41,0,0,0,0,0,19,0,0,0,28,0,0,0,0,100,26,0,19,0,44,0,0,0,0,0,0,52,0,0,0,22,0,0,0,0,0,0,0
fabrum,31,21,19,36,33,48,30,22,0,0,0,24,0,0,0,30,0,46,0,16,0,0,0,0,28,0,0,0,0,0,0,36,0,0,19,15,51,22,100,36,0,0,0,0,37,16,0,0,0,0,0
endodiag,49,0,51,0,54,0,0,0,0,100,0,0,42,0,46,0,61,0,26,0,33,0,0,0,45,0,0,0,0,29,0,44,37,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,35,0,0
evollis,23,0,31,0,0,41,0,0,0,26,100,0,90,79,45,0,52,37,0,24,43,0,0,100,0,30,61,0,39,0,0,0,0,69,83,74,0,35,0,0,0,0,50,29,26,0,27,42,39,33,0
anscommerce,0,0,41,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,49,0,0,50,0,0,43,0,86,0
aeva,78,67,54,58,68,66,80,98,89,76,81,75,79,89,96,73,80,59,65,63,80,81,70,59,54,34,61,52,45,51,98,75,100,92,80,87,46,84,76,68,83,58,46,57,63,66,64,56,59,66,60
all.space,0,50,0,84,0,0,0,0,0,0,0,0,0,0,41,47,0,0,90,0,0,53,0,32,0,0,0,0,100,96,0,0,0,0,85,0,0,28,0,0,0,63,0,68,0,0,45,67,80,0,0
all.space,0,50,0,84,0,0,0,0,0,0,0,0,0,0,41,47,0,0,90,0,0,53,0,32,0,0,0,0,100,96,0,0,0,0,85,0,0,28,0,0,0,63,0,68,0,0,45,67,80,0,0
vokevr,0,0,24,0,0,0,0,0,34,22,0,0,0,0,0,0,32,24,0,0,0,0,20,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,28,0,50,0,0,0,0,32,0,0,100,33,0
covalenthq,0,0,0,0,61,0,0,0,0,0,52,0,0,0,0,0,0,47,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,78,0,0,47,100,0
sedai,34,42,47,34,57,79,43,54,42,50,47,41,43,43,48,40,34,30,30,35,36,35,28,31,32,34,29,34,46,34,38,36,27,35,40,34,37,32,31,30,38,100,38,34,42,41,39,50,48,52,38
cynomi,16,100,0,0,22,0,48,0,24,60,34,0,0,0,0,0,0,21,0,0,0,0,0,0,0,20,0,0,0,18,23,0,0,0,0,0,0,0,0,0,48,0,45,0,0,0,0,0,0,0,0
thinkmarkets,51,83,23,31,19,21,37,36,28,54,67,40,50,35,32,36,32,36,45,38,0,79,36,33,44,23,56,32,22,39,38,49,36,44,18,37,36,34,46,37,52,61,38,45,30,60,40,34,39,57,100
nanoprecise,33,0,0,0,90,0,0,0,0,0,0,54,34,0,32,93,46,0,0,0,0,73,31,0,100,0,59,88,0,0,0,33,0,0,0,0,42,0,0,0,0,0,0,0,0,0,44,0,77,55,34
shakepay,86,100,81,85,75,53,59,67,61,56,40,29,65,69,57,64,64,53,49,71,63,87,84,36,47,77,43,46,28,32,60,55,45,50,27,55,44,53,41,58,69,58,47,57,67,59,59,62,93,61,50
thetab,0,0,0,45,0,32,91,0,0,0,0,38,57,27,29,0,0,0,49,0,0,39,63,29,48,0,42,59,0,0,0,0,78,0,100,0,36,54,37,0,76,0,0,54,0,0,79,38,0,0,41
entri,62,77,67,67,91,100,71,62,59,61,77,74,67,75,80,83,72,85,70,79,79,85,82,76,74,86,73,74,67,72,68,89,86,77,92,80,86,80,75,79,72,92,74,76,76,69,62,85,83,94,92
podfoods,35,0,0,0,0,0,58,0,0,52,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,84,0,0,0,74,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
sureremit,0,0,0,18,19,0,0,40,0,0,0,0,0,23,0,0,0,0,0,0,0,0,19,0,0,0,24,0,67,0,0,0,0,28,0,0,17,0,0,0,0,0,0,22,0,0,100,0,19,0,0
smartequip,25,0,0,41,0,0,100,0,46,0,0,45,0,53,0,0,92,38,0,20,34,20,0,0,0,24,25,0,65,0,0,20,30,0,0,0,0,32,0,0,0,0,25,36,0,0,0,0,72,0,42
houwzer,0,30,82,48,100,26,0,66,67,37,0,26,60,43,56,74,0,0,29,0,80,31,0,32,65,0,77,0,0,0,61,46,53,0,31,0,69,37,0,0,27,0,44,0,37,0,25,0,0,38,0
tumelo,23,17,14,10,15,21,19,13,16,13,16,20,14,100,25,14,15,14,9,13,16,13,94,23,22,11,16,10,13,13,12,13,10,19,12,16,18,14,27,19,15,17,14,21,14,24,23,21,18,24,18
zingbus,100,70,70,62,58,51,46,49,70,59,40,45,48,40,48,48,61,56,66,63,64,64,53,54,66,58,61,70,53,63,54,49,49,43,44,52,49,40,44,46,48,43,55,42,44,52,54,51,48,67,68
bravosierra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,90,0,0,0,0,0,0,100,0,54,0,0,0,50,0,0,0,51,0,0,44,0,0,0,49,0,0,0
algrano,0,23,75,0,56,47,40,54,0,25,0,47,19,28,0,43,24,34,15,22,15,69,58,23,64,30,27,33,0,48,32,26,21,36,90,22,75,28,40,0,100,29,40,41,20,46,35,22,42,34,24
evolutioniq,41,0,38,0,0,0,59,0,0,41,38,79,0,0,0,0,0,0,35,0,82,46,0,47,0,40,0,0,35,0,47,41,42,0,0,52,0,57,0,0,0,0,0,100,0,41,47,0,30,0,0
latana,81,72,66,87,63,70,71,100,91,63,76,76,86,66,83,87,52,52,61,92,61,59,81,49,87,89,42,76,80,50,59,45,58,92,74,79,77,87,75,54,66,76,98,67,72,92,98,69,87,68,50
authbridge,43,57,76,58,54,63,78,30,45,47,42,0,75,71,88,75,50,100,52,50,0,24,55,66,51,27,55,71,30,31,55,90,41,83,68,76,68,84,84,33,55,49,75,41,35,50,54,32,92,26,61
cyence,22,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,66,0,0,0,0,40,0,26,34,0,0,100,0,0,36,0,35,0,0,0,0,0,30,0,0,0,0,0,0,0,42,0,22,68
workmotion,20,42,100,82,27,75,45,44,33,46,18,81,0,90,65,59,74,16,60,22,87,86,58,38,44,23,72,16,53,31,48,54,40,29,37,55,30,58,63,38,25,39,37,43,62,51,64,20,31,29,59
rzero,35,46,31,0,43,71,35,68,27,20,45,30,54,74,74,30,40,72,60,44,65,29,0,49,36,52,0,53,23,68,21,35,100,40,0,71,41,56,47,73,0,0,0,31,0,27,20,64,33,30,32
apana,78,85,72,74,73,98,90,71,81,93,77,70,73,74,81,80,78,76,78,66,77,76,69,70,71,79,77,66,85,83,100,90,81,77,82,83,86,87,83,81,96,88,91,86,83,83,88,79,84,79,78
monarchmoney,0,0,0,69,0,26,0,26,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,46,42,0,0,0,0,0,37,0,0,0,0,58,0,0,0,0,100,0,0,0,0,0,70,0,0
hightail,69,61,98,78,80,85,83,69,71,74,72,64,72,51,75,78,72,74,70,59,75,72,81,42,71,66,64,46,48,71,76,71,78,73,68,75,71,66,72,69,75,82,62,67,78,75,76,78,86,94,100
nextiva,95,84,80,72,80,85,79,86,84,94,83,87,73,97,85,100,78,92,83,90,89,78,92,69,86,83,89,83,61,75,89,83,90,96,79,95,82,86,83,82,89,89,78,80,84,81,86,82,85,75,75
skylar,54,56,51,49,43,57,76,53,53,48,51,48,48,48,45,50,53,65,49,44,41,41,40,40,41,50,43,42,44,46,67,100,40,48,42,36,38,41,38,41,38,38,40,40,36,40,42,38,38,39,36
vndly,55,43,16,23,24,49,100,37,26,13,18,16,46,57,25,90,23,42,53,52,87,44,65,53,41,43,28,43,0,0,58,51,74,14,0,23,61,30,19,42,70,55,21,35,0,37,40,61,49,57,0
naaptol,71,70,73,74,64,75,73,72,65,76,76,67,58,65,75,100,58,77,74,58,63,61,64,63,55,57,62,65,94,65,70,62,60,56,62,56,53,53,53,56,57,57,57,59,49,56,51,51,59,51,62
northrow,0,0,0,35,0,0,25,0,0,0,0,0,23,0,0,0,0,33,0,0,26,0,0,0,0,35,0,0,0,0,0,0,0,0,0,20,0,0,0,46,0,49,0,0,0,0,59,100,0,0,0
vizury,23,49,21,40,100,0,0,25,0,45,72,0,0,0,0,34,0,47,50,31,21,30,24,0,0,0,0,22,0,0,0,19,0,21,0,42,0,0,0,0,0,31,0,0,0,0,30,0,39,0,0
naborforce,0,100,76,100,0,0,45,0,0,37,54,0,84,71,0,0,56,90,0,0,0,0,36,36,27,37,83,48,89,50,0,0,0,45,0,26,76,0,29,38,58,50,33,0,0,63,30,48,60,45,0
kaliz,77,47,62,29,74,60,28,48,95,0,75,48,85,66,63,53,40,31,17,32,39,88,64,30,39,71,74,57,0,68,54,20,0,100,73,0,0,27,61,37,62,0,0,44,95,67,75,19,36,29,19
pegex,0,0,0,0,0,34,0,0,28,0,0,37,0,95,23,52,0,0,65,0,0,0,37,0,100,73,0,49,0,34,0,46,64,0,0,53,0,0,0,0,0,90,0,0,36,0,0,32,0,0,0
saltstack,77,72,73,78,65,93,91,63,75,68,83,98,76,69,75,64,51,64,82,92,75,83,72,61,67,80,50,59,38,48,60,58,91,69,88,48,64,87,47,71,80,61,43,100,69,70,51,48,49,78,46
voluntis,87,0,53,44,97,0,0,100,0,39,49,0,0,0,0,68,0,0,0,0,0,0,0,0,97,0,0,0,68,0,0,0,51,30,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,34
dexcare,0,29,0,0,0,65,42,0,0,0,0,27,64,0,22,0,100,0,0,51,90,0,0,0,21,91,0,0,34,0,60,21,42,22,33,43,22,29,24,86,19,25,24,39,0,55,0,36,0,0,59
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,31
sportradar,63,46,57,49,52,61,74,61,72,79,67,55,79,70,62,43,73,88,74,48,64,64,79,49,67,80,83,52,42,61,57,90,76,76,73,70,62,87,70,100,76,78,78,59,54,83,73,66,51,82,64
calumino,0,0,0,0,78,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,59,0,0,0,63,0,0,0,0,47,0,0,0,0,0,0,30,0,0,0,0,0,29,100,80,0,0,34,38,0,0
lawmatics,26,0,15,61,16,90,17,100,33,37,0,69,78,46,44,45,63,48,53,27,0,71,59,43,50,39,74,0,0,18,56,63,30,59,73,87,70,0,71,73,58,58,63,61,99,49,62,63,40,50,57
rekki,22,100,63,43,28,24,14,21,19,17,18,15,14,12,14,14,14,12,13,9,14,47,26,13,16,12,9,13,10,0,8,14,9,7,8,7,11,9,6,10,2,7,9,11,9,8,7,9,9,5,6
zanskar,60,55,69,55,69,74,55,77,69,62,56,53,50,47,45,100,41,40,48,40,44,43,37,45,37,61,65,61,71,59,65,56,71,64,71,40,53,63,62,71,53,49,59,54,69,59,59,58,51,62,71
batterii,0,0,43,37,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,55,84,58,0,0,0,0,51,0,0,0,0,72,44,0,0,58,44,0,0,0,0,0,0,0,39,77,59,100
croptrak,0,0,23,0,0,0,0,0,100,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,34,0,25,50,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
clerk.com,55,0,82,87,50,33,73,54,94,25,0,40,42,37,37,49,100,31,21,79,0,48,29,48,34,32,0,21,90,25,22,25,51,61,47,71,22,37,31,0,25,32,0,69,50,21,82,16,30,51,22
upsolver,0,0,0,100,0,40,0,0,0,0,0,61,0,0,34,53,22,22,33,0,41,0,54,0,0,45,43,62,0,0,32,0,0,0,65,0,30,33,34,78,0,0,47,0,0,0,53,0,0,0,35
cloudcampaign,48,0,77,0,55,32,0,60,0,36,100,48,45,0,0,69,0,0,0,0,0,0,43,0,0,0,0,39,0,0,62,0,42,46,0,0,0,42,0,72,0,0,0,0,0,0,0,0,71,91,0
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,31
blockpit,41,37,62,48,53,66,36,83,36,61,41,48,0,0,0,35,41,0,72,83,62,100,52,0,61,41,0,93,27,23,23,57,0,69,63,63,22,62,26,66,58,39,32,0,63,57,38,91,34,32,53
mivest,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,67,0,54,0,0,0,0,0,58,0,0,0,70,42,0,0,61
sleeper.com,0,85,0,0,0,41,0,0,49,0,0,83,100,0,0,27,29,29,0,0,0,52,0,0,41,38,0,0,0,0,0,0,32,0,0,0,0,0,0,57,0,0,0,0,70,27,31,44,0,64,0
earthrhythm,0,0,0,0,0,100,0,40,0,38,0,0,0,0,0,0,0,0,0,0,43,47,0,0,0,0,38,52,0,0,24,25,0,0,0,0,22,0,0,0,0,0,0,49,0,0,0,0,0,0,22
fauna,62,54,50,49,49,55,65,81,92,78,99,100,97,99,99,96,88,80,78,76,72,85,84,79,94,90,51,33,33,37,52,56,57,52,55,60,57,70,71,73,63,64,48,52,62,61,59,73,71,74,77
watcha,60,83,81,61,100,88,83,72,71,82,83,57,56,58,63,64,66,62,62,58,58,62,70,62,55,60,70,67,74,73,71,70,54,53,55,50,52,53,54,64,50,52,59,62,51,49,62,55,44,59,49
checklyhq,0,0,0,0,0,0,65,0,88,0,65,0,0,0,0,0,30,0,0,39,0,0,30,16,23,16,0,0,0,0,0,43,41,0,0,0,0,0,26,0,0,33,23,0,36,19,0,0,0,100,0
shipamax,41,25,0,0,0,36,0,26,0,0,0,0,0,0,43,0,0,0,0,0,65,0,77,21,0,27,40,31,35,0,0,24,30,0,0,0,0,0,23,0,0,32,40,0,36,0,0,100,0,62,26
voi,83,83,85,89,85,83,81,82,83,83,84,77,80,77,91,86,91,84,87,92,89,85,86,100,93,96,93,98,84,82,79,78,77,91,90,94,89,90,92,99,97,91,93,89,97,96,93,95,83,83,80
insertcoin,16,0,0,52,0,23,0,93,100,0,0,38,15,0,28,0,17,30,72,16,46,31,0,0,0,18,21,0,0,28,31,0,34,40,20,0,0,0,68,26,17,0,0,0,0,20,42,28,28,36,0
happymoney,63,61,50,74,24,75,99,54,81,64,90,80,43,100,41,70,60,40,40,32,35,54,62,33,45,76,20,38,43,28,83,41,49,15,38,34,0,26,15,0,32,17,36,36,0,56,45,42,28,21,15
yardlink,56,23,39,40,50,57,35,18,14,19,29,51,39,27,48,29,23,24,17,0,20,0,0,0,0,0,0,24,30,28,41,27,18,22,26,30,18,48,18,41,17,71,49,39,43,100,84,34,71,76,74
farther.com,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,41,25,0,100,0,0,64,0,77,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,29
obefitness,0,0,23,0,0,0,56,0,44,0,0,0,22,0,100,28,20,0,0,44,0,0,0,0,0,27,31,0,74,0,0,0,0,0,32,82,0,20,20,0,28,29,33,0,31,0,0,0,23,42,0
cunexus,0,66,53,51,0,0,0,59,37,47,0,100,0,37,0,0,35,0,49,0,0,73,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
riogrande,35,48,37,30,51,43,52,54,47,38,65,54,53,42,45,49,100,64,50,42,41,26,48,44,40,29,26,45,48,49,31,51,59,45,42,49,56,48,43,54,48,43,48,46,48,42,34,19,33,36,38
wevr,0,0,0,0,86,51,44,0,0,43,64,0,0,84,0,0,0,0,85,0,96,0,0,0,51,0,0,0,0,62,0,0,0,68,43,0,0,41,0,0,0,91,0,0,44,34,0,100,68,0,0
deepomatic,0,36,44,0,0,0,28,0,0,0,0,30,32,37,29,38,0,27,46,0,0,63,0,0,63,0,0,0,0,25,0,37,39,83,0,27,30,0,45,100,44,0,35,0,27,41,0,97,34,25,0
tipser,100,50,65,53,30,77,17,0,44,38,71,0,22,56,0,61,0,43,46,73,41,64,23,56,61,38,30,60,40,65,58,28,0,27,0,19,19,39,16,0,16,16,0,0,50,18,83,0,23,0,35
riskiq,81,23,63,0,17,31,72,100,81,60,70,34,50,45,60,23,0,76,82,68,63,38,31,37,69,70,57,30,50,45,36,37,36,41,0,48,19,46,37,45,39,66,22,19,54,30,58,65,29,0,23
noevilfoods,0,0,100,36,0,0,0,49,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,44,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,65,60,43,0
dealshare,53,71,84,96,100,78,78,61,83,65,65,50,62,53,62,72,54,72,83,43,65,53,76,76,63,73,83,71,65,72,72,62,69,58,53,40,36,59,56,56,57,36,43,45,39,36,42,30,33,26,37
recoveryone,0,51,0,0,0,0,55,0,0,0,24,0,17,0,100,18,0,0,0,0,0,23,0,0,0,26,0,0,33,0,0,0,19,27,24,0,0,0,0,16,0,0,0,18,0,17,0,0,0,0,0
turtl,79,54,35,47,63,68,98,50,56,72,58,55,52,58,81,62,75,51,57,81,67,16,62,67,65,70,71,92,19,65,72,59,85,83,61,79,70,52,74,100,50,95,67,54,82,84,64,71,77,60,86
picterra,0,0,0,0,0,0,49,0,0,0,0,0,0,0,31,0,71,0,30,75,0,81,0,0,0,0,0,58,0,0,100,56,55,53,0,0,0,0,0,33,0,43,0,0,0,0,59,0,0,62,31
2u,77,86,100,92,77,76,84,97,80,75,82,78,74,74,82,83,88,79,80,83,82,73,78,70,78,73,78,73,75,78,75,73,69,76,75,70,75,84,73,68,75,71,72,66,66,64,70,64,63,66,71
nuna,72,77,80,83,87,79,100,81,76,76,74,71,73,72,74,75,73,76,72,66,70,70,83,99,77,66,64,60,77,82,84,80,84,77,76,74,75,74,78,76,80,83,83,80,84,77,88,80,73,74,86
getfinal,0,100,0,60,0,53,0,0,0,0,0,34,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,56,0,39,0,89,0,0,0,0,0,0,0,0,0,0,0,0
nikel,52,53,51,50,46,50,54,60,61,50,58,59,53,61,80,71,71,64,62,59,64,63,76,66,83,64,65,73,93,87,100,96,78,80,67,65,68,77,76,66,52,60,59,57,45,54,55,66,56,61,61
vivvi,65,75,0,48,48,52,54,80,41,60,51,36,59,49,40,50,23,38,50,39,28,57,45,69,55,46,55,42,79,40,86,75,46,100,71,81,61,90,62,54,93,56,57,45,96,15,43,32,87,85,68
magnite,75,83,76,86,96,99,91,85,86,92,83,78,85,83,77,77,83,82,76,82,83,78,74,69,69,74,74,79,86,83,76,76,84,77,86,91,100,85,74,78,82,81,80,84,74,89,79,83,78,91,85
fraugster,0,18,25,0,0,0,0,0,100,0,0,0,24,38,0,0,20,17,24,63,36,0,0,21,20,50,0,0,0,0,0,0,53,0,0,0,24,0,0,0,0,22,0,43,0,27,0,24,0,25,0
agileblue,42,0,0,0,0,0,0,0,75,0,81,80,69,100,0,0,53,65,48,0,43,0,0,0,71,0,0,0,0,0,0,0,0,0,42,0,0,41,0,0,0,0,0,0,0,0,45,0,60,0,0
neurogene,72,90,78,98,45,85,48,55,57,33,54,52,77,45,73,71,65,48,54,62,45,45,60,47,50,59,16,30,27,30,55,52,100,45,55,70,55,63,67,57,69,78,55,43,59,67,61,60,70,54,79
