,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
wildlifestudios,27,0,0,31,0,0,0,0,0,28,0,0,0,0,0,0,53,0,0,0,0,0,100,30,27,0,94,0,0,0,0,0,0,0,0,0,0,0,0,40,33,0,0,0,0,0,0,0,0,25,0
onevest,60,39,0,0,0,0,59,0,47,45,54,0,31,0,0,59,0,0,0,0,53,0,74,0,91,0,0,0,100,0,35,83,0,0,32,0,0,35,0,31,0,0,0,0,0,0,0,0,0,0,53
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,31
eyantra,9,0,0,6,0,0,6,14,25,17,54,46,26,45,53,28,24,24,18,4,7,11,15,5,17,16,3,6,4,8,9,16,4,3,17,7,43,16,15,25,33,100,72,26,45,30,22,26,27,21,24
parsyl,0,0,0,0,22,34,0,0,26,0,23,0,23,0,100,0,57,0,38,0,22,0,46,0,34,0,41,0,37,0,27,68,74,0,0,0,57,0,0,0,0,33,22,0,23,0,0,0,0,31,57
xola,68,77,58,80,86,90,92,96,100,92,92,87,70,65,65,79,70,79,78,72,70,60,69,69,60,55,56,57,58,48,47,46,39,48,46,50,46,50,52,52,51,58,54,54,53,51,43,50,46,48,54
tealhq,0,0,33,0,0,34,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,64,0,0,52,25,25,24,41,27,27,35,0,0,0,60,0,67,50,83,40,37,100,52,51,82,56,48,55,0
imagen-ai,0,61,0,0,81,0,0,0,0,0,0,56,44,0,100,0,0,0,0,0,43,55,0,0,0,0,0,0,0,0,0,74,0,0,0,60,45,0,0,0,0,0,0,0,0,0,75,0,0,0,0
hemper,41,36,63,40,55,47,34,53,41,62,47,45,46,46,35,48,78,47,63,52,61,42,59,63,75,56,72,84,80,73,68,56,58,49,56,48,58,69,42,47,53,49,100,65,57,68,62,48,62,64,39
asanarebel,37,0,0,30,0,0,34,15,25,15,27,40,39,21,14,37,36,22,27,0,28,0,40,31,30,15,43,57,67,36,58,22,23,100,66,59,42,15,0,22,50,20,30,0,40,27,27,28,0,0,57
isensix,63,0,0,42,0,0,0,0,0,0,54,0,0,0,38,39,59,0,0,67,0,0,0,0,0,67,0,0,0,71,0,0,38,0,45,0,0,0,0,0,0,44,30,0,100,0,0,0,52,0,100
nexba,20,45,28,72,79,87,98,53,0,73,52,50,47,100,21,86,29,74,58,65,34,63,62,60,57,49,46,60,34,59,36,45,71,47,67,47,33,44,59,48,52,33,49,0,33,57,53,85,40,25,73
stethome,0,0,0,81,79,69,0,0,43,0,0,0,0,0,0,0,64,0,0,0,0,71,52,38,48,78,100,38,89,86,78,85,45,0,0,38,0,60,0,0,0,0,0,0,30,0,64,32,37,43,0
indeedflex,39,20,48,0,0,47,0,34,35,0,40,26,52,57,33,48,26,41,46,17,43,43,52,22,36,45,21,36,0,36,45,25,28,0,24,0,0,39,0,45,42,0,23,100,0,37,40,32,79,0,39
liaison.com,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,44,0,27,28,100,0,53,0,0,26,22,0,0,69,32,0,0,0,0,0,0,0,0,0,0,0,31
artofsport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,31,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,100,0,0,34,86
smartwyre,58,0,0,0,0,0,81,0,0,0,0,76,0,0,0,0,0,54,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,37,0,0,0,29,0,97,0,100,0,0,0,52,0,0
thordrive,0,0,0,0,76,0,46,0,0,0,0,64,0,0,0,29,0,0,33,0,0,0,0,0,0,0,42,0,30,0,0,0,0,0,0,26,100,0,0,0,0,39,0,0,0,0,56,0,22,0,0
runa,77,78,75,83,80,80,80,82,79,82,90,100,86,84,92,88,78,76,81,70,84,67,75,61,62,57,47,45,45,46,49,47,47,58,52,48,50,45,44,40,44,49,46,42,44,50,53,46,43,42,44
azoti,27,0,0,0,59,27,40,0,22,0,0,41,0,63,30,25,36,54,0,25,24,27,0,77,42,25,0,48,67,0,35,38,58,32,0,31,29,26,60,25,0,100,0,37,0,38,78,41,48,0,0
dibbs,69,74,94,78,68,87,76,81,83,64,81,100,56,55,60,79,84,87,75,71,72,40,53,29,53,77,67,60,69,85,87,61,85,58,73,44,59,55,62,74,58,78,56,84,85,72,64,71,56,74,48
plink,75,71,70,68,100,71,79,69,74,89,86,80,78,61,69,71,76,78,81,74,73,71,66,63,74,63,57,63,60,60,73,76,79,87,97,94,95,85,88,77,79,89,70,68,69,71,67,69,77,68,65
scalehub,58,0,20,0,20,0,0,0,30,21,30,0,0,0,0,26,35,29,48,49,100,18,0,0,0,0,0,0,0,0,0,0,40,0,0,25,0,0,0,0,37,0,0,0,0,26,0,24,0,0,0
go2joy,93,56,89,58,100,78,65,52,39,25,48,35,38,44,32,80,23,0,47,38,71,53,27,94,26,0,0,61,85,47,87,43,33,0,43,76,89,34,0,72,0,93,70,58,0,44,98,71,0,33,42
omnitrol,71,0,0,81,0,0,39,0,0,28,0,100,37,0,0,0,37,43,0,34,0,0,40,0,0,0,26,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
nftport,100,50,51,0,15,0,18,79,0,0,0,25,37,0,48,26,40,0,15,0,20,0,0,0,25,0,0,0,0,37,0,0,0,21,0,0,0,19,0,0,0,26,0,0,0,0,65,0,0,0,0
gr8people,51,0,47,0,0,35,0,0,0,0,0,0,0,0,0,0,42,0,0,100,0,0,30,0,0,32,37,73,0,0,0,0,0,48,0,0,0,31,0,0,0,0,34,0,0,0,0,0,0,0,0
bygoodiebox,35,0,0,0,0,89,0,0,100,0,47,40,0,0,0,0,0,0,0,40,0,0,0,0,0,47,0,0,0,0,33,0,0,47,0,0,0,56,82,0,0,0,0,0,66,0,0,0,0,0,0
dataxu,0,71,0,0,75,0,0,62,0,0,40,0,0,0,33,0,36,0,77,48,0,96,0,0,0,37,0,0,42,0,76,0,0,0,0,0,0,74,0,0,0,42,0,0,100,0,0,0,0,0,0
nectarpower,0,58,100,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,81,54,0,0,0,0,0,0,0,0,0
tactic.com,0,0,40,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,33,29,39,0,0,35,0,39,0,0,100,54,71,45,0,0,0,0,0,0,0,42,0,0,37,0,35,0,0,0,0,0,0
at-bay,44,0,35,0,64,0,0,0,40,53,0,85,0,0,74,0,30,66,33,63,0,33,78,0,0,30,100,42,67,40,0,37,89,46,52,78,0,32,0,0,0,47,33,81,83,0,38,0,0,0,38
railway.app,27,0,0,20,30,0,23,0,24,0,0,62,49,100,93,29,23,19,18,21,37,31,27,32,42,77,23,53,73,37,66,40,57,32,37,66,57,57,61,19,51,51,36,0,49,0,25,28,59,37,66
dynamicaction,0,0,0,0,0,87,0,0,100,0,53,0,35,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,0,30,0,0,0
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,31
hydropoint,0,42,0,26,0,42,0,89,0,0,55,48,0,45,0,71,0,0,0,0,0,38,40,100,0,0,44,0,36,0,0,0,26,0,54,39,0,0,0,69,0,0,0,0,38,0,0,42,0,47,48
fundthrough,72,0,0,0,0,22,0,29,69,0,38,34,100,0,0,0,26,29,79,43,24,0,22,49,92,0,0,18,0,0,30,0,0,22,0,0,0,0,17,0,60,0,0,26,24,31,0,0,24,23,17
genalyte,100,0,0,40,0,0,0,0,53,35,41,30,60,0,32,0,0,90,0,0,0,0,61,0,0,0,40,30,0,0,46,0,0,0,0,0,0,0,62,94,45,0,0,0,91,0,0,0,28,54,0
classting,99,82,66,38,28,26,0,0,58,30,29,33,100,74,37,0,45,29,64,42,50,41,83,0,26,57,0,77,45,0,29,36,24,0,0,23,44,0,52,29,45,45,85,34,18,21,0,39,43,0,20
secondmind,0,64,0,0,0,0,0,0,0,0,0,21,0,0,36,29,0,0,34,0,47,78,0,0,0,41,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
documoto,0,29,64,0,38,49,0,0,0,0,80,97,40,36,0,0,0,36,0,0,0,31,45,43,0,0,52,0,0,0,0,75,0,40,0,0,0,0,60,0,49,0,100,100,38,0,68,0,67,62,0
fleetdm,0,0,29,25,0,61,0,52,23,29,48,0,0,0,29,28,54,29,0,0,45,26,0,0,0,20,34,0,75,0,0,0,0,0,26,0,0,0,0,0,23,21,24,100,47,62,0,0,0,0,26
multihog,0,0,0,64,28,0,27,0,38,26,0,100,0,0,65,33,63,28,0,26,73,0,71,26,0,38,0,37,0,49,91,0,0,59,0,0,55,71,0,0,0,38,79,38,51,41,0,41,0,81,34
cloudcards,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,100,0,0,36,0,0,32,0,28,0,0,0,0,37,0,0,0,36,0,0,33,0,58,0,0,0,0,0,0,34,0,0,0,0,0
simbiosys,48,27,0,45,20,0,0,0,0,0,22,34,0,0,0,0,0,0,29,0,25,0,100,0,0,0,21,0,0,0,0,46,0,31,0,0,27,21,0,95,39,0,34,0,44,44,0,21,63,30,22
verikai,0,0,0,0,0,0,79,0,0,0,0,29,0,0,0,0,55,0,0,0,0,0,0,99,0,100,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
monerium,0,0,0,0,0,0,0,0,0,39,0,0,74,0,0,80,0,0,0,0,0,64,0,0,71,89,0,0,0,0,45,38,40,33,0,78,54,43,49,0,46,0,100,47,0,0,0,82,0,0,0
warpspace,100,0,50,81,42,99,65,0,0,0,0,0,0,49,62,0,0,30,41,29,57,0,0,0,0,0,0,0,0,0,0,0,76,35,0,53,55,0,0,28,0,0,0,48,0,22,31,0,0,0,0
brightlive,0,0,0,40,0,0,40,0,89,0,0,0,0,0,61,0,0,0,60,39,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,100,53,77,51,0,0,37,47,0,72,0
draftbit,0,31,0,27,25,0,70,21,98,21,0,29,53,21,58,0,32,35,0,0,100,46,41,0,0,25,24,43,37,52,33,58,20,0,84,21,48,43,0,27,42,44,60,30,0,54,69,77,67,22,29
krisp,70,68,60,66,60,68,70,66,69,75,67,64,62,71,67,72,61,65,61,55,67,60,68,53,67,46,62,65,60,54,65,70,88,81,72,72,86,75,77,77,88,80,87,67,100,75,84,86,81,73,86
testbirds,21,54,35,51,51,25,45,95,87,29,78,50,51,19,83,51,49,42,81,62,86,62,20,55,45,19,0,64,54,49,69,63,50,36,47,46,62,60,70,92,97,62,52,33,59,39,42,28,21,100,51
trovix,0,0,0,0,30,0,0,0,0,0,0,35,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,61,0,0,0,100,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,0
magicspoon,49,59,100,59,68,58,85,74,37,25,44,17,23,22,31,48,27,17,27,33,31,26,28,16,13,0,17,13,0,38,38,17,22,36,23,20,13,12,34,13,22,9,0,9,0,46,25,13,14,12,15
sapho,89,72,84,72,59,78,98,97,77,84,71,83,79,83,96,83,72,81,91,78,82,71,78,80,60,70,65,77,68,74,80,81,72,100,95,94,78,80,82,76,95,64,88,71,81,75,65,67,80,81,76
decisionnext,66,0,0,0,0,0,0,47,0,0,0,0,69,0,0,0,0,100,0,0,50,0,0,0,0,0,0,0,59,0,0,0,0,43,0,36,40,0,0,0,0,0,0,0,35,0,0,31,0,0,0
delair,52,61,50,35,55,42,19,23,48,39,61,35,47,48,38,100,49,61,48,34,47,54,52,44,36,36,34,34,41,37,53,57,46,77,51,37,43,41,45,41,44,45,38,43,39,43,30,41,39,28,43
lumavate,0,0,0,0,34,0,0,51,0,73,0,61,100,0,0,27,0,0,0,0,0,0,0,0,48,0,0,0,0,0,47,0,0,0,37,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
voi,83,83,85,89,85,83,81,82,83,83,84,77,80,77,91,86,91,84,87,92,89,85,86,100,93,96,93,98,84,82,79,78,77,91,90,94,89,90,92,99,97,91,93,89,97,96,93,95,83,83,81
mixbook,35,34,38,35,45,47,41,32,41,40,38,40,44,36,36,43,53,47,43,53,56,57,62,94,98,100,94,59,72,72,68,57,51,56,40,44,43,38,37,37,36,38,43,39,40,49,53,40,38,33,44
atoms,42,46,37,36,34,36,35,35,34,41,54,72,86,94,100,92,89,90,88,76,87,79,86,50,83,81,77,43,28,44,70,72,80,79,78,76,69,77,68,55,62,55,47,49,55,61,56,49,48,49,38
projectcor,0,0,0,0,52,0,70,0,0,0,0,0,0,0,0,100,40,0,0,0,0,29,0,0,0,43,0,0,0,0,0,0,0,57,63,33,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
curv,66,63,72,66,72,59,67,63,66,76,77,75,77,75,63,68,72,66,65,76,67,80,76,75,85,84,90,84,77,90,88,100,94,92,92,86,92,91,82,89,92,73,65,81,74,86,67,74,82,88,75
dotalign,34,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,31,35,0,0,0,41,0,33,0,0,53,0,0,45,0,0,0,0,0,0,42,0,35,0,0,0,0,0,100,0,0,0
cyclopure,0,0,0,0,0,0,40,0,37,0,0,0,0,0,0,29,0,0,59,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,45,37,0,38,72,88,0,0,30,0,0,65,36,0,0,0
charthop,60,81,55,53,57,71,90,0,25,23,33,78,65,81,25,89,83,61,20,65,85,0,100,0,29,68,38,28,78,57,72,23,69,36,76,76,64,46,57,55,41,61,44,54,91,41,81,31,0,15,22
shackleton,66,64,60,68,73,52,59,60,58,68,59,64,58,67,65,62,62,59,66,68,70,73,76,66,70,71,76,78,73,100,84,85,90,86,76,74,90,81,98,80,84,78,56,67,77,73,68,58,66,60,60
bdeo,87,59,95,80,100,95,50,67,51,56,51,77,85,47,70,70,62,73,85,83,87,71,74,59,74,71,64,71,48,41,94,53,78,79,62,68,71,54,83,66,51,48,90,66,61,61,51,73,47,72,34
indeed.com,92,94,92,89,96,97,95,99,100,93,99,97,89,98,93,87,89,88,81,83,83,82,80,57,78,75,70,61,70,88,91,84,82,84,80,77,77,75,77,79,87,81,79,73,79,85,85,83,84,82,82
withdouble,34,0,0,0,0,0,0,0,0,40,0,19,25,0,0,0,0,18,0,37,0,0,0,0,100,0,0,21,23,0,29,25,0,24,0,0,21,0,0,21,20,0,0,0,0,0,0,16,0,0,0
visitpay,100,63,34,0,0,0,0,0,43,0,48,59,0,0,0,37,0,38,0,0,0,79,63,31,0,55,0,0,0,0,85,85,0,99,0,54,0,34,0,0,0,62,0,69,48,0,0,83,69,0,53
peerstreet,37,41,45,86,100,81,94,0,30,49,39,0,30,44,70,0,0,0,0,89,0,85,53,0,0,31,0,58,0,51,50,45,75,0,44,0,0,0,32,30,25,63,35,22,41,0,96,0,0,0,61
autoleap,28,32,22,56,16,22,0,0,89,47,25,19,60,0,80,0,0,31,0,61,0,50,56,36,56,28,0,38,64,32,0,23,29,41,48,0,48,27,39,54,52,61,26,100,52,58,66,0,34,62,54
bridgecrew,23,0,73,46,35,89,0,100,28,0,34,0,0,28,37,64,30,32,0,85,22,31,0,21,0,58,27,0,19,36,37,47,0,40,44,40,67,26,26,0,55,35,0,42,0,25,23,0,41,0,20
thesill,97,0,0,41,0,0,48,0,0,40,40,0,100,41,31,36,68,0,0,30,30,0,42,0,41,0,0,0,0,31,37,0,0,41,68,0,39,0,65,0,0,0,0,0,0,0,44,0,0,0,71
flueid,73,41,0,0,0,0,54,59,0,0,27,0,0,39,0,0,70,0,0,0,59,0,0,0,0,0,0,0,0,0,0,97,54,82,0,100,0,0,0,0,0,0,0,38,58,0,0,0,38,0,0
medfin,60,78,70,58,77,58,78,82,32,52,100,34,66,81,82,16,0,76,83,29,33,54,30,25,57,43,46,53,17,66,42,58,53,72,41,39,36,51,47,53,61,57,69,84,30,63,53,37,68,72,67
bakkt,66,34,40,43,26,41,39,55,54,31,60,34,41,48,29,38,31,32,22,18,60,47,42,22,35,30,31,24,25,39,48,21,38,31,27,45,41,36,33,41,37,100,84,55,34,40,42,72,42,35,29
glintinc,0,53,0,0,0,0,0,0,27,43,0,0,39,0,50,0,0,0,40,24,0,0,0,56,25,51,73,0,0,29,0,0,0,0,100,27,0,0,0,0,24,0,0,0,0,0,0,0,26,64,0
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,31
shopcircle,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,60,0,0,0,0,0,100,0,0,0,0,0,24,0,0,0,0,33,0,0,41,44,0,0,0,0,30,28,0,0,0,0,0
fixt,67,42,38,47,56,64,36,44,59,67,70,82,63,60,53,39,98,81,91,87,73,55,77,76,82,75,59,60,78,81,90,80,70,73,81,65,93,88,88,93,79,86,100,76,71,85,89,73,75,75,70
circular.io,0,58,0,0,0,74,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,41,0,47,0,59,100,0,0,67,97,0,0,0,82,0,49,0,0,38,0,0,0,0,0,0,92,0,0,0,0
opennode,21,100,26,0,28,0,0,18,40,32,24,0,0,30,47,22,0,64,22,0,0,0,58,39,0,0,31,0,28,58,0,17,0,22,0,25,0,0,0,60,31,31,0,0,0,18,0,45,0,16,0
nsknox,53,0,0,0,0,70,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,0,0,100,0,0,0,47,68,0,0,0,99,93,62,62,0,0,0,0,66,0,0,0,0,0,50,0,0
vangst,66,82,85,78,49,70,26,74,80,85,88,76,50,85,96,61,83,80,52,25,75,44,52,58,72,59,51,78,0,65,93,84,19,47,51,46,52,39,71,15,59,62,88,77,41,100,43,37,38,57,80
paymate,56,56,69,45,71,19,70,56,53,57,30,29,68,42,30,50,53,59,55,32,30,55,12,17,35,39,44,58,44,62,63,54,32,39,52,37,30,100,63,48,68,46,45,35,44,47,40,10,39,34,19
q-bot,0,0,0,0,0,0,0,0,18,35,0,0,18,17,0,0,0,0,0,0,0,14,16,0,0,0,23,33,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,50,100,0
dameproducts,0,52,0,0,0,0,81,0,0,0,63,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,72,0,0,70,0,0,0,0,0,100,0,0,0,0,0,0
bachans,42,61,80,60,80,100,77,91,78,73,50,42,59,44,31,36,48,66,38,41,39,26,26,31,46,36,26,44,79,49,64,63,51,48,52,57,45,55,38,50,42,63,44,49,62,40,50,69,37,50,34
spyne,66,100,54,0,17,41,37,33,67,78,41,56,53,0,0,31,30,0,94,56,17,63,25,0,72,0,85,54,27,69,26,48,57,19,27,21,66,58,0,65,69,79,53,23,29,21,84,42,38,37,0
alcide,91,80,95,87,78,79,87,80,69,69,80,83,86,92,87,100,94,81,84,94,83,94,94,79,77,69,78,91,79,84,91,85,91,96,89,87,90,86,89,97,90,92,81,77,69,86,84,88,80,81,99
gust.com,0,0,0,0,0,0,0,53,0,0,0,0,0,41,0,0,0,86,42,0,0,36,0,0,0,59,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,41,0,100,0,0,0,46,0,0
plutoshift,0,0,0,0,100,0,43,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,64,49,40,0,0,0,33,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
novos,82,93,100,99,93,88,88,96,87,89,94,97,92,97,100,95,98,89,89,94,84,89,86,85,85,75,78,80,84,91,81,88,78,80,72,77,74,81,79,77,81,87,86,85,85,90,82,80,83,89,82
livemomentous,0,96,69,0,37,0,85,59,0,0,0,0,0,0,100,52,0,0,0,43,0,85,0,0,0,38,99,0,49,0,0,0,64,0,0,50,0,48,30,0,35,47,0,44,0,0,0,52,0,0,0
aledia,61,35,55,62,51,30,23,0,55,88,52,48,25,0,49,100,44,84,87,65,63,20,53,0,71,66,81,50,46,95,17,42,52,0,0,52,52,85,42,91,26,57,88,40,16,30,44,25,0,73,51
dopavision,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,63,0,57,0,0,0,0,0,46,41,0,0,0,0,0,50,0,0,0,0,0,81,51,0,0,0,0,0,0,0,0,0,100,0,35,0
allseated,58,100,69,41,64,67,85,79,63,33,44,81,53,56,85,30,46,57,54,49,39,56,45,27,34,26,17,38,17,26,34,44,44,77,74,37,55,85,55,35,54,53,53,65,43,83,70,70,43,53,93
urbanstems,31,21,18,24,28,16,23,19,17,20,19,22,18,21,16,23,13,20,22,18,17,23,20,13,24,18,26,24,9,22,24,26,37,30,56,49,18,16,21,22,25,13,19,16,26,26,50,100,29,11,16
nnaisense,30,0,0,69,0,0,0,0,65,0,41,0,0,0,100,0,66,0,0,0,80,0,0,0,0,0,48,0,0,0,0,31,0,41,0,0,24,0,0,0,60,41,62,0,0,0,25,0,0,0,50
noblegen,0,59,0,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0,0,0,72,0,0,0,100,0,0,0,44,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,47,0,0,0
comatch,66,36,60,61,19,73,100,29,37,57,60,58,61,38,91,0,0,39,58,54,21,0,45,35,70,55,43,30,0,0,93,67,34,49,71,26,54,60,62,24,83,47,0,0,52,42,26,22,0,57,74
propelld,54,53,86,54,19,24,17,94,80,51,47,39,53,36,73,48,0,62,45,48,63,23,75,20,100,34,39,52,77,68,55,33,43,73,40,67,52,65,16,41,25,98,96,53,62,22,65,39,79,59,25
merqube,20,0,0,0,0,0,0,0,0,0,0,0,0,13,14,16,0,0,0,0,0,0,0,0,0,100,14,0,0,29,21,15,0,0,0,0,0,0,0,39,0,15,0,16,0,0,0,0,18,0,0
sportsboard,40,11,32,27,49,28,38,73,43,53,51,53,74,32,55,70,95,71,16,22,56,11,26,13,20,13,24,15,0,0,0,32,15,23,27,12,0,23,0,15,31,36,49,0,45,100,29,25,18,52,35
evolvedmd,41,0,0,0,0,100,0,0,0,0,0,25,0,0,0,51,0,0,0,29,26,0,0,0,0,0,37,53,0,0,38,0,0,0,0,0,0,0,0,0,0,0,58,0,0,26,0,0,0,0,0
brainnwave,0,0,0,0,0,41,0,0,0,0,0,33,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
rivery.io,0,100,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,49,0,0,85,0,0,51,0,0,0,0,0,0
procuros,0,36,44,0,0,0,0,34,0,0,100,0,0,0,0,0,0,0,35,24,27,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,44,0,0,0,0,23,34
octoml,37,44,34,33,42,29,94,80,0,89,0,32,0,0,0,20,24,55,0,34,24,0,62,75,39,55,54,0,0,68,38,23,66,0,0,20,0,49,20,0,0,75,100,28,28,0,0,30,0,0,0
mendel,71,67,55,51,51,57,47,51,51,54,61,68,81,91,87,88,78,83,83,80,80,91,90,84,89,84,73,47,36,49,66,65,69,74,83,82,76,94,90,100,97,87,60,79,81,76,73,85,76,79,81
,30,32,31,31,34,100,40,32,31,32,32,36,32,32,35,33,32,32,32,32,33,35,33,33,30,31,32,31,30,31,32,31,31,33,32,33,34,33,32,33,33,34,32,33,32,31,31,30,30,31,31
cardflight,0,0,0,0,0,0,51,0,0,0,0,0,0,52,53,0,0,0,51,0,0,0,0,0,26,0,0,0,0,0,29,48,0,41,44,32,0,62,0,0,0,0,0,67,100,0,0,0,0,0,0
brightsec,0,0,0,0,0,56,0,28,0,33,0,0,0,0,0,0,41,0,0,0,32,66,0,0,0,0,0,0,0,0,46,0,76,0,0,0,30,99,0,0,26,0,100,0,0,0,0,26,31,30,0
wechselgott,100,0,0,0,0,71,56,0,0,55,0,0,0,0,0,68,0,0,0,0,0,0,99,0,58,0,94,0,0,73,0,0,0,0,0,0,0,53,0,0,0,90,0,62,0,0,0,0,65,0,0
smecorner,0,53,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,35,0,0,0,51,41,56,59,0,43,43,75,0,0,100,0,33,0,0,0,41,0,0,0,0,0,0,45
motiondsp,69,0,0,30,0,0,0,0,0,0,94,0,0,0,36,0,0,0,59,0,0,33,0,41,0,0,0,71,0,100,37,0,0,63,0,0,0,0,0,0,0,39,0,35,0,0,0,0,0,0,0
imperative.com,0,0,71,0,0,0,0,51,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,33,64,0,41,0,0,0,0,0,0,0,0,0,0,0,44,0,100,0,36,0,0,0,0,0,0,0
owlting,0,0,41,31,0,0,0,44,47,0,0,0,0,0,100,0,68,0,0,36,0,42,0,0,66,0,0,0,0,0,0,0,41,0,0,0,0,0,0,83,0,0,0,0,0,0,43,0,0,57,0
n.xyz,0,0,0,100,0,34,0,0,0,0,31,0,30,0,0,31,0,0,0,0,0,30,53,60,0,0,0,0,0,60,0,0,0,0,0,60,0,0,33,0,48,42,0,0,28,0,0,51,0,0,54
limeade.com,0,0,91,0,0,0,0,0,43,36,46,50,34,0,0,0,89,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,100,0,0,0,0,0,0,0,0,0,0,0,68,0,89,0
atonarp,48,36,93,0,0,0,0,0,43,36,0,0,0,0,0,0,80,39,39,0,0,0,0,54,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,39
moviired,0,43,26,33,0,27,0,27,19,22,29,0,61,23,0,25,18,74,22,29,0,57,0,37,60,0,0,30,39,34,18,0,66,42,0,49,44,0,0,49,0,0,0,54,19,24,35,0,100,19,53
canix,73,49,48,28,46,37,23,43,73,41,48,56,51,28,53,72,32,65,48,23,35,78,94,46,37,64,50,19,74,0,27,54,100,31,40,63,45,60,87,47,0,55,79,61,46,58,89,45,48,60,0
uvaro,0,55,0,0,0,55,24,46,0,46,0,0,0,37,72,71,53,0,27,37,50,22,36,0,0,0,0,34,0,0,42,44,0,40,0,49,67,0,0,0,0,0,0,100,25,0,0,0,62,0,45
snapt,69,85,84,68,64,71,84,44,27,74,86,53,74,93,60,60,72,55,65,72,73,70,80,82,62,53,80,100,65,38,57,62,77,61,57,78,68,50,56,81,89,70,84,77,91,74,71,69,83,71,54
