,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
epropelled,40,48,60,0,0,47,0,69,29,0,57,57,0,0,0,0,0,0,62,58,28,0,100,0,0,0,0,0,0,0,0,0,0,30,0,54,35,0,0,27,0,44,0,0,0,0,76,0,27,30,0
subaio,0,0,0,0,0,0,0,22,0,0,24,0,0,0,100,44,0,0,30,31,22,0,0,59,0,44,25,32,0,23,96,0,0,47,61,0,21,65,32,0,29,0,0,0,0,0,0,0,26,0,0
payflows,0,0,0,0,0,55,36,0,0,57,0,26,0,0,0,0,0,24,0,36,0,75,0,86,0,0,100,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
wakelet,68,59,76,42,41,52,42,53,39,36,64,55,79,81,72,87,86,66,96,100,78,94,87,74,78,73,73,51,35,67,76,65,73,89,96,84,98,76,92,97,75,91,73,67,78,80,62,72,94,55,61
carlili,38,61,51,64,59,20,90,53,45,32,43,85,46,64,14,72,34,35,100,56,34,35,50,59,33,0,13,40,29,38,35,25,41,85,45,75,0,20,34,40,31,41,25,14,66,37,69,40,35,60,45
numa,80,100,89,82,79,71,73,74,79,81,90,84,69,82,88,92,77,78,83,85,79,93,70,72,71,63,62,52,59,56,64,63,60,60,61,64,61,70,71,74,79,76,75,73,71,78,72,73,69,72,76
sixup,0,0,0,0,0,0,54,0,0,54,100,0,0,0,0,0,39,0,0,22,0,0,0,0,0,0,25,0,0,0,0,0,48,56,0,0,0,0,63,0,0,36,0,88,0,0,0,0,0,0,0
doctify,30,68,88,99,67,48,62,37,45,33,62,80,56,56,0,51,100,87,42,51,72,67,59,67,59,80,29,32,0,35,75,30,56,83,61,89,71,80,69,41,82,55,0,31,50,75,68,62,86,28,91
makewonder,0,0,40,0,0,0,0,0,0,0,0,42,39,0,0,0,0,0,0,0,0,26,0,17,0,0,0,0,22,28,0,18,0,0,0,0,0,0,38,0,100,0,0,51,0,21,16,22,0,0,22
intruguard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,50,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,34,0,0,75,0,0,0,0,0,0,0,64
meteo-logic,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,49,40,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,40,0,0,0,0,0,100,51,0
mundimoto,69,60,68,76,73,85,65,71,91,59,81,77,72,79,100,69,59,81,85,79,81,79,73,66,57,53,43,53,72,70,58,54,56,58,66,94,80,84,77,79,60,95,56,74,94,81,67,84,100,92,93
honeygrow,82,75,68,71,86,87,78,92,74,79,72,79,68,67,69,70,66,69,75,79,74,76,68,52,82,67,81,67,70,73,78,78,74,90,75,70,81,65,84,100,89,77,85,78,90,91,92,97,90,97,74
onbuy,57,69,63,69,65,77,95,63,61,58,57,55,63,61,53,60,62,68,63,63,70,93,87,100,86,84,84,59,61,60,63,59,56,64,50,56,51,62,67,51,56,54,65,72,67,70,69,73,69,78,86
ouya,43,50,47,85,46,55,80,72,36,49,47,57,68,58,54,90,75,100,58,32,59,59,54,48,27,52,39,52,43,43,37,46,49,59,52,38,69,42,29,49,74,32,50,51,39,46,38,33,50,46,42
revcomm,15,23,38,29,30,25,13,56,0,0,0,47,31,12,37,14,35,16,42,20,0,67,29,22,12,41,45,0,0,0,39,34,42,21,51,16,43,0,18,29,0,12,0,49,25,27,26,66,26,100,56
g2mobility,0,0,0,0,0,49,0,0,0,0,89,0,0,0,0,0,47,0,76,66,96,60,0,0,0,0,38,46,0,0,0,0,41,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,62,0
infocyclone,0,0,0,0,0,72,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,53,64,0,0,0,0,0,100,0,0,0,0,0,0,0,70,96,0,0,0,62,76,0,0,0,57,0,74
joigifts,0,36,0,0,0,0,0,40,29,63,52,42,0,0,0,0,0,39,0,0,0,100,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,63,0,0,65,0,0,0,0,27,0,0,61,72,61
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,30
bellavitaorganic,48,54,0,71,41,0,52,0,0,76,0,0,0,43,34,0,0,0,0,0,0,0,41,0,0,0,0,0,69,55,0,0,67,0,0,0,0,0,0,0,0,56,43,40,34,0,100,74,0,48,0
connectivity.com,0,0,0,0,0,0,39,55,0,0,0,0,45,58,0,0,36,0,46,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,39,66,0,35,0,91,100
alkimi,17,17,37,39,42,36,21,25,32,35,33,0,18,14,0,0,19,7,8,28,65,48,10,0,27,33,50,18,14,100,32,11,43,0,28,23,20,22,15,28,22,13,12,24,26,23,26,14,9,24,16
smartfarm,0,75,0,42,0,74,50,0,0,0,36,72,0,53,58,0,0,62,89,83,0,42,78,37,0,88,0,0,61,100,77,0,67,95,0,56,36,0,73,62,56,0,97,0,0,45,0,58,85,0,0
awto,56,64,57,63,56,53,53,76,55,61,65,65,71,80,46,55,74,57,51,84,77,48,71,73,61,59,53,77,89,94,68,89,94,80,91,98,84,79,66,63,94,99,88,88,100,79,75,84,75,73,79
emerada,0,39,0,31,0,0,0,56,0,0,0,0,0,0,0,0,100,0,36,84,55,39,50,0,0,0,0,0,0,0,0,28,0,0,0,0,0,93,31,67,0,0,0,31,0,0,0,0,0,0,0
waze,86,97,90,88,87,92,95,93,100,100,90,86,87,77,78,75,73,83,79,77,78,76,75,71,75,74,75,77,94,86,74,78,80,77,75,84,76,71,86,79,81,80,83,84,83,83,86,85,86,79,90
openup,58,46,53,18,43,82,72,71,65,51,41,36,53,54,83,77,44,85,74,92,57,64,100,39,43,40,15,30,40,61,100,60,46,35,64,74,86,76,48,62,34,48,71,68,33,64,52,70,64,51,28
ikos,68,69,76,65,81,70,69,100,75,60,64,68,53,56,60,57,51,50,52,46,43,38,37,46,34,28,28,35,50,61,67,69,63,55,53,53,57,52,54,56,56,61,63,59,60,68,68,69,67,73,85
adveez,70,0,0,35,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,29,89,0,0,0,41,0,0,100,59,0,0,0,46,0,26,0,54,0,51,0,36,0,0,65,61,0,0,41,0,0,0
,31,33,32,32,35,100,41,33,32,33,33,36,33,34,33,33,33,33,32,34,33,36,34,33,33,32,32,31,32,33,33,33,33,34,33,33,35,33,32,35,35,34,34,32,33,33,34,33,31,32,32
deepcube,0,41,21,0,0,33,48,0,0,0,0,0,100,25,0,24,0,0,0,0,23,0,0,0,73,0,0,0,65,0,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,0
rikkei,0,42,21,0,75,56,56,55,0,38,45,0,37,22,32,80,0,35,26,0,27,0,0,46,0,63,26,0,30,74,0,0,0,0,0,61,0,50,0,88,53,67,100,41,29,0,67,49,0,0,26
lick.com,23,55,28,31,0,35,28,69,35,17,32,86,69,29,55,48,17,0,57,15,0,0,23,0,25,0,100,30,32,29,31,27,0,0,0,21,21,47,57,42,0,16,34,0,0,25,48,0,0,0,23
baseventure,0,71,92,48,0,60,0,0,0,0,43,0,0,0,0,0,0,0,0,0,66,0,0,0,37,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,100,0
nibo,58,83,83,79,77,76,64,76,77,79,72,71,73,81,73,69,68,70,73,62,86,84,64,76,70,74,82,71,62,86,72,84,62,87,100,85,69,99,72,74,80,64,66,69,74,70,82,88,86,74,72
workex,53,85,37,53,35,30,69,100,75,81,23,0,47,38,81,39,26,71,52,28,19,99,30,31,25,37,93,44,48,0,40,32,0,0,36,30,64,28,28,49,50,0,0,45,19,51,0,60,0,0,52
onthelook,0,0,0,0,58,0,25,0,35,0,0,0,19,0,0,0,0,0,24,0,0,39,0,36,0,0,22,0,0,0,51,0,0,32,0,0,100,0,0,0,0,0,29,43,0,0,0,22,0,0,0
utilight,43,0,100,0,0,0,0,43,0,37,0,0,0,0,42,0,68,0,0,0,0,0,33,0,36,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,83,0,48,37,38,0,0,51,0
kwiff,52,22,44,38,46,43,38,53,41,46,48,42,51,53,50,36,47,53,52,64,59,51,74,84,64,57,42,83,100,66,61,59,69,60,47,62,79,57,81,89,96,60,45,72,74,69,58,53,63,34,67
guardium,67,69,66,58,69,64,83,69,92,69,47,46,65,46,82,100,74,77,67,77,70,60,74,48,78,55,59,59,37,70,58,66,61,67,88,100,91,65,79,70,74,56,81,85,66,88,79,74,76,62,89
borrowersfirst,0,0,0,0,0,0,0,0,35,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,0,0,79,0,100,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,57,27
getcomunix,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,42,80,0,0
doodles,57,65,57,56,56,57,56,59,57,58,64,65,63,66,68,65,77,72,65,65,100,72,69,64,70,86,77,71,63,65,65,62,67,89,76,68,64,69,78,71,81,73,65,62,68,65,69,67,76,61,61
sulekha,58,71,72,74,88,84,74,72,60,61,68,60,49,70,61,69,55,70,67,54,77,76,72,66,64,59,66,58,66,70,63,82,66,78,69,68,74,100,84,93,97,84,55,54,60,75,75,66,72,71,87
myhealthdirect,0,33,0,0,41,0,0,0,58,0,41,0,100,0,0,49,0,0,0,49,0,0,71,0,0,0,0,0,0,0,40,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
pley,24,25,25,25,26,24,24,25,25,24,27,25,24,24,23,21,23,24,23,23,22,24,22,26,25,25,25,25,26,25,25,24,25,25,22,23,24,23,22,23,23,23,24,100,33,26,24,23,24,24,24
snap-it,58,0,0,24,0,0,47,0,60,0,59,0,34,0,0,0,0,0,0,0,0,0,53,0,25,33,100,31,0,0,0,0,0,0,30,58,0,0,0,0,22,76,41,0,0,61,0,22,0,0,0
fieldbit,0,0,0,100,27,31,0,0,0,0,0,75,26,0,0,41,0,62,0,0,66,0,78,0,42,0,0,0,71,0,25,40,0,48,0,0,0,28,0,38,0,0,0,0,0,33,0,0,0,49,52
mightyswell,0,0,33,58,0,0,0,36,0,0,0,0,0,0,0,0,0,0,26,0,0,0,39,24,0,0,0,0,0,61,29,0,0,52,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,40,0
nuki,57,69,59,57,58,58,50,56,60,54,61,59,51,49,51,65,63,55,58,62,68,85,78,100,72,63,67,52,59,65,60,67,61,56,65,62,61,62,60,64,61,63,55,66,64,71,56,76,60,61,61
sesamy,34,17,79,0,87,0,0,0,0,22,59,34,19,0,32,29,29,36,41,25,36,23,49,100,28,40,40,34,37,53,19,28,55,15,0,32,0,29,0,0,0,35,0,31,21,42,38,0,0,28,24
globalgrind,0,0,0,0,32,0,0,0,0,0,0,0,0,28,0,0,0,75,0,0,0,0,0,43,0,30,0,0,0,0,0,28,0,0,0,0,100,0,0,0,0,0,27,27,0,0,0,0,0,0,41
bizzby,0,0,40,44,0,40,81,0,91,0,0,0,0,0,42,32,33,0,0,0,0,0,0,0,0,0,0,0,85,100,0,0,0,0,0,0,0,0,0,0,0,0,34,55,0,0,0,0,0,0,0
portx,15,17,0,0,0,39,0,16,0,54,100,14,25,0,67,26,0,20,0,0,25,12,75,0,0,18,0,14,33,14,0,37,33,32,32,40,28,12,43,44,52,0,25,43,20,44,20,23,33,0,26
securens,0,0,0,0,0,0,0,0,38,0,34,0,0,0,0,39,54,0,38,30,0,0,0,0,0,0,0,42,0,0,0,97,93,0,0,38,0,0,0,0,29,0,41,34,0,0,100,40,0,39,0
bluelane,0,0,0,0,0,0,0,0,56,0,0,37,35,78,100,61,0,45,41,0,21,0,0,0,36,0,53,83,0,21,0,0,0,0,0,0,24,0,42,0,35,34,0,0,0,65,23,0,0,0,48
versame,0,0,73,50,0,0,0,0,0,0,0,0,0,42,37,0,0,0,0,0,0,0,100,0,0,0,58,0,0,62,31,0,0,0,0,0,0,0,0,0,33,0,43,31,0,0,0,54,0,0,0
neuehouse,46,74,55,46,46,69,76,54,59,19,47,51,68,23,26,70,81,48,67,66,53,54,48,7,46,63,43,44,41,32,60,62,45,75,100,65,63,67,55,69,62,46,62,54,61,52,56,42,66,38,14
baazigames,72,0,0,91,0,0,0,0,0,0,100,0,0,0,0,0,0,63,0,0,0,81,0,0,64,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,35,0,0,0,47,0,76,0,0,40
payfont,0,0,100,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,56,61,0,0,0,0,0,0,0,0,0,0,0,33,0,0
sumally,0,0,0,37,0,22,0,100,0,20,24,0,0,0,39,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,0,0,0,0,79,15,24,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,30
tessell,0,0,0,71,0,100,0,0,35,0,41,0,0,45,0,0,75,31,39,0,0,74,0,0,40,0,36,0,54,0,0,0,0,0,28,0,0,0,61,40,0,30,0,0,0,0,0,97,34,0,52
associatedcontent,0,0,0,0,0,0,32,0,0,0,0,0,57,69,0,0,0,0,72,44,0,32,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,100,31,0,0,0,0,0
greenpower,68,72,83,76,53,46,61,66,45,57,68,48,74,74,67,66,58,71,50,52,59,59,57,46,60,52,67,100,54,59,83,95,78,77,52,73,53,60,69,58,54,61,49,43,70,67,56,66,64,58,42
roo,74,75,70,69,81,77,64,72,72,100,80,74,77,73,72,73,76,76,68,72,76,70,69,70,64,68,65,66,69,79,81,83,77,90,74,74,82,75,73,76,75,82,83,82,83,89,77,79,78,79,84
mobu,56,51,52,47,50,44,32,42,60,51,47,46,39,39,47,51,46,73,41,52,36,43,45,66,66,33,52,33,61,51,91,100,84,80,66,63,66,59,60,67,61,64,64,53,49,62,53,31,64,81,53
uila,58,45,56,76,47,63,49,53,45,32,100,35,36,46,75,73,55,80,45,64,58,43,49,56,49,41,50,88,32,83,52,45,47,55,42,75,77,47,54,27,22,49,52,49,37,58,55,64,85,79,70
meetlima,0,0,31,0,0,0,0,100,47,0,38,0,0,0,0,44,0,0,34,34,0,34,0,0,0,70,53,0,59,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,38,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,30
clearstandards,41,36,0,0,37,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,73,30,0,0,0,97,0,0,0,0,100,33,0,0,0,0,0,0,0,0,0,0
consoleconnect,100,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,15,18,0,49,0,0,0,0,18,26,0,15,0,0,0,0,0,49,0,0,0,0,0,20,0,13,0,0,0,33,0
kasheesh,0,30,100,41,36,0,52,66,0,29,38,33,0,0,32,24,33,0,0,0,0,0,44,0,0,37,35,0,43,30,0,0,0,28,0,0,0,58,0,0,21,0,68,37,60,24,35,0,0,22,36
mycarneedsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,18,35,0,20,0,0,0,0,0,0,0,0,22,0,0,14,0,0,0,0,14,0,0,0,0,0,21,0
jolata,48,0,0,0,0,74,0,0,0,0,0,36,0,100,0,0,0,0,0,43,80,0,0,0,0,38,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,50,40,0,0,52
mimosa,31,36,33,32,30,31,31,30,33,31,30,28,27,28,27,27,27,28,28,26,27,26,27,27,24,25,30,40,39,29,30,30,31,33,35,35,35,43,100,33,33,31,41,32,32,30,31,34,35,29,29
lunaz,100,56,46,78,58,88,58,22,23,0,13,22,0,0,0,0,37,55,47,16,23,57,39,36,17,0,39,0,15,12,47,30,70,20,39,42,16,20,51,64,25,33,29,13,18,31,0,26,0,34,31
solomoto,23,51,47,41,34,63,44,45,46,39,51,54,23,55,34,37,19,0,70,47,0,33,47,49,73,0,0,25,0,37,27,30,0,38,45,100,29,23,36,77,38,37,33,35,50,37,43,38,37,17,100
patronus-uhr,0,0,43,51,35,100,50,0,0,0,0,0,0,0,55,0,30,0,0,36,0,0,0,0,56,0,0,0,54,0,0,0,0,33,0,0,34,0,0,0,59,0,0,0,74,34,0,0,0,73,0
shopbox,25,79,69,70,61,43,48,72,68,59,89,64,57,49,44,39,46,47,17,14,57,54,88,20,76,45,36,100,22,29,32,78,37,87,47,60,31,59,51,12,41,19,23,30,71,52,65,51,46,41,23
travelersbox,0,0,0,49,0,0,0,0,29,0,0,49,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,77,0,0,0,32,0,37,0,39,34,0,32,0,26,0,0,0,0,0,0,0,100
iznes,0,0,47,60,51,62,98,0,0,0,0,100,0,36,0,0,0,57,0,68,53,64,38,60,0,61,0,0,0,0,93,0,0,52,45,86,0,0,0,76,41,0,0,0,0,82,0,0,0,0,0
watty,27,34,15,19,23,31,24,19,61,23,33,39,20,38,25,33,29,23,32,34,34,33,36,29,35,35,45,24,22,29,52,36,100,39,34,33,33,22,31,38,40,28,31,26,27,27,32,27,24,33,21
gemidis,0,0,0,0,0,0,0,0,0,0,0,0,0,63,24,0,0,0,100,0,30,24,0,0,31,0,23,0,0,0,0,35,0,0,0,0,0,0,0,77,0,0,0,0,0,24,0,66,37,0,0
a-bly,66,0,0,0,0,0,0,0,0,0,0,93,42,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,44,38,0,0,0,0,0,0,0,0,73,73,0,0,0,45,43
citylift,81,0,0,0,0,0,0,49,100,0,0,0,0,68,0,33,0,0,52,0,0,0,0,36,61,0,33,0,41,0,0,42,0,51,0,0,0,54,0,0,0,0,0,0,0,0,30,47,0,64,0
citylift,81,0,0,0,0,0,0,49,100,0,0,0,0,68,0,33,0,0,52,0,0,0,0,36,61,0,33,0,41,0,0,42,0,51,0,0,0,54,0,0,0,0,0,0,0,0,30,47,0,64,0
relay42,0,0,0,0,100,53,0,42,0,0,0,0,0,23,0,41,0,0,0,0,0,0,0,0,0,0,70,37,0,0,0,0,40,48,0,28,33,0,0,0,40,38,27,0,34,0,0,0,56,0,0
alchimii,0,39,0,0,0,0,100,0,0,0,49,0,40,0,0,0,79,31,55,46,0,87,0,0,80,0,0,64,0,79,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,87,0,56
quants,75,63,62,59,62,62,54,62,63,64,64,68,66,77,83,89,88,78,85,82,80,96,86,90,92,61,79,69,58,72,76,88,87,76,85,78,87,81,89,84,89,82,81,84,86,93,84,88,88,80,100
nurien,0,0,0,0,78,0,0,0,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,52,41,0,0,0,0,100,0,0,48,30,0,0,0,0,40,0,0,0,68,0,0,58,31
nano,88,89,89,88,81,84,88,85,86,87,86,79,84,83,84,83,82,87,83,79,84,85,99,91,88,85,90,85,89,86,100,90,84,91,92,91,100,94,92,89,94,92,87,84,87,86,83,92,82,81,85
airalo,28,31,29,31,33,35,39,36,37,39,38,43,47,41,37,37,38,40,40,33,39,35,40,37,37,45,48,52,51,49,46,48,48,56,51,55,57,61,61,65,69,71,77,66,82,88,89,80,88,91,100
tula.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,100,0,0,0,0,0,0,54,0,0,0,0,0,0,31,0,27,35,0,0,51,0,0,0,59,0,28,0,0
goparrot,0,32,0,0,0,0,0,0,0,0,34,0,0,0,0,0,32,0,76,0,0,0,0,0,0,0,0,66,41,37,0,0,0,0,0,0,0,0,0,0,33,100,0,0,0,0,0,39,26,0,32
hub.la,0,100,0,0,0,0,0,0,32,0,30,34,0,0,45,19,18,0,0,0,0,0,39,0,0,0,0,40,0,0,0,0,16,0,0,0,0,0,0,0,20,0,24,0,0,0,0,16,0,0,0
standingcloud,0,0,57,0,0,0,100,0,0,0,77,68,46,0,0,72,0,0,0,0,0,0,0,0,0,45,0,66,60,0,0,0,0,0,44,0,0,0,76,0,34,0,0,0,0,0,0,66,40,45,0
oncimmune,26,0,0,0,60,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,67,100,39,0,30,0,0,0,23,0,23,0,0,0,0,0,0,25,0,22,21,0,41,25,0,0,0,33,54
skytran,0,38,0,30,0,0,0,26,0,0,27,0,30,34,0,42,0,52,0,61,35,0,68,0,54,0,19,0,0,0,31,0,0,42,32,99,36,0,0,0,46,78,87,88,100,59,80,21,0,75,32
1beat,0,0,23,46,22,0,0,0,0,0,68,23,0,0,35,0,0,0,0,0,0,0,0,24,0,28,0,61,92,22,0,48,0,0,100,24,0,0,0,38,0,0,0,0,0,0,57,36,61,0,0
nonpi,54,0,100,61,57,73,49,24,24,44,54,0,33,0,57,36,26,55,0,51,19,0,0,39,53,40,67,61,20,0,0,63,0,27,0,61,33,60,46,33,31,0,42,20,31,51,0,19,0,18,0
purepredictive,0,0,0,0,0,0,100,0,0,25,0,0,0,23,0,0,0,0,0,0,0,0,0,28,42,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,32,0,0,0,0,0,0,0,0,0
senscient,0,0,0,0,0,51,0,100,0,0,0,0,0,36,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,59,38,0,39,0,80,0,96,0,86,59,0,0,0,46,0,0,0,0,55,0,0
capim,87,95,93,90,91,93,88,89,93,92,100,92,91,92,96,90,92,89,84,89,95,88,85,83,82,77,80,71,75,84,81,84,87,81,81,82,84,85,83,89,87,85,86,81,86,87,89,83,83,87,85
alterpoint,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,41,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
milkmantra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
finiata,0,0,100,0,19,0,19,46,0,21,0,0,53,0,0,25,0,0,29,0,19,37,20,31,0,28,21,19,28,0,33,0,0,39,87,40,60,23,0,49,0,0,0,21,0,0,54,0,0,0,0
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,30
,30,31,30,31,34,100,42,32,32,32,31,34,31,32,32,33,32,31,31,32,34,34,33,32,31,31,32,31,31,32,31,31,32,33,32,34,33,32,32,33,32,32,33,31,32,30,31,31,30,29,30
spentys,0,0,0,0,0,0,0,20,0,25,0,0,0,0,17,0,24,100,0,0,14,0,0,14,0,11,0,19,0,0,30,0,0,0,0,13,0,15,0,0,15,0,0,0,0,0,0,0,16,0,0
rocketpunch,53,40,31,30,0,0,46,82,0,59,0,54,48,30,0,0,0,0,44,85,28,0,0,0,26,0,0,32,0,0,46,100,0,27,85,0,0,0,0,0,0,35,37,0,28,0,0,0,0,0,45
thekey,51,81,53,45,22,31,63,66,60,57,56,49,80,50,47,0,60,60,36,56,60,55,67,87,65,50,58,75,46,22,41,38,75,46,59,47,72,67,42,46,100,57,71,52,48,39,56,86,31,72,74
dreamhammer,63,81,55,0,100,0,46,0,84,40,55,0,0,56,0,0,0,0,0,0,0,0,0,47,0,0,75,0,0,0,71,0,0,0,0,0,0,0,44,97,77,100,52,0,0,0,54,0,0,56,0
fyve,43,82,77,63,55,65,61,74,39,72,63,67,67,32,53,26,57,67,57,39,49,65,68,84,60,77,100,83,48,81,60,50,90,64,80,47,38,64,49,56,49,64,53,56,52,38,50,62,64,69,43
igenius,48,63,60,67,60,67,56,59,82,62,73,85,71,100,87,81,69,88,59,70,68,86,71,86,53,56,59,56,55,59,89,55,51,65,60,67,55,67,64,76,74,60,83,79,72,58,63,66,61,54,71
adventus,28,21,21,22,21,24,24,29,29,18,33,22,26,19,21,29,27,32,28,23,30,33,37,70,100,39,47,47,29,26,28,22,24,27,27,30,29,25,21,33,17,26,21,29,26,20,23,27,28,20,25
etactica,0,0,0,42,0,0,0,0,0,0,34,0,0,28,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
minterest,50,13,20,0,11,19,15,0,0,0,0,24,11,0,17,15,13,24,0,42,18,0,14,42,0,19,0,0,0,15,40,0,33,100,40,37,47,0,14,0,31,0,26,18,23,0,24,34,0,0,11
agbotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,100,0,0,0,24,0,48,0,0,0,0,0,0,0,20,0,0,0,58,0,20,0,0,25,0,75
panaceutics,0,0,0,0,40,0,34,0,54,0,0,0,0,33,0,0,0,36,0,0,0,0,0,0,0,0,70,53,0,40,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
bambeco,0,50,0,0,0,0,21,47,0,0,0,68,0,0,0,100,0,0,0,0,21,45,0,0,0,0,0,0,23,0,0,0,22,0,23,0,0,0,0,0,0,23,0,0,0,0,0,94,0,0,35
engagetech,42,43,0,37,0,0,0,100,0,44,0,0,82,0,41,0,80,0,0,58,0,0,0,29,69,29,0,0,30,0,0,0,0,44,0,0,0,47,0,40,0,0,0,0,0,0,0,0,0,46,0
funplus,40,30,21,21,68,57,100,27,35,32,26,57,67,72,43,27,44,30,28,29,16,42,44,25,28,32,43,45,33,43,39,38,30,28,31,51,31,30,36,35,25,22,31,33,27,26,33,28,24,23,16
moveme,69,47,43,52,33,38,41,41,40,25,60,76,48,43,70,45,28,64,79,29,58,61,52,46,72,49,28,18,34,64,40,49,44,41,79,43,32,98,66,44,59,81,34,75,39,100,12,92,44,60,78
ener,32,32,34,32,32,33,33,31,28,29,31,37,35,37,38,40,38,35,39,36,33,34,37,100,50,38,35,31,34,43,47,45,41,42,35,38,43,39,37,39,37,35,36,31,36,36,33,40,35,34,38
flytxt,0,37,44,0,35,21,18,40,25,19,0,0,0,17,27,24,0,24,31,15,0,0,0,16,15,0,0,100,0,0,0,22,0,0,0,25,32,28,0,0,37,23,17,20,18,32,25,0,20,0,0
