,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
vev,71,73,83,76,68,67,78,65,66,83,71,81,59,73,76,82,79,96,80,84,95,91,100,89,77,93,78,97,65,87,77,82,87,70,78,76,85,71,79,81,85,68,61,82,88,98,74,77,88,96,86
cambridgesatchel,0,35,35,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,100,0,0,0,18,0,0,0,31,0,0,28,0,0,0,0,0,0,0,0
teridion,0,67,0,28,0,0,0,0,0,0,0,0,73,26,0,0,0,0,0,0,0,91,60,31,41,0,0,0,55,40,0,29,29,0,0,69,0,0,0,0,100,0,0,0,0,32,40,66,0,0,0
sonas,78,66,75,65,70,60,76,61,77,59,73,73,71,73,80,88,83,84,87,78,84,84,100,84,81,74,63,64,54,58,72,78,84,77,88,93,81,81,82,90,81,76,70,81,81,79,86,83,89,77,88
sohalo,0,0,0,0,0,0,24,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,51,29,36,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,50,30,25,84,0,33,35,0
imergy,0,0,0,0,0,0,0,0,100,0,0,0,76,76,0,0,0,0,83,0,79,61,60,0,0,35,49,0,0,0,0,44,0,0,0,0,0,39,0,0,0,54,0,0,0,0,0,0,0,77,39
oliodevices,0,0,12,0,0,12,0,0,0,0,0,0,0,0,12,0,100,0,0,12,0,0,0,0,24,0,0,0,15,0,0,0,17,0,0,0,18,24,0,11,0,0,0,18,18,0,34,0,0,0,0
1m,73,73,77,73,72,78,73,73,71,78,63,82,73,81,84,76,77,81,76,78,81,81,82,70,80,76,78,70,75,81,81,76,77,78,81,83,82,100,80,83,81,84,79,74,82,85,78,79,82,80,77
drivecanvas,64,0,0,0,0,0,0,0,0,0,0,0,0,47,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,51,0,0,0,0,0,0,0,0,0,0
commonstock,0,31,24,0,31,33,0,0,0,100,0,0,0,29,0,0,0,22,0,0,0,0,0,0,0,0,30,35,0,0,25,59,43,0,0,0,0,48,0,0,41,0,63,0,0,39,37,0,27,0,0
evolv,61,67,67,63,67,76,62,65,69,62,66,68,66,73,68,62,65,63,76,65,70,69,78,79,76,70,77,65,65,74,77,77,78,81,84,72,75,68,83,65,65,76,66,70,100,69,66,68,63,81,68
plays,88,88,86,89,84,83,81,78,84,80,78,84,84,85,89,93,87,96,85,88,86,86,92,98,100,94,90,95,98,100,93,87,84,81,77,78,77,76,76,78,80,75,76,70,74,75,76,75,74,76,72
metamind,0,48,26,0,0,0,51,53,20,37,37,0,0,0,48,0,24,0,26,0,0,30,30,18,0,0,0,100,0,0,33,36,26,0,0,0,0,0,40,0,21,0,35,38,54,24,63,0,30,17,35
kettleandfire,0,0,20,0,0,0,0,0,50,24,0,0,0,0,0,65,0,0,0,0,0,40,0,0,0,0,0,0,0,35,20,0,0,22,0,32,0,0,0,0,0,0,19,100,38,0,0,0,0,0,0
radian6,44,34,100,0,37,0,0,0,0,50,68,61,0,0,51,51,0,0,72,0,0,44,0,30,0,0,54,0,0,32,56,70,0,0,32,0,0,0,0,0,0,0,0,74,0,0,66,0,0,39,0
formsense,0,0,0,0,0,28,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,26,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,40,0,0,0,0,0,0
enervibe,0,0,46,0,0,0,0,0,76,0,0,0,42,0,0,0,0,0,0,95,0,0,0,0,47,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,84,0,73,0,0
,30,31,31,30,34,100,39,32,31,32,31,36,32,31,34,33,32,32,32,32,33,34,34,32,30,31,32,30,30,31,32,31,31,33,31,33,34,32,32,33,32,33,32,31,32,31,30,31,31,31,32
zuman,55,39,37,48,69,19,63,0,68,0,33,40,17,76,25,40,44,44,21,45,21,55,70,53,35,52,0,0,44,53,37,19,0,100,0,17,44,0,45,38,52,55,25,96,52,34,26,38,20,19,27
tantti,0,0,0,0,0,0,0,0,46,0,0,0,0,34,34,0,0,36,0,42,0,0,0,0,0,54,0,0,0,0,38,65,0,0,55,42,54,0,0,100,0,0,0,0,0,0,0,52,0,0,0
unation,44,0,31,48,72,50,38,26,45,43,72,82,63,45,0,21,42,21,56,30,84,26,80,44,49,33,0,0,29,77,23,18,0,27,62,33,38,0,29,37,65,44,92,33,52,75,100,0,41,86,82
dogami,56,60,57,57,23,77,88,34,33,34,30,57,63,39,35,99,100,36,44,38,32,31,20,24,13,17,49,35,19,34,24,31,35,23,17,31,39,23,33,31,32,30,26,12,26,9,31,19,8,22,22
app,84,85,86,80,86,86,85,90,87,88,91,88,88,88,100,93,88,89,83,86,88,85,91,86,91,83,86,82,86,90,86,86,87,88,87,85,87,86,87,81,86,89,89,87,84,89,86,85,83,81,86
audioscenic,0,25,0,0,0,40,0,0,0,0,0,0,0,0,42,0,0,45,0,0,0,0,0,0,0,18,0,0,31,22,28,0,50,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
gamerji,38,29,43,24,59,29,46,60,83,64,76,73,54,47,12,56,58,55,38,33,48,35,83,33,59,59,54,72,84,46,51,49,48,37,33,36,65,75,60,88,72,52,83,54,89,55,58,93,100,99,53
bullish.com,0,0,0,0,0,0,0,32,0,0,0,0,23,0,0,100,37,0,0,0,90,35,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,90,0,0,0,0,0,0,0
optomed,62,46,20,67,54,87,49,52,73,56,36,72,73,46,66,55,36,48,57,64,72,88,100,33,55,64,78,51,54,46,78,28,59,65,44,86,57,43,58,46,82,76,41,0,62,46,55,24,47,48,39
nanoracks,42,0,47,31,26,20,25,27,0,23,15,43,15,0,38,28,47,55,0,0,0,0,0,0,45,16,15,25,21,0,0,0,0,30,0,24,41,46,100,0,39,0,23,0,15,0,18,71,0,0,21
voyence,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,55,38,0,0,0,0,33,0,0,0,0,0,0,0,100,0,0,0,0,0,19,21,21,26,76,0,0,0,33,22
decibel.com,0,0,0,0,0,0,100,0,0,0,0,0,0,73,0,0,24,0,63,25,0,0,0,0,0,24,0,33,0,0,0,0,0,81,72,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
e-farm,26,22,63,58,17,42,40,41,19,74,30,0,21,55,32,39,54,15,40,48,22,36,28,0,57,37,29,46,64,39,68,36,43,39,72,34,0,53,100,46,25,31,0,24,24,19,37,73,0,0,22
reachforce,0,0,31,38,0,0,0,25,0,34,0,100,0,0,21,0,40,0,0,24,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,55,0,0
restless.co.uk,0,0,0,0,0,0,0,0,0,84,0,34,0,100,0,0,0,0,0,54,0,0,61,0,0,0,0,0,0,0,0,0,0,33,0,41,0,0,0,83,0,42,0,89,0,0,0,63,0,0,0
uptime,98,96,83,86,91,93,94,91,91,84,97,87,87,99,95,91,87,91,92,92,92,91,95,82,85,93,99,94,62,87,97,97,95,98,92,99,90,97,94,100,96,96,97,88,89,92,86,93,90,90,88
,30,31,31,30,34,100,39,32,31,32,31,36,32,31,34,33,32,32,32,32,33,34,34,32,30,31,32,30,30,31,32,31,31,33,31,33,34,32,32,33,32,33,32,31,32,31,30,31,31,31,32
bosonic,18,21,38,64,66,0,78,49,39,95,81,50,22,17,50,42,42,37,45,44,44,100,86,52,39,59,33,49,0,18,99,55,63,65,31,56,43,58,41,40,47,0,17,36,87,32,26,31,32,60,79
optionscity,0,0,0,0,0,55,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,57,0,75,0,57,0,0,48,0,0,0,33,0,0,0,100,0,0,0,0,0,0,91,33,0,0,0,0
omnipad,0,0,0,43,0,0,0,28,42,0,63,50,0,0,0,0,0,0,42,0,29,49,0,0,0,0,50,0,0,93,100,49,39,0,51,41,0,0,0,43,0,0,33,24,29,0,0,49,43,0,66
carehome,71,85,79,73,63,69,80,76,68,65,58,63,71,55,70,55,86,79,85,79,76,85,75,63,87,68,63,79,70,76,82,88,99,79,98,86,100,84,86,74,93,72,74,74,77,81,84,76,95,87,75
enquire.ai,0,0,0,0,0,37,36,37,43,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,100,0,0,0,0,0,0,0,0
tiltfive,0,0,56,0,0,0,48,0,0,0,0,0,0,0,0,70,39,0,0,100,34,0,0,0,62,57,0,0,0,0,0,0,37,83,0,62,43,0,34,31,0,0,60,0,0,0,0,0,0,0,0
legend3d,0,23,0,0,0,0,0,0,24,0,0,0,0,0,0,23,0,0,0,0,0,0,100,40,0,35,0,0,0,0,25,0,0,0,0,0,0,23,0,0,0,64,0,0,0,19,0,0,0,0,0
resonea,0,0,0,0,18,0,0,0,0,100,0,16,0,51,0,0,0,41,0,29,0,0,30,0,0,29,0,33,0,0,0,0,0,15,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
lightup,41,34,36,45,45,36,33,39,49,67,43,44,46,54,50,50,72,55,51,45,69,59,100,96,100,90,73,66,61,41,44,37,39,57,49,46,40,46,51,49,38,43,41,46,50,52,31,37,54,40,40
vyng,49,79,47,66,100,39,0,43,93,93,42,42,42,46,46,38,51,37,31,15,37,57,34,18,36,28,33,76,30,17,58,0,20,48,0,56,20,0,45,37,25,34,69,31,40,44,52,0,61,48,0
fnes,64,32,40,64,0,100,0,41,47,92,34,0,53,40,0,0,53,69,0,33,0,0,30,40,53,58,41,43,80,0,97,39,61,27,31,55,72,0,76,26,27,41,65,66,81,0,47,0,35,48,60
wokup,45,0,30,72,0,0,0,0,25,0,0,0,0,0,0,0,43,0,0,46,0,0,27,0,0,30,0,0,0,0,0,0,45,0,0,25,0,0,0,100,0,59,0,27,0,31,0,0,0,0,24
halohydration,67,0,0,0,0,0,0,0,0,0,0,36,0,51,37,40,0,0,45,0,0,0,0,0,0,47,0,0,100,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diggs,22,23,24,22,19,24,19,26,28,29,28,29,67,50,71,51,41,42,49,35,58,39,53,73,61,44,51,62,71,95,58,56,100,34,45,67,45,25,40,39,28,27,28,23,22,28,24,24,38,39,66
campusbookrentals,0,0,38,0,31,0,0,0,49,0,0,0,0,100,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,86,0,0,85,0,0,0,0,88,0,0,0,0,0,0
,30,31,31,30,34,100,39,32,31,32,31,36,32,31,34,33,32,32,32,32,33,34,34,32,30,31,32,30,30,31,32,31,31,33,31,33,34,32,32,33,32,33,32,31,32,31,30,31,31,31,32
invisibly.com,40,0,0,0,100,0,63,0,0,0,0,64,97,43,0,0,0,0,0,0,0,62,0,48,0,0,0,0,0,49,0,0,0,0,0,0,0,0,55,42,0,0,0,0,0,0,0,0,0,0,0
hosman,81,69,71,70,44,56,61,38,42,56,54,48,49,71,54,55,54,65,43,67,62,53,59,56,44,32,51,38,65,52,53,58,54,100,67,70,53,58,57,56,52,53,52,36,48,41,47,50,60,65,36
greenforce,32,32,36,40,45,43,55,40,53,52,44,48,45,51,44,53,48,55,59,57,44,73,69,53,55,56,79,77,51,50,75,61,72,60,57,52,55,72,72,55,100,55,36,38,46,40,28,51,45,55,34
spotrunner,0,0,0,0,0,0,0,0,63,77,0,0,0,100,98,0,82,0,39,0,0,0,0,0,0,54,0,43,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,94,0,0,52,0,56
jiff.com,28,0,0,42,0,0,57,0,21,0,0,100,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neurovision,60,32,0,0,86,39,66,0,46,91,47,41,0,40,0,0,58,27,36,39,33,43,0,42,71,33,61,0,0,0,45,30,28,84,56,0,40,44,29,0,32,0,50,100,67,24,48,24,0,0,40
coolbitx,39,40,0,0,27,29,0,0,0,0,0,0,0,56,0,0,0,32,95,0,53,45,77,33,0,45,0,0,28,0,20,0,32,20,0,0,0,0,0,0,79,0,24,0,28,0,0,0,0,100,0
glytch,50,34,30,17,50,0,17,100,42,22,79,0,24,41,0,58,41,56,20,28,28,59,54,44,45,25,22,26,87,55,53,48,14,48,0,30,23,49,0,58,25,41,40,0,38,34,32,16,51,0,23
thenextcloset,100,0,26,0,0,0,15,0,0,25,27,0,0,0,0,0,0,0,0,0,26,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,16,0,34,0
vitalproteins,33,0,34,0,0,0,0,28,39,0,21,0,35,20,0,0,27,0,0,28,60,0,44,0,41,0,0,35,73,0,0,57,32,0,100,57,0,69,62,0,21,39,0,0,0,19,42,34,76,0,0
mrnumber,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,57,65,36,0,0,0,0,0,0,40,0,0,0,0,0,0,0,41,0,0,20,0,0,0
klever,83,79,84,77,88,83,91,71,100,97,94,79,92,87,87,92,87,83,81,79,85,86,93,76,86,88,76,86,75,80,87,80,80,76,74,80,80,75,80,83,84,83,80,71,78,78,71,80,58,74,73
airphrame,40,0,0,0,0,52,0,0,100,0,0,0,0,0,0,40,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
dove.it,63,0,70,51,57,33,61,0,0,0,0,21,0,0,29,49,62,83,36,0,92,34,68,66,0,25,31,0,0,0,40,28,89,77,39,44,0,61,74,21,56,0,0,24,70,100,22,57,40,26,0
neoedge,14,0,0,18,0,0,0,0,0,0,35,16,60,0,0,17,0,16,0,0,0,0,23,0,23,21,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0
polyverse,0,21,34,100,0,26,19,38,29,59,47,41,0,33,0,28,0,0,15,70,81,14,37,32,86,67,52,18,0,40,55,49,24,19,40,30,68,30,22,0,32,35,32,77,35,24,47,54,23,74,56
mwcc,36,53,46,37,45,36,54,61,70,52,47,59,56,68,100,56,72,65,83,75,80,35,67,54,72,43,64,65,53,49,54,85,58,95,59,48,70,49,64,54,66,55,32,50,39,47,37,45,48,43,26
vidder,30,22,0,29,29,0,0,24,25,0,48,20,20,22,0,44,0,0,20,27,36,0,42,42,0,0,40,0,0,35,26,66,0,39,35,0,0,55,99,23,42,35,29,36,0,49,18,44,100,0,28
buyerlink,0,0,0,0,0,40,0,95,0,0,0,36,100,0,0,0,0,63,0,0,52,0,0,0,0,0,32,0,0,0,42,0,53,0,0,0,0,0,0,36,54,33,0,0,89,0,28,0,0,0,0
worldstores,0,0,34,50,84,0,91,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,100,0,0,0,0,0,0,0
oneplanetcrowd,0,0,48,30,0,0,100,0,0,0,0,0,0,23,66,0,0,56,0,19,45,51,32,0,0,22,0,0,0,0,37,0,0,0,21,29,0,37,33,49,37,46,0,0,28,0,16,0,0,0,0
isprout,0,0,0,0,26,28,47,0,31,0,0,0,20,0,32,0,0,0,19,44,56,0,58,20,32,0,0,38,0,0,0,0,0,0,19,90,100,52,28,29,19,35,33,46,21,0,39,57,0,46,35
atlantium,0,10,0,13,10,6,13,6,0,9,0,10,10,8,25,0,8,0,0,10,17,19,0,0,6,17,100,32,23,24,14,10,0,0,0,0,23,27,0,0,0,0,7,10,17,8,0,0,0,0,0
kimbia,0,0,27,41,0,33,43,60,87,59,0,32,0,0,71,50,0,67,0,32,75,25,38,0,44,70,0,85,49,26,62,0,28,0,0,33,25,100,61,0,0,28,0,46,72,0,60,44,0,0,0
imsystems,0,0,0,39,0,0,0,0,43,39,0,0,0,0,54,0,0,0,0,69,52,0,46,81,0,0,0,0,68,0,100,37,0,0,33,0,0,0,0,81,0,0,0,35,0,0,0,0,92,0,0
darwinex,43,42,47,87,61,39,35,26,50,49,66,78,46,53,59,73,49,52,75,36,86,50,55,36,59,58,46,73,57,72,76,47,48,44,46,77,61,47,62,61,76,64,42,89,100,91,81,65,92,76,88
preventsys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,81,0,0,100,0,52,0,0,0,0,50,0,0
sincerely.com,100,0,0,0,0,0,0,0,44,0,0,0,0,0,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krugle,0,57,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,36,0,23,0,0,0,0,43,41,16,0,0,18,0,0,0,0,0,0,47,0,0,0,0
peel.com,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,71,85,0,0,42,0,0,42,0,0,0,0,0,0,0,46,42,0,100,0,0,0,0,0
madup,39,0,0,40,0,23,0,0,0,0,43,28,0,0,0,0,54,26,20,0,0,0,51,0,47,100,63,0,0,37,0,0,0,0,32,0,19,48,0,0,0,24,32,0,54,24,0,29,58,60,33
mytrove,0,0,0,0,0,0,0,32,0,38,0,0,0,0,0,0,77,0,0,100,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,67,0,90,0,0,0,0,64,0,0,0,52,0,0,0,72
tely,35,48,36,46,47,84,56,41,40,32,32,43,31,30,40,40,100,66,41,29,38,38,30,27,36,32,36,33,21,27,31,34,33,41,48,30,33,43,40,28,38,35,38,40,53,50,35,34,48,39,46
,30,31,31,30,34,100,39,32,31,32,31,36,32,31,34,33,32,32,32,32,33,34,34,32,30,31,32,30,30,31,32,31,31,33,31,33,34,32,32,33,32,33,32,31,32,31,30,31,31,31,32
vyze,36,0,0,0,0,0,82,0,0,40,0,0,42,0,72,57,43,68,0,0,74,0,0,0,0,0,33,42,0,0,29,0,0,0,31,0,0,0,0,100,0,33,0,0,0,40,0,0,31,0,68
egifter,61,52,40,72,49,56,63,57,49,57,34,89,75,33,0,79,48,67,57,53,44,86,90,80,92,100,77,82,56,61,84,53,43,49,77,56,47,50,39,36,24,0,36,39,45,42,100,35,61,31,56
bluestonelane,0,0,0,0,0,0,0,0,0,45,31,71,0,29,0,0,59,0,0,80,0,83,0,100,45,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,34,0,0,0,0,0,25,0,62,47
22otters,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,26,0,41,28,0,0,0,0,0,0,0,0,0,0,27,0,0,100,0,0,0,33,0,0,0,0,0,0,31,0,0,37,0,35,0,46
gvatech,0,0,0,0,0,0,0,0,0,61,0,36,0,0,0,0,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,42,39,0,0,0,0,67,0,0,0,0
gst,82,76,73,77,84,100,72,77,73,74,69,61,68,75,76,68,63,80,88,48,72,72,79,68,60,73,82,81,73,72,78,82,64,73,76,74,77,68,70,76,77,70,75,83,90,76,65,79,90,74,73
solvezy,0,0,0,36,0,0,0,92,0,0,0,0,58,48,48,53,51,0,0,0,0,71,0,59,0,0,0,58,88,44,60,0,0,0,86,0,57,0,0,0,0,0,100,0,0,0,69,0,0,0,0
hhemp,19,18,0,0,18,0,18,0,0,0,17,0,28,13,18,0,0,0,0,0,0,0,0,53,0,0,20,38,0,0,0,0,0,0,0,39,29,0,0,100,0,0,0,0,21,14,0,0,0,0,0
gobear,59,20,27,0,87,0,24,23,46,36,33,27,0,0,0,0,39,22,0,0,30,24,100,53,27,81,26,51,34,19,43,34,26,0,30,0,22,0,0,0,31,0,0,57,41,22,22,26,0,0,0
sub-one,0,0,0,0,39,0,0,50,0,91,100,0,76,40,0,0,0,0,0,0,0,37,65,0,0,0,42,0,43,57,0,0,0,0,0,0,60,0,0,88,0,0,0,0,0,0,57,0,0,0,0
americandynamics,0,0,0,0,36,0,0,50,100,0,0,61,61,0,0,0,0,0,90,0,0,0,34,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
aleph.im,31,42,33,0,0,50,0,61,100,54,45,0,34,0,0,16,0,0,16,0,0,16,0,0,22,13,21,0,21,0,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skyonic,0,18,0,0,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,33,0,20,0,0,17,0,0,0,0,37,23,0,0,0,0,0,0,66,0,0,100,0,0,0,0,0,0,17,0,0
radiance.com,0,52,0,0,0,100,0,0,0,79,0,88,0,0,44,47,0,0,0,0,0,42,0,0,0,0,0,0,57,0,0,0,0,0,64,68,0,0,0,0,0,39,0,0,0,0,0,0,0,0,57
steadysense,46,0,0,52,0,0,0,31,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,22,0,0,0,0,32,0,0,0,0,29,0,0,0,0,0,0
symax,21,64,37,0,0,58,61,19,0,19,32,36,0,55,0,43,95,22,38,25,49,54,45,0,93,0,0,0,28,56,0,59,47,0,25,100,0,31,21,29,16,43,0,0,23,56,0,33,67,0,33
catchpoint,100,71,31,23,50,34,20,39,45,46,48,22,41,23,43,0,21,27,48,28,12,45,29,31,68,47,29,49,41,12,23,38,21,46,33,0,45,27,35,22,27,43,12,32,15,22,38,10,24,0,16
catchpoint,100,71,31,23,50,34,20,39,45,46,48,22,41,23,43,0,21,27,48,28,12,45,29,31,68,47,29,49,41,12,23,38,21,46,33,0,45,27,35,22,27,43,12,32,15,22,38,10,24,0,16
myzeo,0,43,0,0,0,0,0,0,0,0,0,0,0,56,62,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,100,0,0,0,0,46,0,0,0,0
talktalktv,0,0,0,77,52,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,38,0,0,23,0,22,0,100,0,0,23,0,0,0
mamsy,0,0,18,0,0,0,0,14,0,0,0,14,36,0,0,0,0,0,0,0,16,100,30,0,20,0,37,28,0,0,81,27,35,0,0,0,0,0,17,0,21,17,16,33,0,22,0,0,0,53,16
dermatologistoncall,0,0,0,0,0,38,0,46,0,0,0,0,0,88,75,0,0,35,0,100,36,0,53,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,30,31,31,30,34,100,39,32,31,32,31,36,32,31,34,33,32,32,32,32,33,34,34,32,30,31,32,30,30,31,32,31,31,33,31,33,34,32,32,33,32,33,32,31,32,31,30,31,31,31,32
josys,0,39,0,56,0,22,42,35,0,0,51,0,37,57,38,0,0,0,0,34,0,0,82,0,35,0,0,0,0,0,0,44,32,50,40,47,26,63,0,38,94,0,0,52,56,0,20,0,71,100,36
ansible,92,90,84,80,82,81,78,75,77,73,80,83,79,83,100,82,75,89,87,85,80,86,81,77,70,75,75,71,49,70,80,80,79,89,86,81,84,81,74,89,75,80,77,72,78,82,71,76,74,86,77
emoov,100,0,0,67,37,86,28,0,0,0,0,0,0,44,0,0,0,47,0,34,0,0,0,62,0,0,0,0,0,28,42,0,0,0,0,0,66,0,38,0,0,0,54,0,0,0,0,0,85,60,37
savelive,0,0,0,0,0,55,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,100,0,42,47,0,0,0,0,0,0,0,0,0,35,0,0,0,33,0,0,0,0,0,0,61,0,0,0,0,0
retty,100,83,80,68,77,56,77,70,75,85,67,70,72,72,78,83,76,75,85,80,81,68,72,61,65,74,78,78,57,68,52,66,60,59,42,74,48,57,48,74,50,73,65,63,59,71,58,66,63,64,62
bitcloud,58,28,0,0,0,0,0,100,73,52,0,0,0,26,30,93,43,0,0,85,0,39,0,0,58,33,71,0,0,0,0,0,0,0,0,65,0,66,45,0,0,0,60,0,26,57,0,84,0,30,0
septentrio,19,36,20,0,50,51,27,0,16,26,42,19,34,44,0,47,23,13,42,19,19,39,50,75,97,22,11,14,42,57,47,52,39,42,39,0,100,64,24,0,18,29,24,31,41,44,63,19,32,38,61
,30,31,31,30,34,100,39,32,31,32,31,36,32,31,34,33,32,32,32,32,33,34,34,32,30,31,32,30,30,31,32,31,31,33,31,33,34,32,32,33,32,33,32,31,32,31,30,31,31,31,32
ellumehealth,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,45,0,0,0,48,0,50,0,0,62,0,0,0,0,0,0,56,0,0,0,0,33,0,0
newurtopia,0,0,0,25,0,0,0,0,0,0,39,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,0,20,0,43,24,67,0,41,71,0,100
siliconsystems,46,0,0,0,67,0,0,0,0,0,0,0,0,0,0,46,50,61,0,49,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,42,100,0,0,0,0,0,0,46,0,0,0,0,46
mushroom.gg,0,42,0,0,0,27,0,0,29,0,0,69,0,50,40,50,0,0,0,0,28,0,0,0,44,0,100,0,0,28,0,62,64,0,0,0,0,0,0,44,0,24,0,0,0,0,35,0,0,0,0
chipcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,31,34,0,0,0,0,0,63,0,0,0,0,0,31,100,45,0,0,0,0,28,0,32,0,0,0,40,91,0,61
ucarpac,0,0,0,0,0,0,41,0,0,0,98,0,0,0,0,0,43,0,0,0,0,0,43,28,35,0,0,0,0,37,0,0,0,25,0,0,100,0,24,0,0,0,0,0,35,0,0,0,0,48,0
gigstreem,81,69,0,100,0,43,92,0,0,57,58,0,32,0,0,81,32,69,0,46,31,0,35,91,0,0,0,0,56,0,0,0,56,57,0,0,48,0,74,36,0,0,0,0,0,77,0,30,0,0,38
skycell,20,87,55,40,100,62,0,51,57,52,38,81,33,77,35,95,0,29,33,0,45,28,36,55,19,31,76,36,29,26,69,58,58,27,30,0,0,38,30,27,87,30,71,16,32,80,40,78,17,27,47
cynora,0,11,100,20,0,8,27,0,0,0,12,0,0,0,23,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0
kapten,40,41,42,41,42,42,57,51,48,48,49,51,46,47,46,57,52,46,43,40,47,47,77,100,75,66,55,50,43,42,48,44,42,41,42,38,40,44,44,43,42,52,48,45,43,42,44,43,46,50,45
thecoo,41,59,68,0,41,34,42,30,36,30,47,0,39,75,18,33,0,17,35,31,46,25,46,43,33,67,48,51,26,0,0,27,0,24,67,46,18,35,30,0,31,29,41,39,0,58,44,100,31,33,45
