,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
magic.dev,0,39,100,0,0,0,0,39,0,0,39,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,78,0,27,24,0,27,0,0,0,0,0,0,43,0,0,0,0,0,0
meraki,90,94,93,85,87,89,88,87,88,87,90,84,83,90,85,83,86,86,89,90,89,85,85,79,95,86,88,77,65,86,87,88,92,94,87,100,92,94,89,92,90,91,82,88,85,87,82,87,85,90,84
akrod,47,24,39,50,20,41,44,47,34,43,22,0,39,22,47,49,72,34,53,66,55,56,54,42,43,77,53,0,34,33,39,59,50,51,44,100,83,76,54,27,44,29,83,26,15,20,19,20,17,48,23
sportgenic,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,0,15,0,0,0,0,18,0,0,0,0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,29,0,0
springsource,19,33,100,0,26,45,0,54,26,0,44,0,32,43,0,0,0,25,23,24,0,27,18,0,0,0,0,0,0,0,0,0,0,0,98,25,59,69,0,23,0,0,16,22,0,0,41,0,0,0,0
irisvr,0,82,0,0,0,100,100,0,0,0,0,0,42,0,0,0,57,0,0,26,0,0,31,45,0,41,0,0,0,32,0,27,0,65,0,0,0,31,41,0,0,34,0,0,47,0,0,90,0,0,100
devolverdigital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,34,0,0,0,100,0,0,0,0,63,43,0,0,48,0,41,0,61,0,0,0,0,0,96,44,0,0,0,0,0,0
couchsurfing,91,82,86,94,93,100,93,96,93,89,94,82,73,75,78,73,75,72,78,72,67,74,75,62,65,63,67,68,69,77,72,70,72,76,62,70,68,70,67,81,63,67,72,75,72,71,70,74,62,72,70
watchdox,0,53,0,0,0,82,0,0,100,0,0,44,0,47,48,40,0,40,0,0,0,49,0,0,0,58,76,0,0,80,0,0,0,0,64,0,0,0,0,0,91,0,0,71,0,0,0,0,0,0,0
shoutz,0,65,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,23,0,0,0,26,0,0,0,39,37,0,0,0,23,0,0,40,0,0,0,0,61,0,0,0,32
mavia,48,84,100,50,61,72,52,77,86,84,51,53,63,40,70,80,46,50,91,55,73,67,55,50,45,62,92,65,55,55,43,53,78,76,59,91,61,54,67,44,37,82,76,65,46,84,48,68,62,40,40
skydweller,27,43,47,52,41,53,36,58,72,46,38,41,49,41,34,46,48,47,35,33,39,34,42,37,29,55,55,55,49,38,42,24,49,33,61,28,35,46,40,43,51,100,83,62,56,54,44,51,51,41,61
upmem,0,80,38,61,0,36,49,61,0,0,0,70,39,0,100,0,0,61,0,0,60,0,0,0,0,0,28,0,0,0,82,0,0,0,0,0,36,47,0,38,0,0,0,41,0,29,0,50,91,0,90
iovation,59,32,0,30,34,43,46,34,58,0,40,42,49,34,34,30,27,0,52,42,0,0,26,24,61,57,0,0,0,0,33,0,38,64,43,74,0,49,0,71,51,31,0,100,68,0,39,0,0,26,0
secure.actblue.com,67,0,0,0,91,0,0,42,0,0,0,0,0,35,0,0,0,0,33,0,0,0,0,0,0,34,0,0,0,0,0,0,37,0,0,0,32,0,49,0,0,0,0,0,0,0,0,0,0,0,100
pixpay,55,53,61,51,56,62,56,51,52,64,37,72,75,66,79,63,71,59,50,40,82,63,41,57,73,83,93,75,78,100,79,85,74,64,76,64,93,97,91,93,95,90,68,66,66,81,68,90,64,53,95
threads,75,85,81,83,80,83,77,84,83,80,81,79,81,79,100,85,87,89,87,88,85,80,87,82,83,81,85,80,74,76,84,84,85,85,83,94,85,82,82,87,85,84,91,89,81,86,80,82,81,78,86
allclearid,0,0,38,25,38,50,0,0,0,0,0,0,0,0,0,0,52,0,0,100,0,0,23,0,0,0,0,19,0,0,0,0,0,0,0,18,0,0,0,0,0,48,0,0,17,0,0,0,0,0,0
hachimenroppi,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,34,0,54,0,0,54,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,42,0,76,0,0,46,0
ensilica,0,0,38,20,39,0,0,14,0,0,0,0,0,0,21,14,37,0,0,15,0,0,0,92,52,16,0,57,66,52,0,0,45,42,34,0,33,17,0,0,0,46,15,100,37,57,29,0,0,64,34
stoyo,0,0,0,31,0,0,0,52,18,40,0,28,100,37,0,0,0,0,0,0,0,16,0,0,0,25,0,0,61,24,19,29,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,30,0,63
neuvector,15,74,0,17,24,50,19,59,0,22,37,59,19,0,50,47,20,0,67,56,17,45,50,47,33,34,0,0,29,0,63,38,43,30,31,57,47,13,45,78,27,28,32,62,42,45,44,0,100,50,49
alereon,0,0,0,0,0,0,73,0,0,58,38,0,0,0,0,47,0,0,0,48,0,0,0,0,0,0,0,59,0,0,0,36,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,100,0,0
freshcut,14,11,10,11,7,16,7,13,8,13,14,11,12,14,15,13,12,21,16,18,13,5,15,16,17,14,24,19,12,16,22,20,23,22,24,22,21,23,20,24,25,29,26,19,41,25,62,100,67,80,69
csats,0,34,41,0,0,76,47,0,0,55,0,46,93,0,0,69,30,29,76,0,55,44,100,0,93,63,0,0,0,49,36,43,0,57,0,0,0,31,35,0,34,0,0,40,0,0,0,55,0,0,0
endor,57,58,59,49,45,55,53,61,55,44,46,51,53,59,100,78,60,67,55,56,61,49,58,55,50,50,46,47,54,45,41,49,51,50,44,40,47,42,46,48,50,54,53,59,46,55,79,59,47,47,58
daisi,100,87,64,83,78,90,92,73,78,93,98,86,81,81,97,77,60,69,82,79,88,69,87,75,78,68,67,57,68,71,86,71,70,70,70,74,45,82,75,95,64,68,77,77,85,93,96,80,89,69,55
bearn,74,78,66,70,79,85,67,93,95,84,75,77,72,64,66,63,71,64,57,56,53,56,50,55,54,55,53,53,56,58,57,62,58,54,48,58,72,100,83,59,63,54,58,63,58,62,66,67,61,61,57
bandwidthx,0,36,0,0,0,48,0,38,0,36,50,0,41,62,0,0,0,100,0,0,100,0,46,0,0,37,0,0,0,0,31,0,0,0,0,0,61,0,46,0,0,0,0,0,0,0,0,0,0,0,0
b.tc,25,52,0,65,45,27,44,53,54,0,100,82,0,55,0,39,49,41,0,0,0,0,0,0,0,0,0,45,0,0,63,0,0,0,0,39,0,39,0,0,0,0,52,57,58,0,0,0,0,0,78
xsensio,0,100,0,45,0,0,0,0,0,0,0,0,27,0,0,0,30,0,47,0,41,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,45,77,0,35,0,0,54,67,0,0,0,0,0
mobisante,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56,0,0,0,0,62,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,100,0,0
tradeteq,0,0,98,0,0,0,0,0,0,0,0,0,0,0,40,94,0,82,44,0,0,59,0,0,0,0,0,0,0,100,0,79,46,76,59,0,0,0,0,86,63,0,78,0,65,0,0,0,0,0,0
sos-accessoire,0,0,0,0,49,0,0,42,74,0,36,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,86,35,0,0,0,0,0,23,0,0,0,0,0,0,29,0,35,38,0,0,0,0,0,0,0
freebeatfit,0,0,0,0,93,30,0,23,39,0,0,0,21,0,24,25,36,0,26,55,28,0,0,0,0,0,0,100,30,0,71,0,0,0,0,61,23,27,0,0,0,0,0,0,38,0,87,62,32,0,40
cashplus,88,65,77,75,62,77,61,100,67,85,63,82,74,65,58,58,69,70,65,61,63,69,70,60,54,55,57,73,56,77,82,58,75,64,77,77,73,69,81,66,64,78,75,74,71,65,77,57,75,76,80
centrepath,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,37,0,0,0,0,43,0,0,0,0,0,0,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,100,80,0,0,0,0
cloud.com,76,100,96,87,98,87,87,82,86,63,75,88,85,80,83,90,72,68,75,85,72,81,82,78,81,74,81,73,94,85,59,80,87,78,57,76,65,69,80,67,68,73,85,71,64,68,73,80,60,62,76
yabie,56,16,0,0,0,16,0,0,94,100,0,47,52,15,48,18,15,32,24,0,20,25,37,22,49,25,47,0,0,49,27,21,70,32,44,26,23,57,32,0,46,44,70,36,0,28,45,31,64,0,55
wesustain,69,37,0,0,0,0,57,0,74,0,0,0,0,0,0,0,0,0,0,0,58,0,36,0,50,32,0,0,33,0,100,27,0,0,0,0,0,0,0,0,0,0,0,0,53,84,0,0,0,57,0
bibblio,80,0,49,0,0,31,87,0,27,0,0,0,0,0,0,0,0,38,0,53,62,0,100,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,48,0,29,41,0,0,0,30,0,0
grazemowing,26,66,0,0,0,0,0,32,0,0,30,0,0,0,0,0,0,100,58,68,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,45,0,0,29,0,0,32,0,0,0,38,0,0,0,0,0
zupee,43,42,41,43,44,49,44,43,51,52,52,50,52,61,71,66,65,65,55,55,57,59,67,64,62,58,63,68,67,66,65,63,65,71,72,74,92,100,90,92,98,96,87,79,73,75,69,68,67,65,65
grax,87,95,100,82,71,79,96,67,91,99,78,100,94,78,60,49,70,54,45,74,81,69,58,52,71,41,57,85,59,74,70,73,57,68,51,88,56,67,65,56,55,69,62,76,48,63,53,83,71,87,70
binsentry,0,0,0,0,21,16,23,36,0,29,29,20,0,0,0,53,0,36,17,37,0,30,20,0,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,40,100,26,0,0,0,0,0,0,0,37,0
uluru,77,78,76,71,70,76,77,89,83,83,87,82,79,77,70,62,73,73,68,69,69,72,64,54,60,55,52,44,54,56,60,64,69,63,64,62,67,72,70,63,73,73,100,67,72,67,74,76,80,82,83
getcovered,40,20,31,16,0,49,22,21,25,20,47,19,23,0,0,22,21,17,0,0,57,32,42,29,72,44,48,40,30,81,26,55,37,100,21,0,40,17,15,27,0,15,0,0,22,39,0,36,0,24,0
illumagear,24,0,0,0,0,0,64,0,0,0,70,0,0,0,0,0,0,0,56,0,0,31,0,0,0,0,35,50,39,0,0,50,0,27,0,0,0,0,100,0,0,29,22,0,86,35,22,0,0,0,0
exonar,35,34,0,37,42,0,0,73,34,59,38,55,28,54,0,85,33,47,26,55,37,0,100,32,52,95,35,57,27,99,89,27,0,81,36,23,55,60,59,63,53,48,44,90,30,0,0,67,58,51,0
apprion,0,46,0,69,0,0,0,62,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,84,0,0,0,90,0,0,0,0,0,0,55
esperanto,87,95,83,86,88,86,92,87,94,99,95,85,90,83,79,99,86,91,83,89,81,95,93,85,88,85,94,88,100,93,86,93,86,91,93,87,94,87,84,87,86,85,83,86,81,82,78,93,90,90,86
brightchamps,80,73,53,88,100,83,86,50,75,81,73,49,72,72,48,77,63,58,58,55,41,91,62,62,37,85,59,47,49,57,59,71,49,82,47,60,53,73,46,52,29,60,46,56,64,41,76,71,59,88,73
pixtronix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,60,53,0,0,0,0,0,0,0,0,96,0,0,0,83,39,0,100,0,0,61,87,0,0,0,0,0,64,0,0,47,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
clootrack,42,73,0,0,0,58,45,0,24,0,0,0,20,0,23,22,68,0,0,0,0,0,100,25,0,0,0,0,23,47,0,0,29,0,0,0,0,0,47,0,0,65,0,0,36,35,0,0,42,0,0
diality,100,0,0,44,0,0,30,0,35,0,0,32,0,0,0,0,0,0,27,0,28,0,0,0,0,0,36,0,49,0,0,0,37,0,0,25,0,0,0,23,0,0,0,0,0,0,23,0,41,35,0
peixeurbano,72,64,0,0,50,0,0,0,54,0,0,0,0,0,48,0,58,0,0,0,0,0,71,67,70,59,44,0,0,69,0,0,0,0,0,0,100,77,0,0,0,0,0,0,0,0,39,53,0,0,0
creditenable,70,0,0,0,0,0,58,74,78,0,0,0,0,34,100,0,0,33,94,0,0,39,0,37,54,43,0,37,0,0,69,45,0,0,0,82,0,54,0,35,0,0,44,0,0,0,38,66,37,0,0
mobirix,0,86,43,0,32,0,0,31,64,43,19,0,35,0,0,53,0,0,30,22,0,0,49,0,100,31,24,43,51,49,26,17,0,35,43,0,38,56,32,22,65,24,87,44,0,51,0,70,0,21,0
urgentteam,37,0,25,0,0,0,100,0,0,0,0,0,18,0,0,0,0,0,0,26,0,0,0,0,19,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
seikowave,0,0,0,55,0,0,0,0,0,33,0,0,100,43,0,0,0,0,0,60,0,0,0,0,0,0,0,0,27,65,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,44,0,79,24,0,0
polatis,41,0,0,25,0,26,27,53,67,58,62,21,0,55,0,46,31,0,41,0,24,58,100,56,25,17,61,61,66,0,38,21,38,46,54,32,0,35,59,24,44,88,28,32,34,37,13,45,57,41,62
spacely,40,21,21,20,26,17,36,31,21,18,0,30,29,12,9,27,27,22,0,0,35,17,0,40,18,24,25,8,19,18,33,27,0,32,31,33,29,13,19,21,16,29,21,14,22,39,37,0,100,52,49
bizo,75,60,83,58,53,61,77,51,68,54,74,81,51,44,63,62,56,63,61,70,68,79,70,60,74,54,64,84,71,74,52,61,57,72,59,73,53,41,55,64,79,93,42,80,31,100,55,57,74,67,58
caliberco,0,0,13,0,0,0,0,0,0,19,19,0,0,0,0,0,0,14,0,0,100,19,21,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0
zcloak,40,60,61,0,0,0,0,0,40,59,0,0,65,59,0,0,0,0,0,0,37,64,46,0,0,0,40,54,0,0,0,0,42,0,0,0,0,35,0,100,0,0,0,0,47,0,0,0,0,0,0
mealme,44,0,88,68,33,95,0,0,0,100,0,0,0,29,0,47,0,29,0,0,27,32,0,0,0,27,26,0,0,0,38,0,37,0,0,55,42,47,0,0,0,0,0,36,92,30,0,45,0,0,97
yext,75,83,81,69,67,69,75,70,56,75,76,69,68,79,78,87,67,76,73,87,79,73,73,61,70,67,77,66,61,73,72,75,100,80,85,78,63,85,92,71,74,78,75,88,62,80,76,70,67,73,65
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
carepredict,0,0,0,35,0,31,78,42,0,0,0,0,45,33,0,0,44,35,0,0,100,0,0,0,0,0,0,0,0,0,53,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
coinpayments,100,62,96,90,85,65,55,81,74,78,64,72,22,76,95,64,51,47,60,61,56,64,79,63,57,53,43,64,72,49,45,48,61,61,50,63,47,74,72,48,51,42,61,49,31,61,62,22,58,45,59
varden,65,76,75,72,78,71,87,99,88,100,87,85,77,76,68,63,67,72,65,69,66,55,68,63,69,69,65,71,82,80,77,68,72,78,72,70,72,64,66,73,70,67,71,68,71,72,72,77,70,66,62
depsys,0,0,0,0,0,34,0,29,0,0,0,0,24,0,0,34,0,0,0,0,0,42,0,0,25,17,0,0,0,0,19,24,31,0,38,0,0,0,0,27,0,34,0,0,0,0,59,17,100,0,0
ezetap,47,44,40,35,30,51,45,49,78,100,60,46,48,36,61,49,44,64,63,39,59,58,42,60,44,33,37,58,51,35,57,61,74,48,18,46,72,23,36,76,36,67,59,54,49,56,28,43,32,55,50
nextvivo,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,54,0,0,0,0,41,0,59,79,40,0,0,0,0,0,51,0,0,44,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,89
mobifusion,0,0,0,0,0,0,0,0,0,0,0,0,36,44,0,39,100,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
playoctopus,46,0,100,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,79,0,71,0,0,0,0,92,0,75,0,54,73,0,0,44,0,0,0,57,0,0,0,0,0
spacetimestudios,0,0,39,0,0,44,51,0,0,0,0,0,0,46,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0
ubook,51,50,59,51,60,43,42,61,68,56,42,62,67,71,70,100,84,59,44,45,55,68,57,47,54,55,51,55,40,74,59,83,90,70,73,70,82,64,65,55,60,66,49,49,55,45,50,45,29,44,51
vestd,21,50,44,0,0,80,83,0,89,66,31,25,38,37,100,83,42,0,0,0,0,43,73,63,47,37,90,19,0,43,41,48,67,27,34,40,73,21,74,17,29,81,33,36,51,53,37,71,46,21,72
underworks,76,59,56,52,100,73,37,74,40,65,50,64,63,42,65,54,40,28,45,27,43,46,42,86,47,35,32,43,53,59,63,54,48,51,38,22,35,47,49,40,42,81,42,58,59,55,62,58,63,50,76
seqsense,0,0,0,0,0,0,74,36,0,0,0,0,0,0,0,0,27,0,100,0,0,0,0,0,0,0,20,0,0,49,0,22,39,0,0,0,0,0,0,0,25,0,23,0,0,28,0,0,0,0,51
facilitylive,0,0,0,0,100,63,0,0,0,0,0,0,0,62,0,0,80,0,0,57,0,0,0,0,0,0,0,0,0,0,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encompaas,0,79,0,37,0,0,0,0,41,0,39,72,0,0,0,0,0,0,0,0,0,0,0,0,25,54,100,0,0,0,0,0,0,0,0,0,27,0,0,0,0,31,0,0,0,40,0,0,0,0,0
oxitec,64,56,52,44,100,55,43,32,25,22,0,16,49,0,32,56,17,40,87,45,42,49,43,25,49,47,39,36,72,46,30,92,50,50,30,32,30,28,50,44,48,68,25,40,58,21,45,95,77,61,36
groop.com,0,0,0,0,0,0,0,0,0,0,0,23,0,66,0,0,0,0,0,45,0,0,0,0,0,100,0,0,71,0,49,27,0,0,0,51,0,0,31,0,31,0,0,0,35,0,0,0,0,27,0
medcords,0,51,0,0,0,0,100,0,0,0,0,0,37,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,50,0,0,0,0,0,0,36,0,0,36,0,0,0,67,50,0,0,0,0,32
stoic.com,0,58,0,51,0,0,0,0,0,50,50,0,79,43,0,100,0,0,0,59,90,0,45,0,0,0,0,0,0,0,88,0,0,79,0,0,0,85,0,0,0,0,77,0,0,0,0,0,0,91,0
thismoment,0,0,80,0,0,0,43,0,0,35,45,0,100,0,0,0,0,31,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
ixaris,0,47,0,0,83,69,0,0,0,0,0,0,0,0,0,0,0,100,0,52,0,54,0,0,0,64,34,51,0,65,0,52,0,51,0,68,0,0,0,45,0,55,0,35,0,0,0,0,0,0,83
auditcomply,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,21,0,0,0,0,0,0,0,62,0,0,0,15,21,0,30,0,38,0,0,15,31,0,0,19,31,0,14,0,16,27,100
svarochi,55,0,0,0,49,79,0,0,53,0,61,0,71,0,0,100,0,50,0,0,0,34,0,38,83,0,0,49,0,95,49,0,49,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genero,76,84,79,66,63,57,57,63,66,70,75,77,77,74,86,90,94,77,93,91,80,87,84,91,81,62,55,36,36,43,61,63,65,68,64,75,73,82,100,90,89,84,57,79,88,84,76,78,82,85,94
helloabound,0,0,95,0,21,28,70,0,0,0,0,100,39,24,0,20,0,0,0,37,0,41,0,35,0,0,29,0,0,0,0,0,19,20,44,0,0,0,0,0,0,35,0,21,0,0,0,0,0,17,0
logichub,0,0,42,0,0,0,0,0,0,58,0,0,0,0,52,34,0,0,48,0,45,22,33,0,0,0,0,100,0,0,0,0,0,61,0,45,0,0,21,32,38,30,24,0,0,0,0,0,0,0,0
panoply.io,64,49,0,0,0,0,100,35,0,0,46,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,37,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
vidyo,97,97,90,93,92,100,92,90,90,94,91,97,88,94,92,93,86,92,92,85,85,86,86,87,84,85,93,94,94,93,80,84,91,87,85,85,89,85,90,84,70,70,72,79,81,93,91,90,91,88,92
edgemakers,0,28,0,0,0,73,100,29,86,88,29,59,29,45,0,0,0,0,0,29,0,0,45,0,29,0,0,34,0,80,0,0,0,0,0,0,27,0,35,54,0,33,55,0,0,0,35,30,0,56,0
merantix,0,42,0,0,0,48,0,32,40,23,94,0,0,24,0,100,0,0,0,44,0,0,50,36,37,0,46,51,0,49,43,44,75,0,0,0,0,70,63,33,0,26,52,0,26,0,33,0,0,78,92
platforme,89,86,76,69,56,82,64,72,64,55,67,60,69,65,68,71,69,69,75,61,68,63,67,63,65,53,48,61,62,71,76,71,76,68,64,65,72,80,79,78,85,90,86,79,82,81,80,84,89,97,100
anymindgroup,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,68,0,100,0,0,0,64,0,0,0,0,0,0,0,0,66,0,72,0,0,0,0,0,77,35,0,47,0,42,0,0,0,50
cubigo,30,0,0,0,33,38,22,0,23,25,43,100,16,41,26,74,26,27,44,44,18,18,16,80,42,0,47,54,17,27,38,26,35,34,51,75,0,30,27,19,20,0,46,0,92,19,52,34,41,34,0
luminetx,0,0,0,29,0,0,0,46,44,27,0,0,0,0,0,0,40,0,0,0,0,68,0,41,29,0,0,30,0,85,34,48,0,0,0,0,0,0,0,0,0,100,84,0,0,0,42,0,0,0,0
mobilewalla,23,0,100,64,46,0,0,36,41,0,0,0,24,0,53,52,58,55,0,0,0,0,0,0,0,50,0,29,0,48,0,0,0,0,0,0,0,0,0,28,0,47,0,67,34,0,0,0,0,66,0
bulletproof.com,100,0,0,36,0,0,0,0,0,0,47,0,0,0,0,49,84,0,82,54,0,0,0,0,25,0,0,0,29,0,0,0,0,0,32,52,47,0,0,0,45,0,0,0,0,85,0,27,0,31,0
cleantech,74,71,57,66,69,64,77,65,75,72,71,63,79,80,75,64,51,63,74,73,90,65,75,73,74,74,73,65,46,64,82,89,78,72,82,100,90,64,79,84,81,91,58,70,72,95,68,85,81,88,89
skux,17,27,0,26,50,0,16,0,40,41,54,64,18,0,45,17,40,45,62,14,100,40,74,27,67,17,56,17,37,19,47,31,36,27,43,45,44,0,17,0,31,41,30,46,0,31,17,49,25,14,31
qummy,0,0,0,0,0,0,0,0,0,0,0,38,10,0,0,11,13,0,13,100,0,0,0,7,0,0,0,0,0,12,11,0,17,0,0,22,11,0,16,0,0,0,9,22,0,12,0,0,0,0,0
mediphone,0,39,22,0,0,28,40,0,0,35,0,0,0,0,43,20,0,0,0,57,0,0,0,49,0,0,0,0,0,0,21,0,0,0,0,0,24,0,0,38,0,36,42,0,0,0,100,0,0,0,0
toku,84,79,74,85,80,81,78,84,84,90,85,85,82,92,80,76,78,75,78,86,82,79,86,78,83,83,86,83,98,94,91,96,94,100,80,96,93,97,96,88,97,95,95,94,96,91,94,85,84,77,87
blippar,43,35,0,52,30,42,46,40,39,0,35,14,43,49,42,59,61,46,28,38,40,56,27,46,45,53,11,33,13,34,44,35,33,63,22,52,71,27,68,41,68,100,63,51,62,70,27,57,47,81,56
kiber,17,28,22,21,18,20,18,12,13,10,14,16,17,21,21,18,17,13,24,19,23,25,26,18,23,25,34,17,7,18,19,19,24,25,24,27,28,29,32,27,19,31,34,28,22,31,100,59,64,42,51
speechcycle,35,0,0,61,0,0,0,0,0,0,0,0,58,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,84,0,65,0,0,0,100,0,0,0,0,27,0,0,79
aurrion,0,0,0,61,0,0,43,0,56,0,0,0,44,0,35,0,49,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,48,48,90,58,34,0,0,0,0,76,0,0,0,48,0,39,0,0
zerokey,48,90,0,87,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,31,35,0,0,0,0,0,62,0,100,28,0,37,0,51,0,0,0,0,0,0,31,0,65,0,29,33,0,63
cynamics,0,43,0,0,45,0,0,0,56,0,0,62,0,0,0,48,0,59,0,0,43,37,0,0,0,74,41,0,100,0,0,0,0,0,52,0,27,0,34,0,82,0,0,0,45,78,0,0,0,48,0
currensea,72,74,33,77,26,69,50,45,15,58,33,59,17,53,38,43,100,31,61,0,0,39,27,0,36,47,18,21,78,54,36,79,51,43,68,51,17,39,81,77,56,23,40,43,50,53,46,38,38,62,62
sailogy,0,70,0,85,0,57,63,56,65,32,27,55,0,0,44,0,0,46,0,0,31,0,0,29,0,0,40,63,0,100,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,42,30,0,0,0,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
900,94,95,93,92,91,90,92,92,90,91,91,92,95,92,92,93,91,94,92,92,92,90,93,87,84,80,94,87,88,89,91,92,92,95,93,92,95,93,96,92,98,96,92,93,96,100,95,91,92,95,95
quotientapp,0,0,0,0,0,0,0,100,0,59,0,0,0,0,37,0,0,0,44,0,0,37,0,0,0,0,0,0,0,0,0,70,32,67,0,56,0,55,0,46,0,39,0,0,50,70,0,0,0,36,43
onelayer,0,28,26,0,23,0,0,0,0,0,22,0,0,38,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,34,55,0,100,0,0,0,0,0,0,55,0,0,0,0,0,0,28,29,0,0,0
mymusictaste,81,20,13,60,54,88,64,58,87,49,84,76,29,0,40,0,81,100,71,89,89,25,62,41,43,28,49,25,0,39,42,23,76,66,29,0,13,56,36,15,35,13,24,38,36,19,73,22,42,34,0
timehop,21,0,26,86,40,16,14,11,0,18,0,29,18,21,21,13,25,29,20,22,30,26,26,18,9,10,15,19,100,40,24,38,30,38,33,16,28,14,10,13,19,9,25,13,75,21,8,27,34,11,20
olisticscience,0,0,0,44,0,0,64,0,0,44,0,0,0,0,0,0,0,0,0,27,79,0,0,0,0,0,34,0,51,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,100,0
airespace,100,0,0,0,0,0,29,0,25,26,0,0,0,0,25,31,0,0,0,0,0,60,0,0,23,0,0,76,0,0,0,0,0,0,0,0,34,23,0,23,0,21,0,0,0,0,0,32,0,0,0
datarpm,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,46,0,0,0,70,0,72,0,0,0,0,0,0,50,0,62,85,0,37,0,0,100,93,0,0,0,0,0,0,0
